Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.2_g_1.0/GeneralMLP_LR0.001_BS1024_20260501_184750_s5
Overwriting weights with Heavy-Tailed Distribution (α=1.2, g=1.0)
Applying HT Init: alpha=1.2, g=1.0, seed=5
Epoch 0 | Train Acc: 0.1090 | Test Acc: 0.1029
Epoch 1 | Train Acc: 0.4681 | Test Acc: 0.6652
Epoch 2 | Train Acc: 0.7092 | Test Acc: 0.7658
Epoch 3 | Train Acc: 0.7801 | Test Acc: 0.8485
Epoch 4 | Train Acc: 0.8493 | Test Acc: 0.8818
Epoch 5 | Train Acc: 0.8829 | Test Acc: 0.8682
Epoch 6 | Train Acc: 0.8902 | Test Acc: 0.8992
Epoch 7 | Train Acc: 0.9049 | Test Acc: 0.9105
Epoch 8 | Train Acc: 0.9124 | Test Acc: 0.9156
Epoch 9 | Train Acc: 0.9125 | Test Acc: 0.9173
Epoch 10 | Train Acc: 0.9236 | Test Acc: 0.9217
Epoch 11 | Train Acc: 0.9279 | Test Acc: 0.9244
Epoch 12 | Train Acc: 0.9257 | Test Acc: 0.8874
Epoch 13 | Train Acc: 0.9331 | Test Acc: 0.9287
Epoch 14 | Train Acc: 0.9367 | Test Acc: 0.9309
Epoch 15 | Train Acc: 0.9375 | Test Acc: 0.9301
Epoch 16 | Train Acc: 0.9408 | Test Acc: 0.9334
Epoch 17 | Train Acc: 0.9424 | Test Acc: 0.9363
Epoch 18 | Train Acc: 0.9453 | Test Acc: 0.9353
Epoch 19 | Train Acc: 0.9471 | Test Acc: 0.9392
Epoch 20 | Train Acc: 0.9481 | Test Acc: 0.9383
Epoch 21 | Train Acc: 0.9498 | Test Acc: 0.9386
Epoch 22 | Train Acc: 0.9514 | Test Acc: 0.9411
Epoch 23 | Train Acc: 0.9530 | Test Acc: 0.9415
Epoch 24 | Train Acc: 0.9546 | Test Acc: 0.9419
Epoch 25 | Train Acc: 0.9557 | Test Acc: 0.9430
Epoch 26 | Train Acc: 0.9568 | Test Acc: 0.9442
Epoch 27 | Train Acc: 0.9579 | Test Acc: 0.9411
Epoch 28 | Train Acc: 0.9587 | Test Acc: 0.9464
Epoch 29 | Train Acc: 0.9604 | Test Acc: 0.9481
Epoch 30 | Train Acc: 0.9613 | Test Acc: 0.9475
Epoch 31 | Train Acc: 0.9614 | Test Acc: 0.9473
Epoch 32 | Train Acc: 0.9624 | Test Acc: 0.9482
Epoch 33 | Train Acc: 0.9637 | Test Acc: 0.9485
Epoch 34 | Train Acc: 0.9644 | Test Acc: 0.9489
Epoch 35 | Train Acc: 0.9658 | Test Acc: 0.9488
Epoch 36 | Train Acc: 0.9660 | Test Acc: 0.9498
Epoch 37 | Train Acc: 0.9667 | Test Acc: 0.9475
Epoch 38 | Train Acc: 0.9677 | Test Acc: 0.9502
Epoch 39 | Train Acc: 0.9684 | Test Acc: 0.9515
Epoch 40 | Train Acc: 0.9687 | Test Acc: 0.9511
Epoch 41 | Train Acc: 0.9700 | Test Acc: 0.9521
Epoch 42 | Train Acc: 0.9704 | Test Acc: 0.9520
Epoch 43 | Train Acc: 0.9713 | Test Acc: 0.9522
Epoch 44 | Train Acc: 0.9720 | Test Acc: 0.9523
Epoch 45 | Train Acc: 0.9726 | Test Acc: 0.9525
Epoch 46 | Train Acc: 0.9731 | Test Acc: 0.9538
Epoch 47 | Train Acc: 0.9736 | Test Acc: 0.9532
Epoch 48 | Train Acc: 0.9741 | Test Acc: 0.9540
Epoch 49 | Train Acc: 0.9748 | Test Acc: 0.9538
Epoch 50 | Train Acc: 0.9751 | Test Acc: 0.9545
Epoch 51 | Train Acc: 0.9760 | Test Acc: 0.9528
Epoch 52 | Train Acc: 0.9765 | Test Acc: 0.9543
Epoch 53 | Train Acc: 0.9770 | Test Acc: 0.9551
Epoch 54 | Train Acc: 0.9772 | Test Acc: 0.9540
Epoch 55 | Train Acc: 0.9781 | Test Acc: 0.9543
Epoch 56 | Train Acc: 0.9785 | Test Acc: 0.9545
Epoch 57 | Train Acc: 0.9789 | Test Acc: 0.9551
