epoch,train_loss,train_acc,test_loss,test_acc
10,0.5803419528371196,0.8382166666666667,0.6097777426242829,0.8405
20,0.36458145864939284,0.8923833333333333,0.4612030655145645,0.8786
30,0.32408004847623534,0.9040666666666667,0.3974137678742409,0.8914
40,0.21790113716812456,0.9325,0.35914294272661207,0.9045
50,0.15517603808035285,0.9519666666666666,0.32398070991039274,0.9125
60,0.10926983934842933,0.9677833333333333,0.31788054704666135,0.918
70,0.08182572630249847,0.9773166666666666,0.32025462985038755,0.9196
80,0.059298232702885645,0.9863833333333333,0.3184452295303345,0.9198
90,0.05139742551718728,0.9884166666666667,0.3149981886148453,0.9201
100,0.039611958219843396,0.9922333333333333,0.317100265622139,0.9211
110,0.03497470075548705,0.9938333333333333,0.3187545895576477,0.9227
120,0.0283344552804858,0.9953,0.31848338395357134,0.9225
130,0.023938155180569423,0.99645,0.3189147025346756,0.9246
140,0.02135840404021033,0.997,0.3209297701716423,0.9249
150,0.020507357067475886,0.99725,0.3208676502108574,0.9241
