Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_2.0_g_0.25/GeneralMLP_LR0.001_BS1024_20260501_150346_s1
Overwriting weights with Heavy-Tailed Distribution (α=2.0, g=0.25)
Applying HT Init: alpha=2.0, g=0.25, seed=1
Epoch 0 | Train Acc: 0.1074 | Test Acc: 0.1097
Epoch 1 | Train Acc: 0.1074 | Test Acc: 0.1098
Epoch 2 | Train Acc: 0.1074 | Test Acc: 0.1098
Epoch 3 | Train Acc: 0.1074 | Test Acc: 0.1098
Epoch 4 | Train Acc: 0.1074 | Test Acc: 0.1098
Epoch 5 | Train Acc: 0.1074 | Test Acc: 0.1098
Epoch 6 | Train Acc: 0.1074 | Test Acc: 0.1098
Epoch 7 | Train Acc: 0.1074 | Test Acc: 0.1098
Epoch 8 | Train Acc: 0.1074 | Test Acc: 0.1098
Epoch 9 | Train Acc: 0.1074 | Test Acc: 0.1098
Epoch 10 | Train Acc: 0.1075 | Test Acc: 0.1098
Epoch 11 | Train Acc: 0.1075 | Test Acc: 0.1098
Epoch 12 | Train Acc: 0.1075 | Test Acc: 0.1098
Epoch 13 | Train Acc: 0.1075 | Test Acc: 0.1098
Epoch 14 | Train Acc: 0.1075 | Test Acc: 0.1098
Epoch 15 | Train Acc: 0.1076 | Test Acc: 0.1098
Epoch 16 | Train Acc: 0.1076 | Test Acc: 0.1098
Epoch 17 | Train Acc: 0.1076 | Test Acc: 0.1098
Epoch 18 | Train Acc: 0.1076 | Test Acc: 0.1098
Epoch 19 | Train Acc: 0.1076 | Test Acc: 0.1098
Epoch 20 | Train Acc: 0.1076 | Test Acc: 0.1098
Epoch 21 | Train Acc: 0.1076 | Test Acc: 0.1098
Epoch 22 | Train Acc: 0.1077 | Test Acc: 0.1098
Epoch 23 | Train Acc: 0.1077 | Test Acc: 0.1098
Epoch 24 | Train Acc: 0.1077 | Test Acc: 0.1098
Epoch 25 | Train Acc: 0.1077 | Test Acc: 0.1099
Epoch 26 | Train Acc: 0.1077 | Test Acc: 0.1099
Epoch 27 | Train Acc: 0.1077 | Test Acc: 0.1099
Epoch 28 | Train Acc: 0.1077 | Test Acc: 0.1099
Epoch 29 | Train Acc: 0.1077 | Test Acc: 0.1099
Epoch 30 | Train Acc: 0.1077 | Test Acc: 0.1099
Epoch 31 | Train Acc: 0.1077 | Test Acc: 0.1100
Epoch 32 | Train Acc: 0.1077 | Test Acc: 0.1100
Epoch 33 | Train Acc: 0.1077 | Test Acc: 0.1100
Epoch 34 | Train Acc: 0.1077 | Test Acc: 0.1100
Epoch 35 | Train Acc: 0.1077 | Test Acc: 0.1100
Epoch 36 | Train Acc: 0.1077 | Test Acc: 0.1100
Epoch 37 | Train Acc: 0.1077 | Test Acc: 0.1100
Epoch 38 | Train Acc: 0.1077 | Test Acc: 0.1101
Epoch 39 | Train Acc: 0.1077 | Test Acc: 0.1101
Epoch 40 | Train Acc: 0.1078 | Test Acc: 0.1101
Epoch 41 | Train Acc: 0.1078 | Test Acc: 0.1101
Epoch 42 | Train Acc: 0.1078 | Test Acc: 0.1101
Epoch 43 | Train Acc: 0.1078 | Test Acc: 0.1101
Epoch 44 | Train Acc: 0.1078 | Test Acc: 0.1101
Epoch 45 | Train Acc: 0.1079 | Test Acc: 0.1101
Epoch 46 | Train Acc: 0.1079 | Test Acc: 0.1101
Epoch 47 | Train Acc: 0.1079 | Test Acc: 0.1101
Epoch 48 | Train Acc: 0.1079 | Test Acc: 0.1102
Epoch 49 | Train Acc: 0.1079 | Test Acc: 0.1102
Epoch 50 | Train Acc: 0.1079 | Test Acc: 0.1102
Epoch 51 | Train Acc: 0.1080 | Test Acc: 0.1102
Epoch 52 | Train Acc: 0.1080 | Test Acc: 0.1102
Epoch 53 | Train Acc: 0.1080 | Test Acc: 0.1102
Epoch 54 | Train Acc: 0.1080 | Test Acc: 0.1102
Epoch 55 | Train Acc: 0.1080 | Test Acc: 0.1102
Epoch 56 | Train Acc: 0.1080 | Test Acc: 0.1102
Epoch 57 | Train Acc: 0.1080 | Test Acc: 0.1102
Epoch 58 | Train Acc: 0.1080 | Test Acc: 0.1102
Epoch 59 | Train Acc: 0.1080 | Test Acc: 0.1103
Epoch 60 | Train Acc: 0.1080 | Test Acc: 0.1104
Epoch 61 | Train Acc: 0.1080 | Test Acc: 0.1104
Epoch 62 | Train Acc: 0.1080 | Test Acc: 0.1105
Epoch 63 | Train Acc: 0.1080 | Test Acc: 0.1105
Epoch 64 | Train Acc: 0.1080 | Test Acc: 0.1105
Epoch 65 | Train Acc: 0.1080 | Test Acc: 0.1105
Epoch 66 | Train Acc: 0.1080 | Test Acc: 0.1105
Epoch 67 | Train Acc: 0.1081 | Test Acc: 0.1105
Epoch 68 | Train Acc: 0.1081 | Test Acc: 0.1105
Epoch 69 | Train Acc: 0.1081 | Test Acc: 0.1105
Epoch 70 | Train Acc: 0.1081 | Test Acc: 0.1105
Epoch 71 | Train Acc: 0.1081 | Test Acc: 0.1105
Epoch 72 | Train Acc: 0.1081 | Test Acc: 0.1105
Epoch 73 | Train Acc: 0.1081 | Test Acc: 0.1105
Epoch 74 | Train Acc: 0.1081 | Test Acc: 0.1105
Epoch 75 | Train Acc: 0.1081 | Test Acc: 0.1105
Epoch 76 | Train Acc: 0.1082 | Test Acc: 0.1105
Epoch 77 | Train Acc: 0.1082 | Test Acc: 0.1105
Epoch 78 | Train Acc: 0.1082 | Test Acc: 0.1105
Epoch 79 | Train Acc: 0.1082 | Test Acc: 0.1105
Epoch 80 | Train Acc: 0.1082 | Test Acc: 0.1105
Epoch 81 | Train Acc: 0.1083 | Test Acc: 0.1105
Epoch 82 | Train Acc: 0.1083 | Test Acc: 0.1105
Epoch 83 | Train Acc: 0.1083 | Test Acc: 0.1105
Epoch 84 | Train Acc: 0.1083 | Test Acc: 0.1105
Epoch 85 | Train Acc: 0.1083 | Test Acc: 0.1105
Epoch 86 | Train Acc: 0.1083 | Test Acc: 0.1105
Epoch 87 | Train Acc: 0.1083 | Test Acc: 0.1105
Epoch 88 | Train Acc: 0.1083 | Test Acc: 0.1105
Epoch 89 | Train Acc: 0.1083 | Test Acc: 0.1105
Epoch 90 | Train Acc: 0.1083 | Test Acc: 0.1105
Epoch 91 | Train Acc: 0.1084 | Test Acc: 0.1105
Epoch 92 | Train Acc: 0.1084 | Test Acc: 0.1105
Epoch 93 | Train Acc: 0.1084 | Test Acc: 0.1105
Epoch 94 | Train Acc: 0.1084 | Test Acc: 0.1105
Epoch 95 | Train Acc: 0.1084 | Test Acc: 0.1105
Epoch 96 | Train Acc: 0.1084 | Test Acc: 0.1105
Epoch 97 | Train Acc: 0.1084 | Test Acc: 0.1105
Epoch 98 | Train Acc: 0.1084 | Test Acc: 0.1106
Epoch 99 | Train Acc: 0.1084 | Test Acc: 0.1106
Epoch 100 | Train Acc: 0.1084 | Test Acc: 0.1106
Epoch 101 | Train Acc: 0.1084 | Test Acc: 0.1106
Epoch 102 | Train Acc: 0.1084 | Test Acc: 0.1106
Epoch 103 | Train Acc: 0.1084 | Test Acc: 0.1106
Epoch 104 | Train Acc: 0.1084 | Test Acc: 0.1106
Epoch 105 | Train Acc: 0.1084 | Test Acc: 0.1106
Epoch 106 | Train Acc: 0.1084 | Test Acc: 0.1107
Epoch 107 | Train Acc: 0.1084 | Test Acc: 0.1107
Epoch 108 | Train Acc: 0.1085 | Test Acc: 0.1107
Epoch 109 | Train Acc: 0.1085 | Test Acc: 0.1107
Epoch 110 | Train Acc: 0.1085 | Test Acc: 0.1107
Epoch 111 | Train Acc: 0.1085 | Test Acc: 0.1107
Epoch 112 | Train Acc: 0.1085 | Test Acc: 0.1107
Epoch 113 | Train Acc: 0.1085 | Test Acc: 0.1107
Epoch 114 | Train Acc: 0.1085 | Test Acc: 0.1108
Epoch 115 | Train Acc: 0.1085 | Test Acc: 0.1109
Epoch 116 | Train Acc: 0.1085 | Test Acc: 0.1109
Epoch 117 | Train Acc: 0.1085 | Test Acc: 0.1109
Epoch 118 | Train Acc: 0.1085 | Test Acc: 0.1109
Epoch 119 | Train Acc: 0.1086 | Test Acc: 0.1109
Epoch 120 | Train Acc: 0.1086 | Test Acc: 0.1109
Epoch 121 | Train Acc: 0.1086 | Test Acc: 0.1109
Epoch 122 | Train Acc: 0.1086 | Test Acc: 0.1111
Epoch 123 | Train Acc: 0.1086 | Test Acc: 0.1111
Epoch 124 | Train Acc: 0.1086 | Test Acc: 0.1111
Epoch 125 | Train Acc: 0.1086 | Test Acc: 0.1111
Epoch 126 | Train Acc: 0.1086 | Test Acc: 0.1111
Epoch 127 | Train Acc: 0.1086 | Test Acc: 0.1111
Epoch 128 | Train Acc: 0.1086 | Test Acc: 0.1111
Epoch 129 | Train Acc: 0.1086 | Test Acc: 0.1111
Epoch 130 | Train Acc: 0.1086 | Test Acc: 0.1111
Epoch 131 | Train Acc: 0.1086 | Test Acc: 0.1111
Epoch 132 | Train Acc: 0.1087 | Test Acc: 0.1111
Epoch 133 | Train Acc: 0.1087 | Test Acc: 0.1111
Epoch 134 | Train Acc: 0.1087 | Test Acc: 0.1111
Epoch 135 | Train Acc: 0.1087 | Test Acc: 0.1111
Epoch 136 | Train Acc: 0.1087 | Test Acc: 0.1111
Epoch 137 | Train Acc: 0.1087 | Test Acc: 0.1111
Epoch 138 | Train Acc: 0.1087 | Test Acc: 0.1111
Epoch 139 | Train Acc: 0.1087 | Test Acc: 0.1111
Epoch 140 | Train Acc: 0.1087 | Test Acc: 0.1111
Epoch 141 | Train Acc: 0.1087 | Test Acc: 0.1111
Epoch 142 | Train Acc: 0.1088 | Test Acc: 0.1111
Epoch 143 | Train Acc: 0.1088 | Test Acc: 0.1111
Epoch 144 | Train Acc: 0.1088 | Test Acc: 0.1111
Epoch 145 | Train Acc: 0.1088 | Test Acc: 0.1111
Epoch 146 | Train Acc: 0.1088 | Test Acc: 0.1111
Epoch 147 | Train Acc: 0.1088 | Test Acc: 0.1111
Epoch 148 | Train Acc: 0.1088 | Test Acc: 0.1111
Epoch 149 | Train Acc: 0.1088 | Test Acc: 0.1111
Epoch 150 | Train Acc: 0.1088 | Test Acc: 0.1111
Epoch 151 | Train Acc: 0.1088 | Test Acc: 0.1111
Epoch 152 | Train Acc: 0.1088 | Test Acc: 0.1111
Epoch 153 | Train Acc: 0.1089 | Test Acc: 0.1111
Epoch 154 | Train Acc: 0.1089 | Test Acc: 0.1111
Epoch 155 | Train Acc: 0.1089 | Test Acc: 0.1111
Epoch 156 | Train Acc: 0.1089 | Test Acc: 0.1111
Epoch 157 | Train Acc: 0.1089 | Test Acc: 0.1111
Epoch 158 | Train Acc: 0.1089 | Test Acc: 0.1111
Epoch 159 | Train Acc: 0.1089 | Test Acc: 0.1111
Epoch 160 | Train Acc: 0.1089 | Test Acc: 0.1111
Epoch 161 | Train Acc: 0.1089 | Test Acc: 0.1111
Epoch 162 | Train Acc: 0.1090 | Test Acc: 0.1111
Epoch 163 | Train Acc: 0.1090 | Test Acc: 0.1112
Epoch 164 | Train Acc: 0.1090 | Test Acc: 0.1112
Epoch 165 | Train Acc: 0.1090 | Test Acc: 0.1112
Epoch 166 | Train Acc: 0.1090 | Test Acc: 0.1113
Epoch 167 | Train Acc: 0.1090 | Test Acc: 0.1113
Epoch 168 | Train Acc: 0.1090 | Test Acc: 0.1113
Epoch 169 | Train Acc: 0.1090 | Test Acc: 0.1113
Epoch 170 | Train Acc: 0.1091 | Test Acc: 0.1113
Epoch 171 | Train Acc: 0.1091 | Test Acc: 0.1113
Epoch 172 | Train Acc: 0.1091 | Test Acc: 0.1113
Epoch 173 | Train Acc: 0.1091 | Test Acc: 0.1113
Epoch 174 | Train Acc: 0.1091 | Test Acc: 0.1113
Epoch 175 | Train Acc: 0.1091 | Test Acc: 0.1114
Epoch 176 | Train Acc: 0.1091 | Test Acc: 0.1114
Epoch 177 | Train Acc: 0.1091 | Test Acc: 0.1114
Epoch 178 | Train Acc: 0.1091 | Test Acc: 0.1114
Epoch 179 | Train Acc: 0.1091 | Test Acc: 0.1114
Epoch 180 | Train Acc: 0.1092 | Test Acc: 0.1115
Epoch 181 | Train Acc: 0.1092 | Test Acc: 0.1115
Epoch 182 | Train Acc: 0.1092 | Test Acc: 0.1115
Epoch 183 | Train Acc: 0.1092 | Test Acc: 0.1115
Epoch 184 | Train Acc: 0.1092 | Test Acc: 0.1115
Epoch 185 | Train Acc: 0.1092 | Test Acc: 0.1115
Epoch 186 | Train Acc: 0.1092 | Test Acc: 0.1115
Epoch 187 | Train Acc: 0.1092 | Test Acc: 0.1115
Epoch 188 | Train Acc: 0.1092 | Test Acc: 0.1115
Epoch 189 | Train Acc: 0.1092 | Test Acc: 0.1115
Epoch 190 | Train Acc: 0.1092 | Test Acc: 0.1115
Epoch 191 | Train Acc: 0.1092 | Test Acc: 0.1115
Epoch 192 | Train Acc: 0.1092 | Test Acc: 0.1115
Epoch 193 | Train Acc: 0.1092 | Test Acc: 0.1116
Epoch 194 | Train Acc: 0.1093 | Test Acc: 0.1116
Epoch 195 | Train Acc: 0.1093 | Test Acc: 0.1116
Epoch 196 | Train Acc: 0.1093 | Test Acc: 0.1116
Epoch 197 | Train Acc: 0.1093 | Test Acc: 0.1116
Epoch 198 | Train Acc: 0.1093 | Test Acc: 0.1116
Epoch 199 | Train Acc: 0.1093 | Test Acc: 0.1116
Epoch 200 | Train Acc: 0.1093 | Test Acc: 0.1116
Epoch 201 | Train Acc: 0.1094 | Test Acc: 0.1116
Epoch 202 | Train Acc: 0.1094 | Test Acc: 0.1116
Epoch 203 | Train Acc: 0.1094 | Test Acc: 0.1116
Epoch 204 | Train Acc: 0.1094 | Test Acc: 0.1116
Epoch 205 | Train Acc: 0.1094 | Test Acc: 0.1116
Epoch 206 | Train Acc: 0.1094 | Test Acc: 0.1116
Epoch 207 | Train Acc: 0.1094 | Test Acc: 0.1116
Epoch 208 | Train Acc: 0.1094 | Test Acc: 0.1117
Epoch 209 | Train Acc: 0.1094 | Test Acc: 0.1117
Epoch 210 | Train Acc: 0.1094 | Test Acc: 0.1118
Epoch 211 | Train Acc: 0.1094 | Test Acc: 0.1118
Epoch 212 | Train Acc: 0.1094 | Test Acc: 0.1118
Epoch 213 | Train Acc: 0.1094 | Test Acc: 0.1118
Epoch 214 | Train Acc: 0.1094 | Test Acc: 0.1118
Epoch 215 | Train Acc: 0.1094 | Test Acc: 0.1118
Epoch 216 | Train Acc: 0.1094 | Test Acc: 0.1118
Epoch 217 | Train Acc: 0.1095 | Test Acc: 0.1118
Epoch 218 | Train Acc: 0.1095 | Test Acc: 0.1119
Epoch 219 | Train Acc: 0.1095 | Test Acc: 0.1119
Epoch 220 | Train Acc: 0.1095 | Test Acc: 0.1119
