Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.2_g_0.25/GeneralMLP_LR0.001_BS1024_20260501_162912_s3
Overwriting weights with Heavy-Tailed Distribution (α=1.2, g=0.25)
Applying HT Init: alpha=1.2, g=0.25, seed=3
Epoch 0 | Train Acc: 0.0965 | Test Acc: 0.1028
Epoch 1 | Train Acc: 0.1792 | Test Acc: 0.1860
Epoch 2 | Train Acc: 0.1879 | Test Acc: 0.1858
Epoch 3 | Train Acc: 0.1858 | Test Acc: 0.1850
Epoch 4 | Train Acc: 0.1864 | Test Acc: 0.1856
Epoch 5 | Train Acc: 0.1911 | Test Acc: 0.2094
Epoch 6 | Train Acc: 0.2458 | Test Acc: 0.2548
Epoch 7 | Train Acc: 0.2639 | Test Acc: 0.2625
Epoch 8 | Train Acc: 0.2712 | Test Acc: 0.2731
Epoch 9 | Train Acc: 0.2847 | Test Acc: 0.2851
Epoch 10 | Train Acc: 0.3259 | Test Acc: 0.3472
Epoch 11 | Train Acc: 0.3549 | Test Acc: 0.3571
Epoch 12 | Train Acc: 0.3652 | Test Acc: 0.3540
Epoch 13 | Train Acc: 0.3760 | Test Acc: 0.4060
Epoch 14 | Train Acc: 0.4517 | Test Acc: 0.4740
Epoch 15 | Train Acc: 0.4732 | Test Acc: 0.4759
Epoch 16 | Train Acc: 0.4761 | Test Acc: 0.4765
Epoch 17 | Train Acc: 0.4756 | Test Acc: 0.4752
Epoch 18 | Train Acc: 0.4779 | Test Acc: 0.4647
Epoch 19 | Train Acc: 0.4789 | Test Acc: 0.4815
Epoch 20 | Train Acc: 0.4812 | Test Acc: 0.4825
Epoch 21 | Train Acc: 0.4849 | Test Acc: 0.4869
Epoch 22 | Train Acc: 0.4876 | Test Acc: 0.4870
Epoch 23 | Train Acc: 0.4914 | Test Acc: 0.4943
Epoch 24 | Train Acc: 0.4961 | Test Acc: 0.4990
Epoch 25 | Train Acc: 0.5011 | Test Acc: 0.5037
Epoch 26 | Train Acc: 0.5055 | Test Acc: 0.5097
Epoch 27 | Train Acc: 0.5089 | Test Acc: 0.5154
Epoch 28 | Train Acc: 0.5130 | Test Acc: 0.5199
Epoch 29 | Train Acc: 0.5152 | Test Acc: 0.4741
Epoch 30 | Train Acc: 0.5181 | Test Acc: 0.5257
Epoch 31 | Train Acc: 0.5222 | Test Acc: 0.5287
Epoch 32 | Train Acc: 0.5236 | Test Acc: 0.5223
Epoch 33 | Train Acc: 0.5244 | Test Acc: 0.5267
Epoch 34 | Train Acc: 0.5261 | Test Acc: 0.5298
Epoch 35 | Train Acc: 0.5254 | Test Acc: 0.5295
Epoch 36 | Train Acc: 0.5269 | Test Acc: 0.5228
Epoch 37 | Train Acc: 0.5262 | Test Acc: 0.5175
Epoch 38 | Train Acc: 0.5259 | Test Acc: 0.5306
Epoch 39 | Train Acc: 0.5255 | Test Acc: 0.5299
Epoch 40 | Train Acc: 0.5271 | Test Acc: 0.5316
Epoch 41 | Train Acc: 0.5277 | Test Acc: 0.5296
Epoch 42 | Train Acc: 0.5270 | Test Acc: 0.5296
Epoch 43 | Train Acc: 0.5264 | Test Acc: 0.5296
Epoch 44 | Train Acc: 0.5286 | Test Acc: 0.5323
Epoch 45 | Train Acc: 0.5306 | Test Acc: 0.5351
Epoch 46 | Train Acc: 0.5322 | Test Acc: 0.5306
Epoch 47 | Train Acc: 0.5317 | Test Acc: 0.5368
Epoch 48 | Train Acc: 0.5343 | Test Acc: 0.5388
Epoch 49 | Train Acc: 0.5375 | Test Acc: 0.5406
Epoch 50 | Train Acc: 0.5370 | Test Acc: 0.5450
Epoch 51 | Train Acc: 0.5422 | Test Acc: 0.5450
Epoch 52 | Train Acc: 0.5449 | Test Acc: 0.5540
Epoch 53 | Train Acc: 0.5514 | Test Acc: 0.5599
Epoch 54 | Train Acc: 0.5560 | Test Acc: 0.5619
Epoch 55 | Train Acc: 0.5618 | Test Acc: 0.5697
Epoch 56 | Train Acc: 0.5670 | Test Acc: 0.5708
Epoch 57 | Train Acc: 0.5715 | Test Acc: 0.5752
Epoch 58 | Train Acc: 0.5743 | Test Acc: 0.5760
Epoch 59 | Train Acc: 0.5756 | Test Acc: 0.5780
Epoch 60 | Train Acc: 0.5777 | Test Acc: 0.5815
Epoch 61 | Train Acc: 0.5834 | Test Acc: 0.5898
Epoch 62 | Train Acc: 0.5946 | Test Acc: 0.6014
Epoch 63 | Train Acc: 0.6076 | Test Acc: 0.6088
Epoch 64 | Train Acc: 0.6123 | Test Acc: 0.6162
Epoch 65 | Train Acc: 0.6141 | Test Acc: 0.6121
Epoch 66 | Train Acc: 0.6181 | Test Acc: 0.6037
Epoch 67 | Train Acc: 0.6207 | Test Acc: 0.6260
Epoch 68 | Train Acc: 0.6200 | Test Acc: 0.6210
Epoch 69 | Train Acc: 0.6221 | Test Acc: 0.6277
Epoch 70 | Train Acc: 0.6567 | Test Acc: 0.6696
Epoch 71 | Train Acc: 0.6719 | Test Acc: 0.6527
Epoch 72 | Train Acc: 0.6645 | Test Acc: 0.6703
Epoch 73 | Train Acc: 0.6659 | Test Acc: 0.6565
Epoch 74 | Train Acc: 0.6710 | Test Acc: 0.6685
Epoch 75 | Train Acc: 0.6736 | Test Acc: 0.6734
Epoch 76 | Train Acc: 0.6695 | Test Acc: 0.6824
Epoch 77 | Train Acc: 0.6832 | Test Acc: 0.6752
Epoch 78 | Train Acc: 0.6835 | Test Acc: 0.6922
Epoch 79 | Train Acc: 0.6914 | Test Acc: 0.6989
Epoch 80 | Train Acc: 0.6934 | Test Acc: 0.7018
Epoch 81 | Train Acc: 0.7032 | Test Acc: 0.7028
Epoch 82 | Train Acc: 0.7119 | Test Acc: 0.7107
Epoch 83 | Train Acc: 0.7182 | Test Acc: 0.7259
Epoch 84 | Train Acc: 0.7357 | Test Acc: 0.7297
Epoch 85 | Train Acc: 0.7351 | Test Acc: 0.7280
Epoch 86 | Train Acc: 0.7294 | Test Acc: 0.7168
Epoch 87 | Train Acc: 0.7282 | Test Acc: 0.7247
Epoch 88 | Train Acc: 0.7289 | Test Acc: 0.7213
Epoch 89 | Train Acc: 0.7314 | Test Acc: 0.7299
Epoch 90 | Train Acc: 0.7352 | Test Acc: 0.7389
Epoch 91 | Train Acc: 0.7399 | Test Acc: 0.7357
Epoch 92 | Train Acc: 0.7430 | Test Acc: 0.7191
Epoch 93 | Train Acc: 0.7472 | Test Acc: 0.7491
Epoch 94 | Train Acc: 0.7532 | Test Acc: 0.7511
Epoch 95 | Train Acc: 0.7592 | Test Acc: 0.7575
Epoch 96 | Train Acc: 0.7640 | Test Acc: 0.7629
Epoch 97 | Train Acc: 0.7728 | Test Acc: 0.7786
Epoch 98 | Train Acc: 0.7859 | Test Acc: 0.7923
Epoch 99 | Train Acc: 0.8042 | Test Acc: 0.8086
Epoch 100 | Train Acc: 0.8192 | Test Acc: 0.8193
Epoch 101 | Train Acc: 0.8302 | Test Acc: 0.8258
Epoch 102 | Train Acc: 0.8337 | Test Acc: 0.8366
Epoch 103 | Train Acc: 0.8376 | Test Acc: 0.8247
Epoch 104 | Train Acc: 0.8372 | Test Acc: 0.8371
Epoch 105 | Train Acc: 0.8396 | Test Acc: 0.8386
Epoch 106 | Train Acc: 0.8413 | Test Acc: 0.8368
Epoch 107 | Train Acc: 0.8416 | Test Acc: 0.8374
Epoch 108 | Train Acc: 0.8425 | Test Acc: 0.8379
Epoch 109 | Train Acc: 0.8397 | Test Acc: 0.8387
Epoch 110 | Train Acc: 0.8446 | Test Acc: 0.8422
Epoch 111 | Train Acc: 0.8498 | Test Acc: 0.8451
Epoch 112 | Train Acc: 0.8505 | Test Acc: 0.8461
Epoch 113 | Train Acc: 0.8542 | Test Acc: 0.8504
Epoch 114 | Train Acc: 0.8547 | Test Acc: 0.8431
Epoch 115 | Train Acc: 0.8530 | Test Acc: 0.8458
Epoch 116 | Train Acc: 0.8551 | Test Acc: 0.8458
Epoch 117 | Train Acc: 0.8558 | Test Acc: 0.8465
Epoch 118 | Train Acc: 0.8581 | Test Acc: 0.8444
Epoch 119 | Train Acc: 0.8569 | Test Acc: 0.8551
Epoch 120 | Train Acc: 0.8609 | Test Acc: 0.8551
Epoch 121 | Train Acc: 0.8609 | Test Acc: 0.8565
Epoch 122 | Train Acc: 0.8644 | Test Acc: 0.8544
Epoch 123 | Train Acc: 0.8658 | Test Acc: 0.8574
Epoch 124 | Train Acc: 0.8686 | Test Acc: 0.8610
Epoch 125 | Train Acc: 0.8732 | Test Acc: 0.8630
Epoch 126 | Train Acc: 0.8737 | Test Acc: 0.8585
Epoch 127 | Train Acc: 0.8722 | Test Acc: 0.8591
Epoch 128 | Train Acc: 0.8717 | Test Acc: 0.8555
Epoch 129 | Train Acc: 0.8788 | Test Acc: 0.8695
Epoch 130 | Train Acc: 0.8818 | Test Acc: 0.8712
Epoch 131 | Train Acc: 0.8809 | Test Acc: 0.8685
Epoch 132 | Train Acc: 0.8816 | Test Acc: 0.8650
Epoch 133 | Train Acc: 0.8858 | Test Acc: 0.8726
Epoch 134 | Train Acc: 0.8871 | Test Acc: 0.8704
Epoch 135 | Train Acc: 0.8857 | Test Acc: 0.8705
Epoch 136 | Train Acc: 0.8928 | Test Acc: 0.8786
Epoch 137 | Train Acc: 0.8920 | Test Acc: 0.8648
Epoch 138 | Train Acc: 0.8914 | Test Acc: 0.8795
Epoch 139 | Train Acc: 0.8966 | Test Acc: 0.8813
Epoch 140 | Train Acc: 0.8992 | Test Acc: 0.8803
Epoch 141 | Train Acc: 0.9007 | Test Acc: 0.8882
Epoch 142 | Train Acc: 0.9059 | Test Acc: 0.8906
Epoch 143 | Train Acc: 0.9075 | Test Acc: 0.8937
Epoch 144 | Train Acc: 0.9086 | Test Acc: 0.8953
Epoch 145 | Train Acc: 0.9082 | Test Acc: 0.8846
Epoch 146 | Train Acc: 0.9137 | Test Acc: 0.8997
Epoch 147 | Train Acc: 0.9198 | Test Acc: 0.8365
Epoch 148 | Train Acc: 0.9148 | Test Acc: 0.9064
Epoch 149 | Train Acc: 0.9221 | Test Acc: 0.9086
Epoch 150 | Train Acc: 0.9232 | Test Acc: 0.9096
Epoch 151 | Train Acc: 0.9289 | Test Acc: 0.9156
Epoch 152 | Train Acc: 0.9284 | Test Acc: 0.9138
Epoch 153 | Train Acc: 0.9308 | Test Acc: 0.9118
Epoch 154 | Train Acc: 0.9311 | Test Acc: 0.9100
Epoch 155 | Train Acc: 0.9331 | Test Acc: 0.9071
Epoch 156 | Train Acc: 0.9311 | Test Acc: 0.9162
Epoch 157 | Train Acc: 0.9331 | Test Acc: 0.9184
Epoch 158 | Train Acc: 0.9356 | Test Acc: 0.9207
Epoch 159 | Train Acc: 0.9384 | Test Acc: 0.9140
Epoch 160 | Train Acc: 0.9372 | Test Acc: 0.9201
Epoch 161 | Train Acc: 0.9392 | Test Acc: 0.9178
Epoch 162 | Train Acc: 0.9384 | Test Acc: 0.9171
Epoch 163 | Train Acc: 0.9383 | Test Acc: 0.9241
Epoch 164 | Train Acc: 0.9382 | Test Acc: 0.9269
Epoch 165 | Train Acc: 0.9393 | Test Acc: 0.9222
Epoch 166 | Train Acc: 0.9413 | Test Acc: 0.9283
Epoch 167 | Train Acc: 0.9447 | Test Acc: 0.9254
Epoch 168 | Train Acc: 0.9462 | Test Acc: 0.9298
Epoch 169 | Train Acc: 0.9465 | Test Acc: 0.9311
Epoch 170 | Train Acc: 0.9479 | Test Acc: 0.9288
Epoch 171 | Train Acc: 0.9486 | Test Acc: 0.9330
Epoch 172 | Train Acc: 0.9463 | Test Acc: 0.9294
Epoch 173 | Train Acc: 0.9482 | Test Acc: 0.9323
Epoch 174 | Train Acc: 0.9473 | Test Acc: 0.9335
Epoch 175 | Train Acc: 0.9503 | Test Acc: 0.9353
Epoch 176 | Train Acc: 0.9499 | Test Acc: 0.9343
Epoch 177 | Train Acc: 0.9525 | Test Acc: 0.9277
Epoch 178 | Train Acc: 0.9523 | Test Acc: 0.9323
Epoch 179 | Train Acc: 0.9526 | Test Acc: 0.9290
Epoch 180 | Train Acc: 0.9512 | Test Acc: 0.9297
Epoch 181 | Train Acc: 0.9523 | Test Acc: 0.9300
Epoch 182 | Train Acc: 0.9497 | Test Acc: 0.9244
Epoch 183 | Train Acc: 0.9527 | Test Acc: 0.9340
Epoch 184 | Train Acc: 0.9542 | Test Acc: 0.9349
Epoch 185 | Train Acc: 0.9541 | Test Acc: 0.9324
Epoch 186 | Train Acc: 0.9559 | Test Acc: 0.9333
Epoch 187 | Train Acc: 0.9486 | Test Acc: 0.9346
Epoch 188 | Train Acc: 0.9544 | Test Acc: 0.9273
Epoch 189 | Train Acc: 0.9556 | Test Acc: 0.9348
Epoch 190 | Train Acc: 0.9541 | Test Acc: 0.9375
Epoch 191 | Train Acc: 0.9580 | Test Acc: 0.9338
Epoch 192 | Train Acc: 0.9588 | Test Acc: 0.9375
Epoch 193 | Train Acc: 0.9590 | Test Acc: 0.9394
Epoch 194 | Train Acc: 0.9585 | Test Acc: 0.9360
Epoch 195 | Train Acc: 0.9575 | Test Acc: 0.9381
Epoch 196 | Train Acc: 0.9580 | Test Acc: 0.9304
Epoch 197 | Train Acc: 0.9574 | Test Acc: 0.9371
Epoch 198 | Train Acc: 0.9608 | Test Acc: 0.9366
Epoch 199 | Train Acc: 0.9604 | Test Acc: 0.9332
Epoch 200 | Train Acc: 0.9603 | Test Acc: 0.9382
Epoch 201 | Train Acc: 0.9591 | Test Acc: 0.9221
Epoch 202 | Train Acc: 0.9570 | Test Acc: 0.9383
Epoch 203 | Train Acc: 0.9597 | Test Acc: 0.9332
Epoch 204 | Train Acc: 0.9578 | Test Acc: 0.9380
Epoch 205 | Train Acc: 0.9635 | Test Acc: 0.9401
Epoch 206 | Train Acc: 0.9647 | Test Acc: 0.9396
Epoch 207 | Train Acc: 0.9628 | Test Acc: 0.9421
Epoch 208 | Train Acc: 0.9633 | Test Acc: 0.9369
Epoch 209 | Train Acc: 0.9650 | Test Acc: 0.9392
Epoch 210 | Train Acc: 0.9651 | Test Acc: 0.9405
Epoch 211 | Train Acc: 0.9632 | Test Acc: 0.9388
Epoch 212 | Train Acc: 0.9650 | Test Acc: 0.9382
Epoch 213 | Train Acc: 0.9632 | Test Acc: 0.9408
Epoch 214 | Train Acc: 0.9649 | Test Acc: 0.9378
Epoch 215 | Train Acc: 0.9659 | Test Acc: 0.9417
Epoch 216 | Train Acc: 0.9666 | Test Acc: 0.9405
Epoch 217 | Train Acc: 0.9668 | Test Acc: 0.9401
Epoch 218 | Train Acc: 0.9667 | Test Acc: 0.9416
Epoch 219 | Train Acc: 0.9678 | Test Acc: 0.9400
Epoch 220 | Train Acc: 0.9656 | Test Acc: 0.9387
Epoch 221 | Train Acc: 0.9668 | Test Acc: 0.9358
Epoch 222 | Train Acc: 0.9665 | Test Acc: 0.9366
Epoch 223 | Train Acc: 0.9679 | Test Acc: 0.9421
Epoch 224 | Train Acc: 0.9692 | Test Acc: 0.9179
Epoch 225 | Train Acc: 0.9640 | Test Acc: 0.9430
Epoch 226 | Train Acc: 0.9684 | Test Acc: 0.9414
Epoch 227 | Train Acc: 0.9676 | Test Acc: 0.9415
Epoch 228 | Train Acc: 0.9701 | Test Acc: 0.9389
Epoch 229 | Train Acc: 0.9692 | Test Acc: 0.9403
Epoch 230 | Train Acc: 0.9710 | Test Acc: 0.9428
Epoch 231 | Train Acc: 0.9711 | Test Acc: 0.9415
Epoch 232 | Train Acc: 0.9681 | Test Acc: 0.9443
Epoch 233 | Train Acc: 0.9707 | Test Acc: 0.9444
Epoch 234 | Train Acc: 0.9710 | Test Acc: 0.9429
Epoch 235 | Train Acc: 0.9704 | Test Acc: 0.9387
Epoch 236 | Train Acc: 0.9709 | Test Acc: 0.9357
Epoch 237 | Train Acc: 0.9648 | Test Acc: 0.9426
Epoch 238 | Train Acc: 0.9678 | Test Acc: 0.9435
Epoch 239 | Train Acc: 0.9685 | Test Acc: 0.9421
Epoch 240 | Train Acc: 0.9683 | Test Acc: 0.9450
Epoch 241 | Train Acc: 0.9689 | Test Acc: 0.9450
Epoch 242 | Train Acc: 0.9717 | Test Acc: 0.9435
Epoch 243 | Train Acc: 0.9694 | Test Acc: 0.9424
Epoch 244 | Train Acc: 0.9710 | Test Acc: 0.9426
Epoch 245 | Train Acc: 0.9714 | Test Acc: 0.9459
Epoch 246 | Train Acc: 0.9717 | Test Acc: 0.9417
Epoch 247 | Train Acc: 0.9712 | Test Acc: 0.9427
Epoch 248 | Train Acc: 0.9730 | Test Acc: 0.9435
Epoch 249 | Train Acc: 0.9728 | Test Acc: 0.9424
Epoch 250 | Train Acc: 0.9723 | Test Acc: 0.9437
Epoch 251 | Train Acc: 0.9738 | Test Acc: 0.9475
Epoch 252 | Train Acc: 0.9741 | Test Acc: 0.9463
Epoch 253 | Train Acc: 0.9739 | Test Acc: 0.9455
Epoch 254 | Train Acc: 0.9749 | Test Acc: 0.9415
Epoch 255 | Train Acc: 0.9731 | Test Acc: 0.9440
Epoch 256 | Train Acc: 0.9730 | Test Acc: 0.9456
Epoch 257 | Train Acc: 0.9725 | Test Acc: 0.9448
Epoch 258 | Train Acc: 0.9751 | Test Acc: 0.9479
Epoch 259 | Train Acc: 0.9752 | Test Acc: 0.9474
Epoch 260 | Train Acc: 0.9750 | Test Acc: 0.9467
Epoch 261 | Train Acc: 0.9750 | Test Acc: 0.9467
Epoch 262 | Train Acc: 0.9768 | Test Acc: 0.9461
Epoch 263 | Train Acc: 0.9750 | Test Acc: 0.9443
Epoch 264 | Train Acc: 0.9752 | Test Acc: 0.9466
Epoch 265 | Train Acc: 0.9761 | Test Acc: 0.9472
Epoch 266 | Train Acc: 0.9752 | Test Acc: 0.9447
Epoch 267 | Train Acc: 0.9738 | Test Acc: 0.9440
Epoch 268 | Train Acc: 0.9760 | Test Acc: 0.9450
Epoch 269 | Train Acc: 0.9769 | Test Acc: 0.9475
Epoch 270 | Train Acc: 0.9772 | Test Acc: 0.9448
Epoch 271 | Train Acc: 0.9776 | Test Acc: 0.9481
Epoch 272 | Train Acc: 0.9771 | Test Acc: 0.9445
