epoch,train_loss,train_acc,test_loss,test_acc
0,10.584089311502748,0.12635,10.654651355743407,0.1282
1,7.38078548140445,0.2559,5.5800902366638185,0.3628
2,4.092676033407955,0.4669,4.44944064617157,0.4503
3,2.5865701740070923,0.6018666666666667,3.982647252082825,0.4934
4,1.693780420190197,0.7010666666666666,3.729483723640442,0.5183
5,1.1411685297044658,0.7793333333333333,3.573509120941162,0.5295
6,0.7803219526501025,0.8415,3.4705065965652464,0.5377
7,0.5473892511957783,0.8876833333333334,3.401458811759949,0.5464
8,0.3889915685532457,0.9216833333333333,3.3427131175994873,0.5518
9,0.28168246528859864,0.9462666666666667,3.307177019119263,0.5535
10,0.2085210322323492,0.9628,3.276602578163147,0.5579
11,0.15761251381393207,0.974,3.2529101848602293,0.5599
12,0.12088341240660619,0.9819833333333333,3.2313342332839965,0.5625
13,0.09472707406444064,0.9870166666666667,3.219535398483276,0.5638
14,0.07611492244621455,0.9906833333333334,3.2031462669372557,0.5666
15,0.06240016203057968,0.9935333333333334,3.1917060136795046,0.5669
16,0.05254995191501359,0.9952833333333333,3.181346297264099,0.5688
17,0.04461221359038757,0.9965,3.17019145488739,0.5695
18,0.038648589277418995,0.9974,3.1612382411956785,0.5702
19,0.03379422918719761,0.9980333333333333,3.152042865753174,0.5704
20,0.030060893619212055,0.9985166666666667,3.144766426086426,0.5725
21,0.027015560511815345,0.9988166666666667,3.13827862739563,0.5743
22,0.024551648709733608,0.9991833333333333,3.1310895919799804,0.5737
23,0.022458423528883418,0.9993333333333333,3.125489592552185,0.5751
24,0.02069434185780711,0.99945,3.1202110767364504,0.5755
25,0.01922671051727513,0.99955,3.1146307229995727,0.5765
26,0.01795020186484365,0.9996833333333334,3.109218144416809,0.577
27,0.016911869379297152,0.9997333333333334,3.1038233995437623,0.5774
28,0.01589832276547864,0.9997833333333334,3.099998211860657,0.578
29,0.015045250655483391,0.9998166666666667,3.095453119277954,0.5784
30,0.014295053573609409,0.9998833333333333,3.0919673681259154,0.5791
31,0.013642165241605145,0.9999,3.0875476121902468,0.5793
32,0.01304307761523178,0.9999166666666667,3.0840396642684937,0.5795
33,0.012493826622553801,0.9999333333333333,3.0797838449478148,0.5806
34,0.011990877847045155,0.9999333333333333,3.076495909690857,0.5812
35,0.011536504284052526,0.99995,3.0736037731170653,0.5817
36,0.011129262841353982,0.9999833333333333,3.0707071304321287,0.5826
37,0.010742423156181635,0.9999833333333333,3.0670972585678102,0.5822
38,0.010382056378333246,0.9999833333333333,3.0640156745910643,0.5834
39,0.010062828833647704,0.9999833333333333,3.061058783531189,0.5833
40,0.00975702868742963,1.0,3.058214616775513,0.5844
41,0.009469401549105928,1.0,3.0554534196853638,0.585
42,0.009200365393091057,1.0,3.0529454708099366,0.5852
43,0.008956287656042535,1.0,3.0503896951675413,0.5855
44,0.008715966085003595,1.0,3.047801685333252,0.5857
45,0.008494426804136927,1.0,3.0454846143722536,0.5857
46,0.008287661022238307,1.0,3.042930245399475,0.5863
47,0.008089493802290851,1.0,3.040430426597595,0.5865
48,0.007896050132053384,1.0,3.0380377054214476,0.5867
49,0.007719066412330179,1.0,3.036023497581482,0.587
50,0.007548798357089192,1.0,3.034008193016052,0.5873
51,0.007389087782446611,1.0,3.032043123245239,0.5881
52,0.007231471783844597,1.0,3.029834580421448,0.5885
53,0.00708310546795443,1.0,3.0278043508529664,0.5893
54,0.006945487987881495,1.0,3.0258027076721192,0.5893
55,0.006803316324633562,1.0,3.023937964439392,0.5894
56,0.0066755354893788445,1.0,3.022109794616699,0.5906
57,0.006552935609499277,1.0,3.0200417757034304,0.5904
58,0.006433722113211781,1.0,3.0183406352996824,0.5906
59,0.006315607056653095,1.0,3.016423225402832,0.5907
60,0.006204998033847344,1.0,3.014882731437683,0.591
61,0.006099124888936847,1.0,3.013108253479004,0.5911
62,0.005995715242194928,1.0,3.0115527153015136,0.5912
63,0.005898003647956303,1.0,3.009831976890564,0.5913
64,0.005803457540223154,1.0,3.008126735687256,0.5916
65,0.005711190370937525,1.0,3.0064110279083254,0.5916
66,0.005616460855797691,1.0,3.004830741882324,0.5916
67,0.005535988231836739,1.0,3.003328227996826,0.5921
68,0.005447350387161566,1.0,3.001781940460205,0.5926
69,0.005371273100628691,1.0,3.000289797782898,0.5924
70,0.005292164035520311,1.0,2.998737335205078,0.5929
71,0.00521696800113482,1.0,2.9973666429519654,0.5932
72,0.0051411997005974845,1.0,2.995949697494507,0.5936
73,0.005069263792454691,1.0,2.9945534229278565,0.5939
74,0.005001838918838461,1.0,2.993359375,0.5937
75,0.004935495847425723,1.0,2.9918954849243162,0.5939
76,0.004866053184525946,1.0,2.99050350189209,0.5939
77,0.004808927049576226,1.0,2.9891449928283693,0.5944
78,0.00474488931723823,1.0,2.9878204822540284,0.5947
79,0.004681888581016811,1.0,2.9865540981292726,0.5943
80,0.004623750414131052,1.0,2.985231709480286,0.5948
81,0.004565520930277594,1.0,2.9840530872344972,0.5949
82,0.004511158353001889,1.0,2.9827309608459474,0.5949
83,0.004460083817968429,1.0,2.9815390348434447,0.5949
84,0.004403704315644957,1.0,2.9802610874176025,0.595
85,0.0043541277537785346,1.0,2.9791030406951906,0.5954
86,0.0043019632714153344,1.0,2.977860522270203,0.5952
87,0.004253794975831347,1.0,2.9767854690551756,0.5955
88,0.00420712023357845,1.0,2.9756409406661986,0.5957
89,0.004159425653643527,1.0,2.9745256185531614,0.5957
90,0.004115384107581892,1.0,2.9733893871307373,0.5957
91,0.004069947945427591,1.0,2.9722997426986693,0.5957
92,0.004026848226943511,1.0,2.9712136507034304,0.596
93,0.0039862691290613456,1.0,2.9700917482376097,0.5963
94,0.003943423515627697,1.0,2.9690052270889282,0.5963
95,0.003901322644551174,1.0,2.9680277824401857,0.5966
96,0.0038618919108126125,1.0,2.9669087648391725,0.5967
97,0.0038223607599798403,1.0,2.96590256690979,0.5971
98,0.003784312582495859,1.0,2.964886498451233,0.5972
99,0.0037489659981644256,1.0,2.963846755027771,0.5972
100,0.0037119785970929314,1.0,2.9628710985183715,0.5974
101,0.003676114588091939,1.0,2.961878252029419,0.5977
102,0.0036406461386231043,1.0,2.9609351634979246,0.5978
103,0.00360557807498943,1.0,2.9599194526672363,0.5978
104,0.0035701393370784944,1.0,2.958919882774353,0.5979
105,0.003536764398154061,1.0,2.958019995689392,0.598
106,0.0035044925240010527,1.0,2.957096791267395,0.5982
107,0.0034760863843800154,1.0,2.956133818626404,0.5982
108,0.003442608475116855,1.0,2.9553101778030397,0.5982
109,0.003411415810460004,1.0,2.9543501138687134,0.5983
110,0.003382620520068932,1.0,2.953489089012146,0.5984
111,0.003354049919141551,1.0,2.9525207042694093,0.5984
112,0.0033228436398114692,1.0,2.9515717744827272,0.5986
113,0.003294960137898639,1.0,2.9507519721984865,0.5987
114,0.0032677170623220124,1.0,2.949889826774597,0.5987
115,0.003239659391248883,1.0,2.948956298828125,0.599
116,0.003213317271606144,1.0,2.9481296062469484,0.5988
117,0.0031863835766532665,1.0,2.9472862482070923,0.5991
118,0.003161065343577983,1.0,2.946441340446472,0.5994
119,0.003135173033007373,1.0,2.9456639289855957,0.5995
120,0.0031112706036133283,1.0,2.9448644638061525,0.5998
121,0.0030859561195060357,1.0,2.9440483808517457,0.6001
122,0.0030609417304207206,1.0,2.9432953357696534,0.5999
123,0.0030381360162302093,1.0,2.9425113201141357,0.6002
124,0.00301574061277433,1.0,2.9416965007781983,0.6005
125,0.002992273738481483,1.0,2.9408949851989745,0.6004
126,0.002971126330953281,1.0,2.940050411224365,0.6007
127,0.002945964725814381,1.0,2.939328336715698,0.6007
128,0.0029241699977951533,1.0,2.9385555028915404,0.6009
129,0.002903252488823008,1.0,2.9378089189529417,0.601
130,0.0028801170390856975,1.0,2.9370333433151243,0.601
131,0.0028612397382256844,1.0,2.9362552642822264,0.6009
132,0.0028416057811828993,1.0,2.9355100870132445,0.6012
133,0.0028179793271346618,1.0,2.934743785858154,0.6013
134,0.0027994277050434535,1.0,2.9340406179428102,0.6013
135,0.0027788089769813468,1.0,2.9333551645278932,0.6012
