8.399999737739562988e-01
7.599999904632568359e-01
9.599999785423278809e-01
7.599999904632568359e-01
9.199999570846557617e-01
9.599999785423278809e-01
7.999999523162841797e-01
8.399999737739562988e-01
9.599999785423278809e-01
8.799999952316284180e-01
8.799999952316284180e-01
1.000000000000000000e+00
9.599999785423278809e-01
9.599999785423278809e-01
7.999999523162841797e-01
9.199999570846557617e-01
1.000000000000000000e+00
7.999999523162841797e-01
7.999999523162841797e-01
8.799999952316284180e-01
9.199999570846557617e-01
8.799999952316284180e-01
9.599999785423278809e-01
9.199999570846557617e-01
9.199999570846557617e-01
9.199999570846557617e-01
8.399999737739562988e-01
8.799999952316284180e-01
9.199999570846557617e-01
8.799999952316284180e-01
8.399999737739562988e-01
6.800000071525573730e-01
5.999999642372131348e-01
9.199999570846557617e-01
8.399999737739562988e-01
6.399999856948852539e-01
9.599999785423278809e-01
8.799999952316284180e-01
9.199999570846557617e-01
5.999999642372131348e-01
8.799999952316284180e-01
1.000000000000000000e+00
1.000000000000000000e+00
9.599999785423278809e-01
8.799999952316284180e-01
9.599999785423278809e-01
9.599999785423278809e-01
8.799999952316284180e-01
9.199999570846557617e-01
8.399999737739562988e-01
7.999999523162841797e-01
8.799999952316284180e-01
7.199999690055847168e-01
9.599999785423278809e-01
8.799999952316284180e-01
9.599999785423278809e-01
9.199999570846557617e-01
8.799999952316284180e-01
9.199999570846557617e-01
9.599999785423278809e-01
1.000000000000000000e+00
8.799999952316284180e-01
7.199999690055847168e-01
8.399999737739562988e-01
9.199999570846557617e-01
1.000000000000000000e+00
9.199999570846557617e-01
9.199999570846557617e-01
9.599999785423278809e-01
1.000000000000000000e+00
9.199999570846557617e-01
8.799999952316284180e-01
9.199999570846557617e-01
9.599999785423278809e-01
8.399999737739562988e-01
8.399999737739562988e-01
7.999999523162841797e-01
8.799999952316284180e-01
8.799999952316284180e-01
1.000000000000000000e+00
9.199999570846557617e-01
8.399999737739562988e-01
8.799999952316284180e-01
7.599999904632568359e-01
8.799999952316284180e-01
9.199999570846557617e-01
7.199999690055847168e-01
8.799999952316284180e-01
1.000000000000000000e+00
8.799999952316284180e-01
9.599999785423278809e-01
9.599999785423278809e-01
8.399999737739562988e-01
6.399999856948852539e-01
9.199999570846557617e-01
8.799999952316284180e-01
7.999999523162841797e-01
8.799999952316284180e-01
8.799999952316284180e-01
9.599999785423278809e-01
8.799999952316284180e-01
8.799999952316284180e-01
9.599999785423278809e-01
9.199999570846557617e-01
9.599999785423278809e-01
