epoch,train_loss,train_acc,test_loss,test_acc
0,17.84134544760494,0.0857,17.81480712890625,0.0844
1,6.265896433490818,0.34318333333333334,3.447721576690674,0.515
2,2.7772477117635437,0.5833833333333334,2.5554604530334473,0.6061
3,2.151516942654626,0.6554666666666666,1.8486853003501893,0.6927
4,1.691906231944844,0.7135,1.633736401796341,0.7232
5,1.476574855335688,0.7382833333333333,1.4739458560943604,0.7487
6,1.3452054019701682,0.7599666666666667,1.316179770231247,0.7742
7,1.1884789305218195,0.7808,1.2306447625160217,0.7791
8,1.0374451481689841,0.7968333333333333,1.166187596321106,0.7891
9,0.950075402098187,0.8115166666666667,1.0733292281627655,0.805
10,0.8610358086682982,0.8237666666666666,1.0184424638748169,0.8123
11,0.7931791230783625,0.8340833333333333,0.982051569223404,0.817
12,1.1734061311867277,0.7641166666666667,1.2788856148719787,0.7382
13,1.130709394560022,0.7632333333333333,1.1258009254932404,0.7723
14,0.9815152701684984,0.7914666666666667,1.0288110315799712,0.7929
15,0.8747140128733748,0.8104,0.9366510689258576,0.8007
16,0.8267271862191669,0.8188833333333333,0.8774718999862671,0.8122
17,0.7521234437570734,0.83145,0.8753257632255554,0.8181
18,0.7119638414706214,0.8382333333333334,0.8301882028579712,0.8263
19,0.6632960368010957,0.8485666666666667,0.790902066230774,0.8334
20,0.6157547286001303,0.8559166666666667,0.7485092043876648,0.8416
21,0.5503453071844779,0.8668,0.7402744740247726,0.8428
22,0.5133067268436238,0.8744833333333333,0.7229941695928573,0.8522
23,0.5490255886215275,0.86825,0.7135301649570465,0.8482
24,0.4972719979488244,0.8757833333333334,0.7066686153411865,0.8493
25,0.4490269377069958,0.8866666666666667,0.6936535507440567,0.8539
26,0.44762241739337727,0.8847666666666667,0.6919210523366928,0.8578
27,0.4207626247810105,0.8910833333333333,0.6820339560508728,0.8596
28,0.4015967633764623,0.8957166666666667,0.6661683291196823,0.8617
29,0.35973512823298825,0.9039833333333334,0.6523437112569809,0.8645
30,0.3297607873455953,0.9105166666666666,0.6524367898702621,0.8638
31,0.3217370805598922,0.9128166666666667,0.6500453919172287,0.8661
32,0.30978663493010955,0.9150333333333334,0.6384492307901383,0.8688
33,0.2935791424775528,0.9193666666666667,0.6328351557254791,0.8715
34,0.25640606804419375,0.9277166666666666,0.6274993628263473,0.8694
35,0.2373431617930784,0.9325,0.6297826051712037,0.8708
36,0.21936802515539072,0.9368833333333333,0.6139319181442261,0.8753
37,0.1955897727255094,0.9436666666666667,0.6035204827785492,0.8765
38,0.20823784096766326,0.9398166666666666,0.6130778670310975,0.8729
39,0.19029421422441126,0.9457166666666666,0.6116280198097229,0.8751
40,0.17735210439916385,0.9501,0.5963560372591019,0.8769
41,0.17334399801694741,0.9490833333333333,0.6049845099449158,0.8782
42,0.15491616044004083,0.9554,0.6004069775342942,0.8766
43,0.1376603781166723,0.9616666666666667,0.6073147922754287,0.8781
44,0.12108983617212812,0.9677333333333333,0.606224337220192,0.8781
45,0.11214519367884782,0.9705833333333334,0.6091985791921616,0.8774
46,0.09916330697172779,0.9755833333333334,0.6083986580371856,0.8798
47,0.0926620439326359,0.97795,0.6063510447740554,0.8803
48,0.09827133066068261,0.9750333333333333,0.5975052297115326,0.8804
49,0.0849850413279008,0.98025,0.6003993779420853,0.8798
50,0.07590278793694609,0.9834833333333334,0.6008816182613372,0.88
51,0.07275191088349132,0.9842333333333333,0.6036550492048264,0.8796
52,0.06681973247204796,0.9864166666666667,0.6026869922876358,0.8813
53,0.06051730977024062,0.9884666666666667,0.6001410514116288,0.8813
54,0.05624171037037494,0.9898833333333333,0.6008620440959931,0.8807
55,0.053271664780075265,0.9908833333333333,0.5981386035680771,0.8828
56,0.0513422313004227,0.9913166666666666,0.5949841529130936,0.8803
57,0.048066825716424795,0.9921,0.5946856170892716,0.88
58,0.04694430564798541,0.9921,0.5911559969186783,0.8811
59,0.044835001324950635,0.9928166666666667,0.5902336657047271,0.8808
60,0.04157172778021481,0.99365,0.5894545912742615,0.881
61,0.03959593142114454,0.9941333333333333,0.5880998462438584,0.8814
62,0.03764940299472566,0.9944833333333334,0.5891325950622559,0.8811
63,0.03662610533884016,0.9948,0.5892403811216355,0.8816
64,0.03560942979687351,0.99505,0.5875941425561905,0.8817
65,0.03418662487450293,0.9952833333333333,0.5886135578155518,0.8815
66,0.03326512374362703,0.99545,0.5878619849681854,0.8818
67,0.031638451709838235,0.9958166666666667,0.5881975173950196,0.8816
68,0.03138316429014933,0.9958833333333333,0.5874538719654083,0.8809
69,0.032289190754546955,0.9957166666666667,0.5902067750692368,0.8826
70,0.030962295356695934,0.9961166666666667,0.5899558693170548,0.8819
71,0.029850977615027103,0.9964666666666666,0.5887703478336335,0.8822
72,0.027904951613459548,0.9967,0.5875834345817565,0.8824
73,0.02689377635212268,0.9969333333333333,0.5860367327928543,0.8817
74,0.026201877143170873,0.9970833333333333,0.5863459318876266,0.8824
75,0.027470110599898685,0.9968,0.5873853266239166,0.8824
76,0.026089675250952526,0.9971333333333333,0.5866441130638123,0.8825
77,0.025602083732137234,0.9972,0.5834012508392334,0.8818
78,0.02483951977564622,0.9972833333333333,0.5842297613620758,0.8834
79,0.023787165534193234,0.9974833333333334,0.5849086463451385,0.8834
80,0.023165566925653965,0.99755,0.5891812384128571,0.8836
81,0.023423001990985064,0.99755,0.584280526638031,0.8827
82,0.022520006823716528,0.9978166666666667,0.5836865991353989,0.8836
83,0.021707133753067355,0.9979166666666667,0.5840229034423828,0.8831
84,0.021146775917860412,0.99805,0.5837281614542007,0.8835
85,0.021318899420232088,0.99805,0.5838933676481247,0.8841
86,0.02076244059066146,0.9981833333333333,0.5837664783000946,0.8837
87,0.01989194621347775,0.9982333333333333,0.5826998084783555,0.8843
88,0.019487442543446008,0.9982666666666666,0.581529051065445,0.884
89,0.01919227882714595,0.9982833333333333,0.5823546767234802,0.8851
90,0.018690099971274198,0.9983166666666666,0.582846176624298,0.8839
91,0.018415734645421223,0.9983666666666666,0.582180380821228,0.8847
92,0.01814580326742035,0.9984666666666666,0.5818936198949813,0.8853
93,0.018344021860068126,0.9984833333333333,0.5825091123580932,0.8849
94,0.017637622858381878,0.9986,0.5824055224657059,0.8847
95,0.01726252279418,0.9986166666666667,0.5820982962846756,0.885
96,0.016971386905948994,0.9987,0.5828518897294999,0.8853
97,0.01677174635736619,0.9987166666666667,0.5847169131040573,0.8846
98,0.01656005637309814,0.99875,0.5818176746368409,0.8849
99,0.01630579197179463,0.99875,0.5829356729984283,0.8852
100,0.01614513131395235,0.99875,0.5814353346824646,0.885
101,0.015957567019987913,0.9988166666666667,0.5822889298200608,0.8854
102,0.01625233269849066,0.99885,0.5820394366979599,0.8858
103,0.015635850665680434,0.99885,0.5834394276142121,0.8856
104,0.015501259352569864,0.9988333333333334,0.5832780182361603,0.8859
105,0.015158393104576458,0.9988666666666667,0.5818362385034561,0.8853
106,0.014886836694963908,0.9989,0.5809226363897324,0.8849
107,0.014702253785552614,0.99895,0.5810498327016831,0.8854
108,0.014557394104362544,0.999,0.5826294332742691,0.8858
109,0.014331588789946953,0.999,0.5842459440231323,0.8851
110,0.014139453769992974,0.9990166666666667,0.5829486191272736,0.8858
111,0.013988406002774076,0.9990333333333333,0.5829493165016174,0.8862
112,0.013927295243651685,0.9990333333333333,0.5812144130468369,0.8859
113,0.013684369347421295,0.99905,0.5825700134038925,0.8863
114,0.013500952769575988,0.9990666666666667,0.5795143753290176,0.8861
115,0.013368190471398629,0.9991,0.5821932107210159,0.8867
116,0.013241925466237432,0.9991333333333333,0.5792739182710648,0.8871
117,0.013036898905569213,0.9991833333333333,0.5797960340976716,0.8867
118,0.012888381723314524,0.9992166666666666,0.5811573714017868,0.8869
119,0.0127617533760682,0.99925,0.581478038430214,0.8866
120,0.012656606315493079,0.9992666666666666,0.5815514832735061,0.8862
121,0.012483797225532896,0.9992833333333333,0.580135491490364,0.8869
122,0.012359166596779379,0.9993,0.5811937659978866,0.8869
123,0.012259992328867063,0.9993,0.5811737656593323,0.8865
124,0.012133479962851537,0.9993333333333333,0.5779387891292572,0.887
125,0.01223171380017016,0.9993,0.5793134093284606,0.8872
126,0.011930805181105763,0.9993333333333333,0.579869133234024,0.887
127,0.011818261974948948,0.9993666666666666,0.581584706902504,0.8864
128,0.011677968071110673,0.9993666666666666,0.5806930482387542,0.887
129,0.011575919489171041,0.9994,0.5814205169677734,0.8869
130,0.01148729688503732,0.9993833333333333,0.5815850526094437,0.8867
131,0.011353633808508769,0.9994,0.5803311556577683,0.8873
132,0.011305257362329353,0.9994333333333333,0.5818262100219727,0.8869
133,0.011208789241579125,0.9994666666666666,0.5814839243888855,0.8866
134,0.011057421012576354,0.9995,0.581136503815651,0.887
135,0.010956423514980381,0.99955,0.580742359161377,0.8868
136,0.010898859942552902,0.99955,0.580345344543457,0.8868
137,0.010730168032380989,0.99955,0.5807229250669479,0.8868
138,0.010729312083794403,0.9995333333333334,0.580291211605072,0.8872
139,0.010583924532126067,0.99955,0.5809357702732086,0.8872
140,0.010521613014072685,0.9995666666666667,0.5812913209199906,0.8866
141,0.010450601775072893,0.9995833333333334,0.5815576940774918,0.8872
142,0.010280979765673815,0.9995833333333334,0.5806131333112716,0.8874
143,0.010112787407459849,0.9995833333333334,0.57938452064991,0.8871
144,0.010000638292818251,0.9996,0.5802734822034836,0.8872
145,0.009883343999794984,0.9996166666666667,0.580902835726738,0.887
146,0.00981726397965419,0.9996166666666667,0.5802646458148957,0.8871
147,0.009710706320543916,0.9996333333333334,0.5802399754524231,0.8874
148,0.009593849180866096,0.9996333333333334,0.5796099692583084,0.8875
149,0.009469570820930145,0.9996333333333334,0.5805194228887558,0.8871
150,0.009369616128377995,0.99965,0.5797874599695205,0.8875
151,0.009270822747721005,0.99965,0.579887518286705,0.8873
152,0.00921204665644189,0.99965,0.5801135778427124,0.8877
153,0.00913810542137441,0.99965,0.579617565870285,0.8883
154,0.009121835476450495,0.9996333333333334,0.5782219022512436,0.888
155,0.009029232596946974,0.9996333333333334,0.5781783938407898,0.8878
156,0.00894118674194156,0.99965,0.5804436415433883,0.8873
157,0.008878416089751458,0.9996333333333334,0.5794915914535522,0.888
158,0.008769635213696855,0.99965,0.5796672880649567,0.8879
159,0.008717354639606961,0.9996666666666667,0.5797700077295304,0.8882
160,0.008909921745880175,0.99965,0.5782517105340957,0.8887
161,0.009361353765983703,0.9996,0.579439714550972,0.8889
162,0.008885783908920268,0.9996166666666667,0.5810195714235306,0.8885
163,0.008597361681572461,0.9996666666666667,0.5802705943584442,0.8884
164,0.008445528035951872,0.9996833333333334,0.5804280072450638,0.8886
165,0.008349880505100651,0.9997,0.5802842050790786,0.8885
166,0.008293277157817856,0.9997,0.5801723420619964,0.8888
167,0.00825524945759167,0.9997,0.5800969779491425,0.8886
168,0.008150358518617134,0.9997166666666667,0.5801807969808579,0.8886
169,0.008100317751641497,0.9997166666666667,0.5798041433095932,0.8891
170,0.008025193010788348,0.9997333333333334,0.5798320770263672,0.8887
171,0.007962315785303965,0.99975,0.5797072440385819,0.8888
172,0.00791185679135181,0.99975,0.5796334743499756,0.8889
173,0.007862031949147329,0.99975,0.5797519743442535,0.889
174,0.007820028109254978,0.99975,0.579450199007988,0.8888
175,0.0077523508787912835,0.99975,0.5794295042753219,0.889
176,0.007709724512898316,0.9997666666666667,0.5796172022819519,0.889
