Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.5_g_3.0/GeneralMLP_LR0.001_BS1024_20260501_160042_s2
Overwriting weights with Heavy-Tailed Distribution (α=1.5, g=3.0)
Applying HT Init: alpha=1.5, g=3.0, seed=2
Epoch 0 | Train Acc: 0.0857 | Test Acc: 0.0844
Epoch 1 | Train Acc: 0.3432 | Test Acc: 0.5150
Epoch 2 | Train Acc: 0.5834 | Test Acc: 0.6061
Epoch 3 | Train Acc: 0.6555 | Test Acc: 0.6927
Epoch 4 | Train Acc: 0.7135 | Test Acc: 0.7232
Epoch 5 | Train Acc: 0.7383 | Test Acc: 0.7487
Epoch 6 | Train Acc: 0.7600 | Test Acc: 0.7742
Epoch 7 | Train Acc: 0.7808 | Test Acc: 0.7791
Epoch 8 | Train Acc: 0.7968 | Test Acc: 0.7891
Epoch 9 | Train Acc: 0.8115 | Test Acc: 0.8050
Epoch 10 | Train Acc: 0.8238 | Test Acc: 0.8123
Epoch 11 | Train Acc: 0.8341 | Test Acc: 0.8170
Epoch 12 | Train Acc: 0.7641 | Test Acc: 0.7382
Epoch 13 | Train Acc: 0.7632 | Test Acc: 0.7723
Epoch 14 | Train Acc: 0.7915 | Test Acc: 0.7929
Epoch 15 | Train Acc: 0.8104 | Test Acc: 0.8007
Epoch 16 | Train Acc: 0.8189 | Test Acc: 0.8122
Epoch 17 | Train Acc: 0.8315 | Test Acc: 0.8181
Epoch 18 | Train Acc: 0.8382 | Test Acc: 0.8263
Epoch 19 | Train Acc: 0.8486 | Test Acc: 0.8334
Epoch 20 | Train Acc: 0.8559 | Test Acc: 0.8416
Epoch 21 | Train Acc: 0.8668 | Test Acc: 0.8428
Epoch 22 | Train Acc: 0.8745 | Test Acc: 0.8522
Epoch 23 | Train Acc: 0.8682 | Test Acc: 0.8482
Epoch 24 | Train Acc: 0.8758 | Test Acc: 0.8493
Epoch 25 | Train Acc: 0.8867 | Test Acc: 0.8539
Epoch 26 | Train Acc: 0.8848 | Test Acc: 0.8578
Epoch 27 | Train Acc: 0.8911 | Test Acc: 0.8596
Epoch 28 | Train Acc: 0.8957 | Test Acc: 0.8617
Epoch 29 | Train Acc: 0.9040 | Test Acc: 0.8645
Epoch 30 | Train Acc: 0.9105 | Test Acc: 0.8638
Epoch 31 | Train Acc: 0.9128 | Test Acc: 0.8661
Epoch 32 | Train Acc: 0.9150 | Test Acc: 0.8688
Epoch 33 | Train Acc: 0.9194 | Test Acc: 0.8715
Epoch 34 | Train Acc: 0.9277 | Test Acc: 0.8694
Epoch 35 | Train Acc: 0.9325 | Test Acc: 0.8708
Epoch 36 | Train Acc: 0.9369 | Test Acc: 0.8753
Epoch 37 | Train Acc: 0.9437 | Test Acc: 0.8765
Epoch 38 | Train Acc: 0.9398 | Test Acc: 0.8729
Epoch 39 | Train Acc: 0.9457 | Test Acc: 0.8751
Epoch 40 | Train Acc: 0.9501 | Test Acc: 0.8769
Epoch 41 | Train Acc: 0.9491 | Test Acc: 0.8782
Epoch 42 | Train Acc: 0.9554 | Test Acc: 0.8766
Epoch 43 | Train Acc: 0.9617 | Test Acc: 0.8781
Epoch 44 | Train Acc: 0.9677 | Test Acc: 0.8781
Epoch 45 | Train Acc: 0.9706 | Test Acc: 0.8774
Epoch 46 | Train Acc: 0.9756 | Test Acc: 0.8798
Epoch 47 | Train Acc: 0.9779 | Test Acc: 0.8803
Epoch 48 | Train Acc: 0.9750 | Test Acc: 0.8804
Epoch 49 | Train Acc: 0.9802 | Test Acc: 0.8798
Epoch 50 | Train Acc: 0.9835 | Test Acc: 0.8800
Epoch 51 | Train Acc: 0.9842 | Test Acc: 0.8796
Epoch 52 | Train Acc: 0.9864 | Test Acc: 0.8813
Epoch 53 | Train Acc: 0.9885 | Test Acc: 0.8813
Epoch 54 | Train Acc: 0.9899 | Test Acc: 0.8807
Epoch 55 | Train Acc: 0.9909 | Test Acc: 0.8828
Epoch 56 | Train Acc: 0.9913 | Test Acc: 0.8803
Epoch 57 | Train Acc: 0.9921 | Test Acc: 0.8800
Epoch 58 | Train Acc: 0.9921 | Test Acc: 0.8811
Epoch 59 | Train Acc: 0.9928 | Test Acc: 0.8808
Epoch 60 | Train Acc: 0.9937 | Test Acc: 0.8810
Epoch 61 | Train Acc: 0.9941 | Test Acc: 0.8814
Epoch 62 | Train Acc: 0.9945 | Test Acc: 0.8811
Epoch 63 | Train Acc: 0.9948 | Test Acc: 0.8816
Epoch 64 | Train Acc: 0.9950 | Test Acc: 0.8817
Epoch 65 | Train Acc: 0.9953 | Test Acc: 0.8815
Epoch 66 | Train Acc: 0.9954 | Test Acc: 0.8818
Epoch 67 | Train Acc: 0.9958 | Test Acc: 0.8816
Epoch 68 | Train Acc: 0.9959 | Test Acc: 0.8809
Epoch 69 | Train Acc: 0.9957 | Test Acc: 0.8826
Epoch 70 | Train Acc: 0.9961 | Test Acc: 0.8819
Epoch 71 | Train Acc: 0.9965 | Test Acc: 0.8822
Epoch 72 | Train Acc: 0.9967 | Test Acc: 0.8824
Epoch 73 | Train Acc: 0.9969 | Test Acc: 0.8817
Epoch 74 | Train Acc: 0.9971 | Test Acc: 0.8824
