epoch,train_loss,train_acc,test_loss,test_acc
10,1.2305795151838033,0.56422,1.5071589249772386,0.4872
20,0.8729065522999621,0.68588,1.7267845103535027,0.4983
30,0.5572875828237314,0.80032,2.2446830379315457,0.4879
40,0.34901062192744503,0.87596,2.8979350762626233,0.5
50,0.2589749513314328,0.91088,3.6959060525741823,0.5019
60,0.19459684241726347,0.93594,4.389157405676552,0.4988
70,0.16157009306321157,0.94736,4.7161486921980735,0.5046
80,0.11784340250128564,0.96174,5.614332567007778,0.5002
90,0.10692197779617398,0.96604,5.750773527370855,0.5053
100,0.14337324060447382,0.95994,6.299848388940001,0.4931
110,0.1232693859302453,0.96474,6.629776136562847,0.4961
120,0.10091668938422384,0.97202,6.970659124203764,0.4972
130,0.13298489591548404,0.9642,7.533765259642189,0.4949
140,0.12194269268277974,0.96808,7.73007817542591,0.4894
150,0.11745744094163237,0.97116,8.367794023915982,0.4928
