epoch,train_loss,train_acc,test_loss,test_acc
10,0.16219846088129447,0.9606833333333333,0.43468799816350207,0.9011
20,0.06380113733134099,0.9878,0.38568265389509593,0.9127
30,0.034715814403752716,0.9955166666666667,0.3667337558014153,0.9173
40,0.022484796232919196,0.9980333333333333,0.35644079923712285,0.9198
50,0.016170812425201634,0.9989333333333333,0.34987712940319055,0.9222
60,0.012433547830419627,0.9993666666666666,0.3459787138537327,0.9241
70,0.009953869127436106,0.9996333333333334,0.343137510461273,0.9248
80,0.008154258416937803,0.99965,0.3411095638308509,0.9258
90,0.006827124181503394,0.9997333333333334,0.33910978089611316,0.9265
100,0.00582199327589106,0.9997833333333334,0.3380827830671156,0.9276
110,0.005025906862119145,0.9999,0.3364531017480347,0.9281
120,0.004430911999924589,0.9999166666666667,0.3357036922177111,0.9289
130,0.0039458532047185945,0.9999333333333333,0.3345126119778268,0.9295
140,0.0035594790277363206,0.9999666666666667,0.333878871927309,0.9308
150,0.0032528559610283357,0.9999666666666667,0.333074995362247,0.9316
