Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_2.0_g_3.0/GeneralMLP_LR0.001_BS1024_20260501_204124_s6
Overwriting weights with Heavy-Tailed Distribution (α=2.0, g=3.0)
Applying HT Init: alpha=2.0, g=3.0, seed=6
Epoch 0 | Train Acc: 0.0987 | Test Acc: 0.0928
Epoch 1 | Train Acc: 0.2215 | Test Acc: 0.3376
Epoch 2 | Train Acc: 0.4414 | Test Acc: 0.4392
Epoch 3 | Train Acc: 0.5823 | Test Acc: 0.4827
Epoch 4 | Train Acc: 0.6846 | Test Acc: 0.5060
Epoch 5 | Train Acc: 0.7673 | Test Acc: 0.5240
Epoch 6 | Train Acc: 0.8324 | Test Acc: 0.5337
Epoch 7 | Train Acc: 0.8805 | Test Acc: 0.5421
Epoch 8 | Train Acc: 0.9179 | Test Acc: 0.5471
Epoch 9 | Train Acc: 0.9447 | Test Acc: 0.5539
Epoch 10 | Train Acc: 0.9620 | Test Acc: 0.5559
Epoch 11 | Train Acc: 0.9740 | Test Acc: 0.5579
Epoch 12 | Train Acc: 0.9819 | Test Acc: 0.5613
Epoch 13 | Train Acc: 0.9875 | Test Acc: 0.5627
Epoch 14 | Train Acc: 0.9911 | Test Acc: 0.5638
Epoch 15 | Train Acc: 0.9939 | Test Acc: 0.5668
Epoch 16 | Train Acc: 0.9954 | Test Acc: 0.5665
Epoch 17 | Train Acc: 0.9967 | Test Acc: 0.5677
Epoch 18 | Train Acc: 0.9977 | Test Acc: 0.5690
Epoch 19 | Train Acc: 0.9981 | Test Acc: 0.5694
Epoch 20 | Train Acc: 0.9988 | Test Acc: 0.5704
Epoch 21 | Train Acc: 0.9992 | Test Acc: 0.5715
Epoch 22 | Train Acc: 0.9994 | Test Acc: 0.5728
Epoch 23 | Train Acc: 0.9995 | Test Acc: 0.5735
Epoch 24 | Train Acc: 0.9996 | Test Acc: 0.5748
Epoch 25 | Train Acc: 0.9997 | Test Acc: 0.5747
Epoch 26 | Train Acc: 0.9998 | Test Acc: 0.5763
Epoch 27 | Train Acc: 0.9998 | Test Acc: 0.5764
Epoch 28 | Train Acc: 0.9999 | Test Acc: 0.5769
Epoch 29 | Train Acc: 0.9999 | Test Acc: 0.5775
Epoch 30 | Train Acc: 0.9999 | Test Acc: 0.5778
Epoch 31 | Train Acc: 0.9999 | Test Acc: 0.5790
Epoch 32 | Train Acc: 1.0000 | Test Acc: 0.5788
