Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.5_g_0.25/GeneralMLP_LR0.001_BS1024_20260501_210930_s7
Overwriting weights with Heavy-Tailed Distribution (α=1.5, g=0.25)
Applying HT Init: alpha=1.5, g=0.25, seed=7
Epoch 0 | Train Acc: 0.1274 | Test Acc: 0.1261
Epoch 1 | Train Acc: 0.1418 | Test Acc: 0.1546
Epoch 2 | Train Acc: 0.1616 | Test Acc: 0.1654
Epoch 3 | Train Acc: 0.1688 | Test Acc: 0.1679
Epoch 4 | Train Acc: 0.1713 | Test Acc: 0.1692
Epoch 5 | Train Acc: 0.1731 | Test Acc: 0.1706
Epoch 6 | Train Acc: 0.1744 | Test Acc: 0.1722
Epoch 7 | Train Acc: 0.1761 | Test Acc: 0.1747
Epoch 8 | Train Acc: 0.1779 | Test Acc: 0.1753
Epoch 9 | Train Acc: 0.1794 | Test Acc: 0.1790
Epoch 10 | Train Acc: 0.1813 | Test Acc: 0.1806
Epoch 11 | Train Acc: 0.1826 | Test Acc: 0.1818
Epoch 12 | Train Acc: 0.1838 | Test Acc: 0.1829
Epoch 13 | Train Acc: 0.1849 | Test Acc: 0.1853
Epoch 14 | Train Acc: 0.1861 | Test Acc: 0.1866
Epoch 15 | Train Acc: 0.1875 | Test Acc: 0.1873
Epoch 16 | Train Acc: 0.1885 | Test Acc: 0.1898
Epoch 17 | Train Acc: 0.1891 | Test Acc: 0.1902
Epoch 18 | Train Acc: 0.1896 | Test Acc: 0.1904
Epoch 19 | Train Acc: 0.1900 | Test Acc: 0.1906
Epoch 20 | Train Acc: 0.1910 | Test Acc: 0.1906
Epoch 21 | Train Acc: 0.1916 | Test Acc: 0.1910
Epoch 22 | Train Acc: 0.1919 | Test Acc: 0.1916
Epoch 23 | Train Acc: 0.1925 | Test Acc: 0.1915
Epoch 24 | Train Acc: 0.1926 | Test Acc: 0.1920
Epoch 25 | Train Acc: 0.1928 | Test Acc: 0.1923
Epoch 26 | Train Acc: 0.1934 | Test Acc: 0.1926
Epoch 27 | Train Acc: 0.1936 | Test Acc: 0.1933
Epoch 28 | Train Acc: 0.1941 | Test Acc: 0.1937
Epoch 29 | Train Acc: 0.1945 | Test Acc: 0.1943
Epoch 30 | Train Acc: 0.1948 | Test Acc: 0.1948
Epoch 31 | Train Acc: 0.1951 | Test Acc: 0.1950
Epoch 32 | Train Acc: 0.1954 | Test Acc: 0.1954
Epoch 33 | Train Acc: 0.1958 | Test Acc: 0.1953
Epoch 34 | Train Acc: 0.1959 | Test Acc: 0.1955
Epoch 35 | Train Acc: 0.1961 | Test Acc: 0.1954
Epoch 36 | Train Acc: 0.1965 | Test Acc: 0.1956
Epoch 37 | Train Acc: 0.1966 | Test Acc: 0.1957
Epoch 38 | Train Acc: 0.1968 | Test Acc: 0.1963
Epoch 39 | Train Acc: 0.1969 | Test Acc: 0.1958
Epoch 40 | Train Acc: 0.1971 | Test Acc: 0.1961
Epoch 41 | Train Acc: 0.1971 | Test Acc: 0.1963
Epoch 42 | Train Acc: 0.1972 | Test Acc: 0.1965
Epoch 43 | Train Acc: 0.1973 | Test Acc: 0.1964
Epoch 44 | Train Acc: 0.1975 | Test Acc: 0.1963
Epoch 45 | Train Acc: 0.1975 | Test Acc: 0.1964
Epoch 46 | Train Acc: 0.1976 | Test Acc: 0.1964
Epoch 47 | Train Acc: 0.1976 | Test Acc: 0.1964
Epoch 48 | Train Acc: 0.1976 | Test Acc: 0.1967
Epoch 49 | Train Acc: 0.1977 | Test Acc: 0.1964
Epoch 50 | Train Acc: 0.1978 | Test Acc: 0.1968
Epoch 51 | Train Acc: 0.1978 | Test Acc: 0.1965
Epoch 52 | Train Acc: 0.1978 | Test Acc: 0.1967
Epoch 53 | Train Acc: 0.1978 | Test Acc: 0.1967
Epoch 54 | Train Acc: 0.1978 | Test Acc: 0.1964
Epoch 55 | Train Acc: 0.1978 | Test Acc: 0.1965
Epoch 56 | Train Acc: 0.1979 | Test Acc: 0.1965
Epoch 57 | Train Acc: 0.1979 | Test Acc: 0.1968
Epoch 58 | Train Acc: 0.2074 | Test Acc: 0.2725
Epoch 59 | Train Acc: 0.2903 | Test Acc: 0.2979
Epoch 60 | Train Acc: 0.2894 | Test Acc: 0.2884
Epoch 61 | Train Acc: 0.2823 | Test Acc: 0.2818
Epoch 62 | Train Acc: 0.2777 | Test Acc: 0.2811
Epoch 63 | Train Acc: 0.2785 | Test Acc: 0.2839
Epoch 64 | Train Acc: 0.2820 | Test Acc: 0.2883
Epoch 65 | Train Acc: 0.2868 | Test Acc: 0.2925
Epoch 66 | Train Acc: 0.2913 | Test Acc: 0.2952
Epoch 67 | Train Acc: 0.2939 | Test Acc: 0.2983
Epoch 68 | Train Acc: 0.2962 | Test Acc: 0.3003
Epoch 69 | Train Acc: 0.2984 | Test Acc: 0.3017
Epoch 70 | Train Acc: 0.3033 | Test Acc: 0.3642
Epoch 71 | Train Acc: 0.2925 | Test Acc: 0.2785
Epoch 72 | Train Acc: 0.2834 | Test Acc: 0.2793
Epoch 73 | Train Acc: 0.2851 | Test Acc: 0.2805
Epoch 74 | Train Acc: 0.2862 | Test Acc: 0.2812
Epoch 75 | Train Acc: 0.2868 | Test Acc: 0.2825
Epoch 76 | Train Acc: 0.2873 | Test Acc: 0.2827
Epoch 77 | Train Acc: 0.2880 | Test Acc: 0.2830
Epoch 78 | Train Acc: 0.2885 | Test Acc: 0.2840
Epoch 79 | Train Acc: 0.2888 | Test Acc: 0.2844
Epoch 80 | Train Acc: 0.2894 | Test Acc: 0.2851
Epoch 81 | Train Acc: 0.2892 | Test Acc: 0.2867
Epoch 82 | Train Acc: 0.2900 | Test Acc: 0.2866
Epoch 83 | Train Acc: 0.2902 | Test Acc: 0.2875
Epoch 84 | Train Acc: 0.2908 | Test Acc: 0.2887
Epoch 85 | Train Acc: 0.2911 | Test Acc: 0.2893
Epoch 86 | Train Acc: 0.2912 | Test Acc: 0.2876
Epoch 87 | Train Acc: 0.2917 | Test Acc: 0.2876
