epoch,train_loss,train_acc,test_loss,test_acc
10,0.14920713117064188,0.9564,0.21518191060970857,0.933
20,0.07896927389095841,0.98045,0.17466562357731164,0.9462
30,0.04964364759290396,0.99025,0.15637061148115633,0.9503
40,0.03406009327437578,0.995,0.14635444890937616,0.954
50,0.02478584867101838,0.9972666666666666,0.14013229673757818,0.9557
60,0.018969647164371158,0.99855,0.13596661934331414,0.9579
70,0.015179985758862388,0.9995166666666667,0.13283866174781364,0.9594
80,0.012559563413993127,0.9997833333333334,0.13017724405331654,0.9602
90,0.010680314871782401,0.9999333333333333,0.128491120950814,0.9611
100,0.009281145733918177,0.99995,0.12695670393155592,0.9614
110,0.008187009817930553,0.9999833333333333,0.12589076694168883,0.9621
120,0.0073162316863955275,0.9999833333333333,0.12477997905218124,0.9625
130,0.006609369650669793,0.9999833333333333,0.12400637454643575,0.9628
140,0.006024582742917926,1.0,0.12331931757824673,0.9633
150,0.0055307716653465845,1.0,0.12268730198697016,0.9634
