epoch,train_loss,train_acc,test_loss,test_acc,fs_1shot_mean
1,6.877781722719306,0.0028526970954356845,6.928850794301449,0.001669195751138088,0.4991999875754118
10,3.695389337097572,0.36395228215767633,8.574083809713715,0.001669195751138088,0.6603999832272529
20,2.4544124429589074,0.5367219917012448,10.319335428256434,0.0017450682852807283,0.7151999792456627
30,1.8846120944875755,0.6346473029045643,11.37106859336779,0.00204855842185129,0.7003999805450439
40,1.4771313122566172,0.7213174273858921,11.976618896410303,0.0017450682852807283,0.7159999790787697
50,1.1482977180291485,0.8003630705394191,12.404563042724018,0.002352048558421851,0.715999982059002
60,0.8897539199582788,0.8628630705394191,12.83076084470286,0.0017450682852807283,0.7207999810576439
70,0.6901125663163646,0.9115663900414938,13.153946580238713,0.001669195751138088,0.6911999809741974
80,0.535967944868353,0.9442946058091286,13.547432862439202,0.002276176024279211,0.719599980711937
90,0.419194506888358,0.9658713692946058,13.743158368231024,0.0021244309559939304,0.7219999808073044
100,0.332982155759603,0.9787344398340249,13.987744035072698,0.0018209408194233688,0.744799979031086
110,0.2697288550880571,0.9854253112033196,14.243004539637889,0.0018209408194233688,0.7319999808073043
120,0.22357598331985096,0.9890560165975104,14.384662063376418,0.0018968133535660092,0.7251999822258949
130,0.18881871960810478,0.991701244813278,14.640048304807793,0.0019726858877086493,0.7287999805808067
140,0.16180628597341626,0.9939834024896266,14.770082140431821,0.0015933232169954477,0.7307999807596207
150,0.1406091046057,0.9951763485477179,14.88354806992614,0.0018968133535660092,0.7275999817252159
