epoch,train_loss,train_acc,test_loss,test_acc
10,1.9059115951344119,0.4422833333333333,1.8842848777770995,0.4579
20,1.4059943021354029,0.6265,1.3848559737205506,0.6355
30,1.058076630204411,0.75125,1.0432396948337554,0.7635
40,0.8198810189457263,0.84165,0.8106071531772614,0.844
50,0.644833407159579,0.8785,0.6446838021278382,0.8775
60,0.517434984950696,0.90245,0.5245751559734344,0.9001
70,0.4229893169160617,0.9195,0.43782998323440553,0.912
80,0.3541233049610914,0.9309833333333334,0.37446662187576296,0.9219
90,0.3041736867468236,0.9388,0.33042297661304476,0.9269
100,0.267590796795942,0.9441666666666667,0.29427362233400345,0.9328
110,0.2386406786360983,0.9490666666666666,0.27415163815021515,0.9359
120,0.21570622946246196,0.9534333333333334,0.253478442132473,0.9406
130,0.19666568859148834,0.9572333333333334,0.24222941398620607,0.942
140,0.18098768844442853,0.9606,0.2301929250359535,0.9437
150,0.16829048829563595,0.9636,0.2300174728035927,0.9423
