alpha,g,layer,participation_ratio_mean,participation_ratio_median,participation_ratio_sem,displacement_mean,displacement_median,displacement_sem,effective_rank_mean,effective_rank_median,effective_rank_sem,ipr_mean,ipr_median,ipr_sem,hill_alpha_mean,hill_alpha_median,hill_alpha_sem,spectral_entropy_mean,spectral_entropy_median,spectral_entropy_sem,dominance_ratio_mean,dominance_ratio_median,dominance_ratio_sem,participation_ratio_pct_err,displacement_pct_err,effective_rank_pct_err,ipr_pct_err,hill_alpha_pct_err,spectral_entropy_pct_err,dominance_ratio_pct_err
1.0,2.5,features.4.weight,0.0268569802865386,0.01550607942044735,0.008938542175405094,0.0021675467723980546,0.0020501790568232536,9.918677433327271e-05,1.688037896156311,1.6409200429916382,0.3096708684529729,0.9995408415794372,0.9999830722808838,0.0004059308627632166,0.9965553641319275,1.0008926391601562,0.043403526106544,1.3174780011177063,1.261648178100586,0.38170112831818237,0.22169705331325532,0.22389645874500275,0.052800848610546465,33.282007433595645,4.575992342879776,18.345018743838537,0.04061173349572988,4.35535522347538,28.972106402866636,23.816666853004804
1.0,2.5,features.6.weight,0.018603718420490623,0.013969618827104568,0.00876522776395553,0.002495729085057974,0.0025602064561098814,0.00024685332295186084,1.5603453397750855,1.2054322957992554,0.3285840048744546,0.9995442032814026,0.9999991655349731,0.0004068593108427008,0.9426765680313111,0.9802075028419495,0.0404366814734113,1.0273938536643983,0.8131109476089478,0.38951937678421095,0.32270016223192216,0.2752189040184021,0.09095413992472173,47.115461360140124,9.891030417915998,21.058415499341834,0.040704484054534334,4.28956047543002,37.913345052135064,28.185340625690074
1.0,3.0,classifier.weight,0.4536913365125656,0.4140147268772125,0.13046302183789119,0.017485682014375926,0.018595991656184196,0.005474306487994062,2.1434879302978516,1.7976194620132446,0.6518848979219443,0.8120594501495362,0.9929763674736023,0.11225128695343024,1.5684727311134339,1.2550491094589233,0.43778780068421613,0.9982868999242782,1.0471866130828857,0.3730146531207632,0.46196536123752596,0.36655837297439575,0.1348210684916461,28.755898854215356,31.307366126716353,30.412342831870326,13.823038071013126,27.9117253363683,37.36547611203322,29.184237565016474
1.0,3.0,features.0.weight,0.0377149211242795,0.03674277290701866,0.01169870584905391,0.004168276791460812,0.0035581064876168966,0.0012852718237850794,1.7345495700836182,1.754412055015564,0.1539529744443086,0.9999407291412353,0.9999761581420898,3.667204821202988e-05,1.0209665656089784,1.0478507280349731,0.04862060520234363,1.629701018333435,1.6956936120986938,0.2875371816803795,0.16955525577068328,0.1318768560886383,0.03445179026450151,31.018773207834467,30.834608354658798,8.875674532431317,0.0036674221924657877,4.762213263403272,17.643554151694694,20.31891615975395
1.0,3.0,features.2.weight,0.04084977768361568,0.04412797465920448,0.012046217272872806,0.002698280243203044,0.002873247256502509,0.0005900490005502278,1.8965199947357179,1.754407286643982,0.2666948180263676,0.9995303750038147,0.9999468326568604,0.0004030708854229666,0.9982058525085449,1.0008443593978882,0.04385741993517986,1.773664081096649,1.8561687469482422,0.32889352271662714,0.16185478121042252,0.12835702300071716,0.0373712273778061,29.489064459962506,21.867595185361438,14.062325668416262,0.04032602665240947,4.393624804439265,18.54316869929923,23.089356457886094
1.0,3.0,features.4.weight,0.02685462459921837,0.015504015609622002,0.008938358609952537,0.001982168480753899,0.001980199944227934,0.00022634630050303372,1.6880364418029785,1.6409214735031128,0.3096698599747521,0.9995408654212952,0.9999830722808838,0.00040590712589983114,0.996595275402069,1.0009082555770874,0.043411153411909334,1.317471009492874,1.2616444826126099,0.3817013680760149,0.2217163011431694,0.22391128540039062,0.052810564217129964,33.28424337837401,11.419125200545267,18.344974806586293,0.04060935775034529,4.3559461381547715,28.97227835191158,23.81898125886038
1.0,3.0,features.6.weight,0.018600561236962677,0.013967206701636314,0.008763216340017648,0.0016910931444726884,0.0018535585841163993,0.00033492617428946343,1.5603431463241577,1.2054314613342285,0.3285820578034432,0.9995442509651185,0.9999992847442627,0.00040684224475130194,0.9426578044891357,0.9801976680755615,0.04044077100112352,1.0273849338293075,0.8131023049354553,0.3895142716115258,0.32271375209093095,0.27524274587631226,0.09095346331798805,47.11264476581252,19.80530613492015,21.058320317393893,0.04070277472542831,4.290079688359446,37.91317730927916,28.183944045979214
1.1,0.75,classifier.weight,0.49822293519973754,0.45928138494491577,0.134631296853863,0.04652154520153999,0.03379038721323013,0.010592551301898883,2.26563446521759,1.9970064163208008,0.6444926451391244,0.8101690769195556,0.9901852011680603,0.11266493551714503,1.7918291091918945,1.2059810161590576,0.5483609689037148,1.0904578596353531,1.1415283679962158,0.3783115535645272,0.42602646350860596,0.33019521832466125,0.12896051764622757,27.02230012753012,22.769130423355417,28.446453081178202,13.906348529805946,30.603418936029154,34.692909058497115,30.270541549028092
1.1,0.75,features.0.weight,0.054391682520508765,0.05945710465312004,0.01649559484685961,0.012101671006530524,0.01239977777004242,0.002721228464716511,1.8829192399978638,1.7118936777114868,0.23531477963024422,0.9998605489730835,0.9999086856842041,7.099191342308748e-05,1.1695924997329712,1.1936492919921875,0.06765169351035664,1.8165960311889648,1.9853801727294922,0.33051015786004784,0.13890266865491868,0.10946036130189896,0.03067094365814065,30.327421551337064,22.486386080467994,12.497337890631528,0.00710018146990602,5.784210614021735,18.193927113433602,22.08088869360579
1.1,0.75,features.2.weight,0.05645212084054947,0.062015775591135025,0.01676883464066495,0.0075765932910144326,0.007368071004748344,0.0019873884677591566,1.969054889678955,1.7118476629257202,0.30042856444083815,0.9992356061935425,0.9998462200164795,0.0006168583207178115,1.127247166633606,1.1416112184524536,0.05072011735237491,1.9292729377746582,1.9850021600723267,0.3661855104009046,0.13633157610893248,0.10961201041936874,0.03191780408033177,29.70452551823336,26.230634157387435,15.257500743913827,0.06173302041023666,4.49946727334385,18.980492766528172,23.411893994996884
