alpha,sigma,run_id,delta_t,method,layer_A,layer_B,correlation
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.10.weight,features.0.weight,0.64287677064464
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.10.weight,features.10.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.10.weight,features.12.weight,0.942324814327356
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.10.weight,features.14.weight,0.8510201261385746
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.10.weight,features.16.weight,0.8425948991904432
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.10.weight,features.2.weight,0.7621718467231953
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.10.weight,features.4.weight,0.8783834060386254
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.10.weight,features.6.weight,0.9273464940602055
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.10.weight,features.8.weight,0.9211822096570158
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.12.weight,classifier.weight,0.82066805033834
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.12.weight,features.0.weight,0.6150505098990475
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.12.weight,features.10.weight,0.942324814327356
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.12.weight,features.12.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.12.weight,features.14.weight,0.8167522514961918
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.12.weight,features.16.weight,0.8119046727856355
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.12.weight,features.2.weight,0.7302524681007763
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.12.weight,features.4.weight,0.8403709651465839
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.12.weight,features.6.weight,0.888750687423422
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.12.weight,features.8.weight,0.9114108898286418
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.14.weight,classifier.weight,0.9974902903828591
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.14.weight,features.0.weight,0.7706075115791039
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.14.weight,features.10.weight,0.8510201261385746
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.14.weight,features.12.weight,0.8167522514961918
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.14.weight,features.14.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.14.weight,features.16.weight,0.998345271863685
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.14.weight,features.2.weight,0.7948649170641682
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.14.weight,features.4.weight,0.8169713331123554
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.14.weight,features.6.weight,0.8527189130846585
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.14.weight,features.8.weight,0.8355338441418938
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.16.weight,classifier.weight,0.998794056574344
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.16.weight,features.0.weight,0.7694587096676008
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.16.weight,features.10.weight,0.8425948991904432
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.16.weight,features.12.weight,0.8119046727856355
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.16.weight,features.14.weight,0.998345271863685
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.16.weight,features.16.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.16.weight,features.2.weight,0.7886360169115473
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.16.weight,features.4.weight,0.8032768616269261
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.16.weight,features.6.weight,0.8375467899189801
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.16.weight,features.8.weight,0.8241126667061269
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.2.weight,classifier.weight,0.7925284602523186
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.2.weight,features.0.weight,0.9267010770213865
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.2.weight,features.10.weight,0.7621718467231953
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.2.weight,features.12.weight,0.7302524681007763
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.2.weight,features.14.weight,0.7948649170641682
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.2.weight,features.16.weight,0.7886360169115473
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.2.weight,features.2.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.2.weight,features.4.weight,0.8667227861127504
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.2.weight,features.6.weight,0.7831082499433712
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.2.weight,features.8.weight,0.7584572366710076
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.4.weight,classifier.weight,0.8149456945743194
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.4.weight,features.0.weight,0.713515970033553
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.4.weight,features.10.weight,0.8783834060386254
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.4.weight,features.12.weight,0.8403709651465839
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.4.weight,features.14.weight,0.8169713331123554
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.4.weight,features.16.weight,0.8032768616269261
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.4.weight,features.2.weight,0.8667227861127504
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.4.weight,features.4.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.4.weight,features.6.weight,0.9215710120921508
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.4.weight,features.8.weight,0.897392559204181
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.6.weight,classifier.weight,0.8502591689025741
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.6.weight,features.0.weight,0.6619526038971015
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.6.weight,features.10.weight,0.9273464940602055
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.6.weight,features.12.weight,0.888750687423422
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.6.weight,features.14.weight,0.8527189130846585
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.6.weight,features.16.weight,0.8375467899189801
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.6.weight,features.2.weight,0.7831082499433712
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.6.weight,features.4.weight,0.9215710120921508
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.6.weight,features.6.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.6.weight,features.8.weight,0.9667222144391422
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.8.weight,classifier.weight,0.8381526092498399
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.8.weight,features.0.weight,0.6371213511107218
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.8.weight,features.10.weight,0.9211822096570158
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.8.weight,features.12.weight,0.9114108898286418
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.8.weight,features.14.weight,0.8355338441418938
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.8.weight,features.16.weight,0.8241126667061269
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.8.weight,features.2.weight,0.7584572366710076
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.8.weight,features.4.weight,0.897392559204181
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.8.weight,features.6.weight,0.9667222144391422
1.5,3.0,alpha_1.5_g_3.0,8,pearson,features.8.weight,features.8.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,16,pearson,classifier.weight,classifier.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,16,pearson,classifier.weight,features.0.weight,0.9279994917734088
1.5,3.0,alpha_1.5_g_3.0,16,pearson,classifier.weight,features.10.weight,0.9309711160096344
1.5,3.0,alpha_1.5_g_3.0,16,pearson,classifier.weight,features.12.weight,0.9238081723012055
1.5,3.0,alpha_1.5_g_3.0,16,pearson,classifier.weight,features.14.weight,0.9978552782638794
1.5,3.0,alpha_1.5_g_3.0,16,pearson,classifier.weight,features.16.weight,0.9990114575023042
1.5,3.0,alpha_1.5_g_3.0,16,pearson,classifier.weight,features.2.weight,0.8964875938167097
1.5,3.0,alpha_1.5_g_3.0,16,pearson,classifier.weight,features.4.weight,0.8639280607034743
1.5,3.0,alpha_1.5_g_3.0,16,pearson,classifier.weight,features.6.weight,0.8845411892391164
1.5,3.0,alpha_1.5_g_3.0,16,pearson,classifier.weight,features.8.weight,0.8986547969348548
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.0.weight,classifier.weight,0.9279994917734088
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.0.weight,features.0.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.0.weight,features.10.weight,0.8789530194436596
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.0.weight,features.12.weight,0.8658982151012902
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.0.weight,features.14.weight,0.9374962984816477
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.0.weight,features.16.weight,0.9338610868669543
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.0.weight,features.2.weight,0.9425417863472885
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.0.weight,features.4.weight,0.8356551034485197
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.0.weight,features.6.weight,0.826131460735494
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.0.weight,features.8.weight,0.8230627768720531
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.10.weight,classifier.weight,0.9309711160096344
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.10.weight,features.0.weight,0.8789530194436596
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.10.weight,features.10.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.10.weight,features.12.weight,0.9654485848662628
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.10.weight,features.14.weight,0.9270890403179786
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.10.weight,features.16.weight,0.9228521091138697
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.10.weight,features.2.weight,0.916699359795248
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.10.weight,features.4.weight,0.9320707584045722
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.10.weight,features.6.weight,0.9564885123706224
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.10.weight,features.8.weight,0.9555968759061799
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.12.weight,classifier.weight,0.9238081723012055
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.12.weight,features.0.weight,0.8658982151012902
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.12.weight,features.10.weight,0.9654485848662628
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.12.weight,features.12.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.12.weight,features.14.weight,0.9201331536406356
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.12.weight,features.16.weight,0.9175210663817067
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.12.weight,features.2.weight,0.8937135318092054
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.12.weight,features.4.weight,0.9017519421243905
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.12.weight,features.6.weight,0.9300643187949171
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.12.weight,features.8.weight,0.9455806911396932
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.14.weight,classifier.weight,0.9978552782638794
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.14.weight,features.0.weight,0.9374962984816477
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.14.weight,features.10.weight,0.9270890403179786
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.14.weight,features.12.weight,0.9201331536406356
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.14.weight,features.14.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.14.weight,features.16.weight,0.9991972559739289
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.14.weight,features.2.weight,0.9006814048247259
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.14.weight,features.4.weight,0.8594680829192407
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.14.weight,features.6.weight,0.8791239883222152
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.14.weight,features.8.weight,0.8902469491535361
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.16.weight,classifier.weight,0.9990114575023042
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.16.weight,features.0.weight,0.9338610868669543
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.16.weight,features.10.weight,0.9228521091138697
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.16.weight,features.12.weight,0.9175210663817067
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.16.weight,features.14.weight,0.9991972559739289
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.16.weight,features.16.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.16.weight,features.2.weight,0.8951167205363785
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.16.weight,features.4.weight,0.8522625850044874
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.16.weight,features.6.weight,0.8715584610075561
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.16.weight,features.8.weight,0.8853612975899589
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.2.weight,classifier.weight,0.8964875938167097
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.2.weight,features.0.weight,0.9425417863472885
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.2.weight,features.10.weight,0.916699359795248
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.2.weight,features.12.weight,0.8937135318092054
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.2.weight,features.14.weight,0.9006814048247259
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.2.weight,features.16.weight,0.8951167205363785
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.2.weight,features.2.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.2.weight,features.4.weight,0.9326423914425871
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.2.weight,features.6.weight,0.8954584287806882
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.2.weight,features.8.weight,0.8864000697423743
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.4.weight,classifier.weight,0.8639280607034743
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.4.weight,features.0.weight,0.8356551034485197
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.4.weight,features.10.weight,0.9320707584045722
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.4.weight,features.12.weight,0.9017519421243905
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.4.weight,features.14.weight,0.8594680829192407
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.4.weight,features.16.weight,0.8522625850044874
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.4.weight,features.2.weight,0.9326423914425871
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.4.weight,features.4.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.4.weight,features.6.weight,0.9570977135646495
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.4.weight,features.8.weight,0.9408954768408994
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.6.weight,classifier.weight,0.8845411892391164
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.6.weight,features.0.weight,0.826131460735494
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.6.weight,features.10.weight,0.9564885123706224
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.6.weight,features.12.weight,0.9300643187949171
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.6.weight,features.14.weight,0.8791239883222152
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.6.weight,features.16.weight,0.8715584610075561
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.6.weight,features.2.weight,0.8954584287806882
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.6.weight,features.4.weight,0.9570977135646495
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.6.weight,features.6.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.6.weight,features.8.weight,0.9809171695984634
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.8.weight,classifier.weight,0.8986547969348548
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.8.weight,features.0.weight,0.8230627768720531
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.8.weight,features.10.weight,0.9555968759061799
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.8.weight,features.12.weight,0.9455806911396932
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.8.weight,features.14.weight,0.8902469491535361
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.8.weight,features.16.weight,0.8853612975899589
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.8.weight,features.2.weight,0.8864000697423743
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.8.weight,features.4.weight,0.9408954768408994
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.8.weight,features.6.weight,0.9809171695984634
1.5,3.0,alpha_1.5_g_3.0,16,pearson,features.8.weight,features.8.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,32,pearson,classifier.weight,classifier.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,32,pearson,classifier.weight,features.0.weight,0.9409623064387908
1.5,3.0,alpha_1.5_g_3.0,32,pearson,classifier.weight,features.10.weight,0.9540819483447487
1.5,3.0,alpha_1.5_g_3.0,32,pearson,classifier.weight,features.12.weight,0.9609625274490879
1.5,3.0,alpha_1.5_g_3.0,32,pearson,classifier.weight,features.14.weight,0.9973408610755153
1.5,3.0,alpha_1.5_g_3.0,32,pearson,classifier.weight,features.16.weight,0.9990655440007471
1.5,3.0,alpha_1.5_g_3.0,32,pearson,classifier.weight,features.2.weight,0.8938233368635367
1.5,3.0,alpha_1.5_g_3.0,32,pearson,classifier.weight,features.4.weight,0.8741972110511749
1.5,3.0,alpha_1.5_g_3.0,32,pearson,classifier.weight,features.6.weight,0.9011363118558848
1.5,3.0,alpha_1.5_g_3.0,32,pearson,classifier.weight,features.8.weight,0.9356441735327016
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.0.weight,classifier.weight,0.9409623064387908
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.0.weight,features.0.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.0.weight,features.10.weight,0.9429483822124333
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.0.weight,features.12.weight,0.9261575291114217
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.0.weight,features.14.weight,0.9438181016721869
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.0.weight,features.16.weight,0.9400661029742671
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.0.weight,features.2.weight,0.959361220200509
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.0.weight,features.4.weight,0.9029241441854888
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.0.weight,features.6.weight,0.9048733945434039
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.0.weight,features.8.weight,0.9194035344062977
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.10.weight,classifier.weight,0.9540819483447487
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.10.weight,features.0.weight,0.9429483822124333
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.10.weight,features.10.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.10.weight,features.12.weight,0.9764026904756328
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.10.weight,features.14.weight,0.9464107500046866
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.10.weight,features.16.weight,0.9461393815185539
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.10.weight,features.2.weight,0.9435252966451853
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.10.weight,features.4.weight,0.9492235292977885
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.10.weight,features.6.weight,0.9733749390891002
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.10.weight,features.8.weight,0.9818573636347602
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.12.weight,classifier.weight,0.9609625274490879
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.12.weight,features.0.weight,0.9261575291114217
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.12.weight,features.10.weight,0.9764026904756328
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.12.weight,features.12.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.12.weight,features.14.weight,0.9576517387864084
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.12.weight,features.16.weight,0.9568452443518637
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.12.weight,features.2.weight,0.9145389807975359
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.12.weight,features.4.weight,0.9137655536250399
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.12.weight,features.6.weight,0.944681625708175
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.12.weight,features.8.weight,0.9673000490659863
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.14.weight,classifier.weight,0.9973408610755153
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.14.weight,features.0.weight,0.9438181016721869
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.14.weight,features.10.weight,0.9464107500046866
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.14.weight,features.12.weight,0.9576517387864084
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.14.weight,features.14.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.14.weight,features.16.weight,0.9992246935058692
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.14.weight,features.2.weight,0.8896186595717483
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.14.weight,features.4.weight,0.8634227863113458
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.14.weight,features.6.weight,0.8902555324010535
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.14.weight,features.8.weight,0.9255103159933973
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.16.weight,classifier.weight,0.9990655440007471
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.16.weight,features.0.weight,0.9400661029742671
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.16.weight,features.10.weight,0.9461393815185539
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.16.weight,features.12.weight,0.9568452443518637
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.16.weight,features.14.weight,0.9992246935058692
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.16.weight,features.16.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.16.weight,features.2.weight,0.8866889291356175
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.16.weight,features.4.weight,0.8618736673957136
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.16.weight,features.6.weight,0.888921666808421
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.16.weight,features.8.weight,0.9251652707756044
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.2.weight,classifier.weight,0.8938233368635367
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.2.weight,features.0.weight,0.959361220200509
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.2.weight,features.10.weight,0.9435252966451853
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.2.weight,features.12.weight,0.9145389807975359
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.2.weight,features.14.weight,0.8896186595717483
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.2.weight,features.16.weight,0.8866889291356175
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.2.weight,features.2.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.2.weight,features.4.weight,0.9650135286699193
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.2.weight,features.6.weight,0.9399143986781416
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.2.weight,features.8.weight,0.9373350325915663
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.4.weight,classifier.weight,0.8741972110511749
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.4.weight,features.0.weight,0.9029241441854888
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.4.weight,features.10.weight,0.9492235292977885
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.4.weight,features.12.weight,0.9137655536250399
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.4.weight,features.14.weight,0.8634227863113458
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.4.weight,features.16.weight,0.8618736673957136
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.4.weight,features.2.weight,0.9650135286699193
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.4.weight,features.4.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.4.weight,features.6.weight,0.9699630095842988
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.4.weight,features.8.weight,0.957579946933623
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.6.weight,classifier.weight,0.9011363118558848
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.6.weight,features.0.weight,0.9048733945434039
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.6.weight,features.10.weight,0.9733749390891002
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.6.weight,features.12.weight,0.944681625708175
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.6.weight,features.14.weight,0.8902555324010535
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.6.weight,features.16.weight,0.888921666808421
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.6.weight,features.2.weight,0.9399143986781416
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.6.weight,features.4.weight,0.9699630095842988
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.6.weight,features.6.weight,1.0
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.6.weight,features.8.weight,0.9875121019343819
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.8.weight,classifier.weight,0.9356441735327016
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.8.weight,features.0.weight,0.9194035344062977
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.8.weight,features.10.weight,0.9818573636347602
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.8.weight,features.12.weight,0.9673000490659863
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.8.weight,features.14.weight,0.9255103159933973
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.8.weight,features.16.weight,0.9251652707756044
1.5,3.0,alpha_1.5_g_3.0,32,pearson,features.8.weight,features.2.weight,0.9373350325915663
