run_id,alpha,sigma,layer,delta_t,msd,std_msd,pair_count
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,1,0.050158691219985486,0.05006444094373628,10
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,2,0.08204481274717385,0.07994085257012222,9
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,3,0.1193542517721653,0.10378821898073261,8
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,4,0.1611153706908226,0.12269440258779117,7
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,5,0.09387207521857428,0.13330955795767496,14
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,6,0.2217814108977715,0.157918265114107,6
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,7,0.26579589769244194,0.17220750473866406,5
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,8,0.31228639651089907,0.19145109327262722,4
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,9,0.3543294295668602,0.21783323721561548,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,10,0.06018066363010023,0.15812805099798669,14
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,15,0.10295952722016308,0.20858072962111882,9
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,20,0.08424886036664248,0.1941926184894855,12
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,25,0.03686116543831304,0.13239639577535328,30
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,30,0.10556640597060322,0.2183097279058342,10
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,35,0.13124084362061694,0.24218115783309224,8
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,40,0.1323394845239818,0.24435046526796866,8
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,45,0.14794921236378805,0.26089363334726345,7
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,50,0.03776041664941995,0.1462668303376715,27
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,60,0.15602620551362634,0.28459145846214234,6
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,70,0.18857420589774848,0.3086082646859176,5
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,80,0.19089355561882257,0.31150988463768065,5
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,90,0.2338867038488388,0.33802278681856057,4
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,100,0.045781915806318546,0.17054736444595825,22
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,125,0.049508233998148216,0.17667585014497644,21
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,150,0.05337524393107742,0.18351765084418525,20
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,175,0.05775852876372243,0.18899809376167506,19
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,200,0.06210666217116846,0.1955273169942516,18
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,225,0.0661980121889535,0.20232839190662766,17
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,250,0.07086944574257359,0.2098358046227615,16
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,275,0.07627767330656449,0.21732365350878252,15
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,300,0.08176095111827765,0.22555039314466033,14
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,325,0.08895169771634616,0.23470352521242208,13
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,350,0.09646606918734808,0.24390039635710045,12
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,375,0.10534667960283431,0.2551631999897064,11
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,400,0.11590575594455003,0.2664197702482756,10
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,425,0.12692600509358776,0.28055224541284507,9
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,450,0.14224242512136698,0.29508069527390857,8
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,475,0.16160365513392858,0.31239206243289047,7
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,500,0.18562824465334415,0.33255603476813367,6
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,525,0.21953124962747098,0.3570070171679485,5
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,550,0.2693481296300888,0.3847975919786336,4
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,575,0.3509521670639515,0.41663905408871993,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,600,0.3513590320944786,0.41815722990211013,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,625,0.5067749321460724,0.4402466118335724,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,650,0.9478760361671448,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,14,0.2645263709127903,0.1743164025247097,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,19,0.2850952260196209,0.1847534365952015,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,24,0.2966919094324112,0.1887817531824112,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,29,0.3063964806497097,0.1917724646627903,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,34,0.3132324256002903,0.1958007775247097,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,39,0.32080078125,0.1988525390625,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,44,0.3242798149585724,0.1997680962085724,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,49,0.5306396484375,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,59,0.5396727919578552,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,69,0.54931640625,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,79,0.5581055283546448,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,89,0.56494140625,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,99,0.5697020888328552,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,124,0.5816650390625,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,149,0.5952147841453552,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,174,0.602294921875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,199,0.6123046875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,224,0.6209716796875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,249,0.6246337294578552,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,274,0.632568359375,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,299,0.63525390625,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,324,0.6420899033546448,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,349,0.6450195908546448,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,374,0.64990234375,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,399,0.6561279296875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,424,0.6597900986671448,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,449,0.664794921875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,474,0.6683350205421448,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,499,0.6680907607078552,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,524,0.6722412705421448,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,549,0.6749268174171448,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,574,0.6788330078125,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,599,0.6828613877296448,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,624,0.6846923828125,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,649,0.686767578125,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,13,0.1859741248190403,0.1148071251809597,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,18,0.2005615346133709,0.12316896393895149,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,23,0.2135620266199112,0.1279907375574112,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,28,0.2213744968175888,0.1323852390050888,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,33,0.2291870266199112,0.1337280422449112,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,38,0.2340087778866291,0.1367187313735485,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,43,0.2377319149672985,0.1383666880428791,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,48,0.3824463188648224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,58,0.3913574516773224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,68,0.3994140923023224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,78,0.4077148735523224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,88,0.4150390625,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,98,0.4180907905101776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,123,0.4296875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,148,0.4411621391773224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,173,0.4497070014476776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,198,0.454345703125,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,223,0.4632568359375,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,248,0.4693603217601776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,273,0.4742431938648224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,298,0.4793701171875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,323,0.4826659858226776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,348,0.4888916015625,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,373,0.4927978515625,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,398,0.4960937201976776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,423,0.5001220703125,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,448,0.5035400986671448,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,473,0.506103515625,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,498,0.5098876357078552,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,523,0.5137938857078552,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,548,0.5169677734375,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,573,0.5202636122703552,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,598,0.5209960341453552,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,623,0.523681640625,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,648,0.5268554091453552,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,12,0.13220214657485485,0.07604980655014515,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,17,0.1455078050494194,0.0836181566119194,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,22,0.1560058631002903,0.0891113243997097,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,27,0.1647338755428791,0.09185789152979851,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,32,0.1699828915297985,0.0925903208553791,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,37,0.1738891564309597,0.0951538123190403,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,42,0.1771240383386612,0.0976562649011612,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,47,0.2791748046875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,57,0.2889404296875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,67,0.2933349311351776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,77,0.3022460639476776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,87,0.3098144829273224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,97,0.3111572563648224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,122,0.322021484375,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,147,0.33251953125,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,172,0.3414306342601776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,197,0.345458984375,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,222,0.3536377251148224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,247,0.3580321967601776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,272,0.3612060248851776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,297,0.364990234375,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,322,0.3724365532398224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,347,0.3743896186351776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,372,0.376220703125,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,397,0.3819580078125,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,422,0.3829346001148224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,447,0.3886719048023224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,472,0.3918456733226776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,497,0.393310546875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,522,0.3957519233226776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,547,0.3999023735523224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,572,0.4025878608226776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,597,0.40234375,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,622,0.40625,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,647,0.4078368842601776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,11,0.09588623046875,0.05084228515625,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,16,0.10626220516860485,0.05633545108139515,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,21,0.11633300594985485,0.06091308780014515,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,26,0.12237548828125,0.06365966796875,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,31,0.1290283203125,0.0660400390625,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,36,0.1326293982565403,0.0684204064309597,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,41,0.1368408240377903,0.0665283314883709,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,46,0.20849609375,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,56,0.2166747897863388,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,66,0.2213134914636612,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,76,0.2281494289636612,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,86,0.2326660305261612,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,96,0.2376709133386612,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,121,0.2463379055261612,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,146,0.2557373046875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,171,0.2618408203125,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,196,0.2662353515625,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,221,0.2717285454273224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,246,0.2792969048023224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,271,0.282470703125,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,296,0.28662109375,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,321,0.290771484375,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,346,0.2938232421875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,371,0.2982177436351776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,396,0.3012695610523224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,421,0.3023681640625,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,446,0.3046874701976776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,471,0.3072509467601776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,496,0.3107910454273224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,521,0.3148193061351776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,546,0.3150634765625,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,571,0.3186034858226776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,596,0.3197021782398224,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,621,0.3232421875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,646,0.3229980170726776,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,55,0.04709879246850809,0.054703269784971455,6
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,65,0.0550537109375,0.05806308771499135,5
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,75,0.015894571873407887,0.03482952853402295,24
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,85,0.06411742698401213,0.06777910898330856,4
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,95,0.07539875712245703,0.07849821796402368,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,120,0.0798746794462204,0.0800652500068799,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,145,0.08459472594161828,0.08320056800725695,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,170,0.08789061879118283,0.0865595235671404,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,195,0.08992512958745162,0.08702693521174916,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,220,0.09476725819210212,0.08884306357764027,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,245,0.09566243924200535,0.08951144855894706,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,270,0.09891764757533868,0.09170237726044504,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,295,0.10054524553318818,0.09177660110140178,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,320,0.10225423301259677,0.09259081182873402,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,345,0.10498046812911828,0.09269395116815113,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,370,0.10681152219573657,0.09450250266876203,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,395,0.1093343049287796,0.09565122058547838,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,420,0.1102294959127903,0.09485678372346791,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,445,0.11088053757945697,0.09679010857768892,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,470,0.1134846918284893,0.09858425622612263,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,495,0.11356606955329578,0.1000368043861491,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,520,0.1150309257209301,0.09960071393425152,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,545,0.11710613096753757,0.09933581709720425,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,570,0.11783853049079578,0.0998629697511875,3
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,595,0.1599121242761612,0.1011963039636612,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,620,0.16168213076889515,0.10076904110610485,2
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,645,0.2645263671875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,54,0.1309814453125,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,64,0.1357421875,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,74,0.140869140625,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,84,0.1455078125,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,94,0.146484375,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,119,0.1553955227136612,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,144,0.1634521484375,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,169,0.1678466647863388,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,194,0.1710205078125,0.0,1
GeneralMLP_LR0.001_BS1024_20260318_125525_s0,2.0,3.0,features.0.weight,219,0.179443359375,0.0,1
