Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.2_g_0.25/GeneralMLP_LR0.001_BS1024_20260501_173313_s4
Overwriting weights with Heavy-Tailed Distribution (α=1.2, g=0.25)
Applying HT Init: alpha=1.2, g=0.25, seed=4
Epoch 0 | Train Acc: 0.0541 | Test Acc: 0.0533
Epoch 1 | Train Acc: 0.1658 | Test Acc: 0.1962
Epoch 2 | Train Acc: 0.2136 | Test Acc: 0.2586
Epoch 3 | Train Acc: 0.2731 | Test Acc: 0.2999
Epoch 4 | Train Acc: 0.2944 | Test Acc: 0.2821
Epoch 5 | Train Acc: 0.2894 | Test Acc: 0.2858
Epoch 6 | Train Acc: 0.2951 | Test Acc: 0.3419
Epoch 7 | Train Acc: 0.3620 | Test Acc: 0.3515
Epoch 8 | Train Acc: 0.3896 | Test Acc: 0.4123
Epoch 9 | Train Acc: 0.4478 | Test Acc: 0.4763
Epoch 10 | Train Acc: 0.4742 | Test Acc: 0.4700
Epoch 11 | Train Acc: 0.4762 | Test Acc: 0.4779
Epoch 12 | Train Acc: 0.4787 | Test Acc: 0.4814
Epoch 13 | Train Acc: 0.4834 | Test Acc: 0.4685
Epoch 14 | Train Acc: 0.4864 | Test Acc: 0.4860
Epoch 15 | Train Acc: 0.4886 | Test Acc: 0.4884
Epoch 16 | Train Acc: 0.4928 | Test Acc: 0.4852
Epoch 17 | Train Acc: 0.4963 | Test Acc: 0.4956
Epoch 18 | Train Acc: 0.4985 | Test Acc: 0.4914
Epoch 19 | Train Acc: 0.4997 | Test Acc: 0.4920
Epoch 20 | Train Acc: 0.5022 | Test Acc: 0.4942
Epoch 21 | Train Acc: 0.5034 | Test Acc: 0.4957
Epoch 22 | Train Acc: 0.5039 | Test Acc: 0.4980
Epoch 23 | Train Acc: 0.5050 | Test Acc: 0.4998
Epoch 24 | Train Acc: 0.5055 | Test Acc: 0.5003
Epoch 25 | Train Acc: 0.5070 | Test Acc: 0.4969
Epoch 26 | Train Acc: 0.5072 | Test Acc: 0.5008
Epoch 27 | Train Acc: 0.5088 | Test Acc: 0.5013
Epoch 28 | Train Acc: 0.5110 | Test Acc: 0.5047
Epoch 29 | Train Acc: 0.5154 | Test Acc: 0.5041
Epoch 30 | Train Acc: 0.5189 | Test Acc: 0.5107
Epoch 31 | Train Acc: 0.5223 | Test Acc: 0.5143
Epoch 32 | Train Acc: 0.5279 | Test Acc: 0.5208
Epoch 33 | Train Acc: 0.5336 | Test Acc: 0.5310
Epoch 34 | Train Acc: 0.5441 | Test Acc: 0.5443
Epoch 35 | Train Acc: 0.5524 | Test Acc: 0.5486
Epoch 36 | Train Acc: 0.5589 | Test Acc: 0.5503
Epoch 37 | Train Acc: 0.5625 | Test Acc: 0.5597
Epoch 38 | Train Acc: 0.5676 | Test Acc: 0.5574
Epoch 39 | Train Acc: 0.5711 | Test Acc: 0.5620
Epoch 40 | Train Acc: 0.5735 | Test Acc: 0.5668
Epoch 41 | Train Acc: 0.5759 | Test Acc: 0.5680
Epoch 42 | Train Acc: 0.5763 | Test Acc: 0.5685
Epoch 43 | Train Acc: 0.5783 | Test Acc: 0.5704
Epoch 44 | Train Acc: 0.5787 | Test Acc: 0.5704
Epoch 45 | Train Acc: 0.5795 | Test Acc: 0.5588
Epoch 46 | Train Acc: 0.5797 | Test Acc: 0.5755
Epoch 47 | Train Acc: 0.5817 | Test Acc: 0.5741
Epoch 48 | Train Acc: 0.5826 | Test Acc: 0.5725
Epoch 49 | Train Acc: 0.5818 | Test Acc: 0.5721
Epoch 50 | Train Acc: 0.5824 | Test Acc: 0.5742
Epoch 51 | Train Acc: 0.5834 | Test Acc: 0.5718
Epoch 52 | Train Acc: 0.5839 | Test Acc: 0.5742
Epoch 53 | Train Acc: 0.5846 | Test Acc: 0.5724
Epoch 54 | Train Acc: 0.5835 | Test Acc: 0.5765
Epoch 55 | Train Acc: 0.5844 | Test Acc: 0.5727
Epoch 56 | Train Acc: 0.5857 | Test Acc: 0.5783
Epoch 57 | Train Acc: 0.5850 | Test Acc: 0.5767
Epoch 58 | Train Acc: 0.5859 | Test Acc: 0.5764
Epoch 59 | Train Acc: 0.5855 | Test Acc: 0.5641
Epoch 60 | Train Acc: 0.5848 | Test Acc: 0.5764
Epoch 61 | Train Acc: 0.5863 | Test Acc: 0.5693
Epoch 62 | Train Acc: 0.5871 | Test Acc: 0.5769
