epoch,train_loss,train_acc,test_loss,test_acc
0,4.67269169274023,0.10541666666666667,4.7596203804016115,0.1019
1,1.417753521668709,0.57145,0.8073395013809204,0.743
2,0.6819534857394332,0.7847,0.595788550376892,0.8138
3,0.5338993224046998,0.8341333333333333,0.5035880088806153,0.8462
4,0.45357102206197836,0.8616,0.4548800975084305,0.8604
5,0.4057894935042171,0.8768,0.4218283236026764,0.8744
6,0.37111215419688465,0.8887333333333334,0.39947562515735624,0.8816
7,0.355550243692883,0.893,0.3826244220137596,0.8848
8,0.3285385147999909,0.9007,0.3631112888455391,0.8935
9,0.30620888431193466,0.90835,0.34941515773534776,0.8954
10,0.2885222889609256,0.9135833333333333,0.3362383723258972,0.9004
11,0.27157488187490886,0.9184666666666667,0.3257454946637154,0.9029
12,0.2575794433133077,0.9233666666666667,0.31609251350164413,0.9073
13,0.24635980947542999,0.927,0.3080139845609665,0.9086
14,0.23719786688432856,0.9299,0.3022464409470558,0.9105
15,0.22811216646331853,0.9324333333333333,0.296640507876873,0.9106
16,0.21869524681972244,0.9355166666666667,0.29133192300796507,0.9136
17,0.21157848506660784,0.9383833333333333,0.2854683846235275,0.9135
18,0.20316367886834225,0.9411333333333334,0.2814043998718262,0.9163
19,0.19938045108722427,0.9421,0.27592979222536085,0.9178
20,0.19153929085044538,0.9443166666666667,0.2717040181159973,0.9194
21,0.18472652768684647,0.9471833333333334,0.2687010258436203,0.9207
22,0.17977347098669763,0.9487833333333333,0.26501248925924303,0.9203
23,0.17739031375464748,0.9494166666666667,0.26199306845664977,0.9216
24,0.18678599191924272,0.9465,0.3119386687874794,0.9062
25,0.23425020151219125,0.9288333333333333,0.266652999818325,0.9229
26,0.20829261889902212,0.9379666666666666,0.260153004527092,0.9225
27,0.19433964132252385,0.9425666666666667,0.25428165793418883,0.9249
28,0.18419772108732643,0.9459166666666666,0.2501483425498009,0.9256
29,0.17603629423400102,0.9494666666666667,0.24708170890808107,0.9272
30,0.1693292442014662,0.9514166666666667,0.2444133624434471,0.9276
31,0.16314405771130222,0.95345,0.24174621552228928,0.9283
32,0.1572974939214981,0.95545,0.2403926819562912,0.9295
33,0.1529214840571759,0.95685,0.23694633245468139,0.9302
34,0.1482349726355682,0.9585666666666667,0.23504049181938172,0.9315
35,0.14428056511333434,0.9603166666666667,0.23328106328845025,0.9316
36,0.1402763610674163,0.9614,0.2312019318342209,0.9317
37,0.1365255655373557,0.9628833333333333,0.2298012249171734,0.9332
38,0.13316787627793975,0.9639833333333333,0.22854028940200805,0.9335
39,0.13008541260230339,0.9649166666666666,0.22601057589054108,0.9333
40,0.12699757996252029,0.9661,0.22415098324418067,0.9341
41,0.1240762061739372,0.96695,0.22365232557058334,0.9342
42,0.12130092387482272,0.9677833333333333,0.22249747738242148,0.9338
43,0.11972603706990258,0.9680833333333333,0.22156975269317628,0.9344
44,0.11705867895635508,0.9691666666666666,0.22007744163274764,0.9347
45,0.11442031837620978,0.9701166666666666,0.21824828162789345,0.9357
46,0.11195780021154274,0.9708333333333333,0.2180429592728615,0.9367
47,0.1100547217716605,0.9718833333333333,0.21644454896450044,0.9358
48,0.10750372505794137,0.9724333333333334,0.21600061953067778,0.937
49,0.10552732393903247,0.97315,0.21381366550922393,0.9373
50,0.10349402791362698,0.9737,0.21357763484120368,0.937
51,0.10204542731329547,0.9742166666666666,0.21210277825593948,0.9376
52,0.10006957816875588,0.9748833333333333,0.2116440214216709,0.937
53,0.09835717751313064,0.9755,0.21087331399321557,0.9377
54,0.0965918075230162,0.976,0.2102605916559696,0.9382
55,0.09518963553137698,0.97655,0.209719730168581,0.9387
56,0.09352306390212754,0.9769166666666667,0.20926048010587692,0.939
57,0.0916813625875166,0.9771666666666666,0.20817223265767099,0.939
58,0.0903870052957939,0.9775166666666667,0.20806808322668074,0.9398
59,0.08914780894578514,0.9782,0.20712165758013726,0.9392
60,0.08806107003810042,0.9782833333333333,0.20597334802150727,0.9398
61,0.08610571333664958,0.9788666666666667,0.2054116539657116,0.9399
62,0.08519022602398517,0.9789833333333333,0.20493969321250916,0.9401
63,0.08352318153542987,0.9797333333333333,0.2043316438794136,0.9403
64,0.08259229324126648,0.98,0.20421021208167076,0.9403
65,0.08130114904399645,0.9804166666666667,0.20354295074939727,0.9403
66,0.07994287277934915,0.9810333333333333,0.20274778306484223,0.9408
67,0.0790407349497585,0.9812166666666666,0.20266354084014893,0.9403
68,0.0780358271578611,0.98155,0.20234036892652513,0.941
69,0.07706975412823386,0.9819333333333333,0.20099443346261978,0.9405
70,0.07624621941881665,0.98215,0.20060577541589736,0.9414
71,0.07499544682391619,0.9825166666666667,0.2007946714758873,0.9406
72,0.0737226152066457,0.9826666666666667,0.1996594950556755,0.9405
73,0.07282828369130523,0.9831,0.19931736588478088,0.9408
74,0.0731672782892898,0.9827833333333333,0.19968315288424493,0.9413
75,0.07287716796084986,0.98285,0.19834253713488578,0.9414
76,0.07114356288970528,0.9837666666666667,0.19812969565391542,0.9428
77,0.06975985716207553,0.9841833333333333,0.19825582727789878,0.9416
78,0.06848819307604079,0.98455,0.1971627488732338,0.9423
79,0.06754305137921188,0.9849,0.19693637490272523,0.9421
80,0.06654741008908062,0.9851166666666666,0.19674125090241432,0.942
