step,task_0_acc,task_1_acc,task_2_acc,task_3_acc,task_4_acc,task_5_acc,task_6_acc,task_7_acc,task_8_acc,task_9_acc,task_10_acc,task_11_acc,task_12_acc,task_13_acc,task_14_acc,task_15_acc,task_16_acc,task_17_acc,task_18_acc,task_19_acc,total_basis_rank,basis_rank_features.0.weight,basis_rank_features.2.weight,basis_rank_features.4.weight,basis_rank_features.6.weight,basis_rank_features.8.weight,basis_rank_features.10.weight,basis_rank_features.12.weight,basis_rank_features.14.weight,basis_rank_features.16.weight,basis_rank_classifier.weight
0,0.10700000822544098,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
100,0.7570000290870667,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
200,0.815000057220459,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
300,0.8370000123977661,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
400,0.843000054359436,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
500,0.862000048160553,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
600,0.8710000514984131,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
700,0.8790000677108765,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
800,0.8830000162124634,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
900,0.893000066280365,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
1000,0.9000000357627869,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
1100,0.9030000567436218,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
1175,0.8940000534057617,0.08100000023841858,0.14300000667572021,0.11400000751018524,0.10200000554323196,0.11400000751018524,0.10200000554323196,0.09300000220537186,0.07600000500679016,0.09000000357627869,0.14500001072883606,0.08800000697374344,0.08700000494718552,0.09100000560283661,0.11500000208616257,0.12800000607967377,0.13100001215934753,0.08300000429153442,0.12400000542402267,0.1730000078678131,1722.0,134.0,135.0,145.0,159.0,174.0,181.0,186.0,197.0,203.0,208.0
1200,0.8960000276565552,0.4490000307559967,,,,,,,,,,,,,,,,,,,1722.0,134.0,135.0,145.0,159.0,174.0,181.0,186.0,197.0,203.0,208.0
1300,0.9000000357627869,0.6850000619888306,,,,,,,,,,,,,,,,,,,1722.0,134.0,135.0,145.0,159.0,174.0,181.0,186.0,197.0,203.0,208.0
1400,0.8940000534057617,0.76500004529953,,,,,,,,,,,,,,,,,,,1722.0,134.0,135.0,145.0,159.0,174.0,181.0,186.0,197.0,203.0,208.0
1500,0.8950000405311584,0.7970000505447388,,,,,,,,,,,,,,,,,,,1722.0,134.0,135.0,145.0,159.0,174.0,181.0,186.0,197.0,203.0,208.0
1600,0.8950000405311584,0.8160000443458557,,,,,,,,,,,,,,,,,,,1722.0,134.0,135.0,145.0,159.0,174.0,181.0,186.0,197.0,203.0,208.0
1700,0.8960000276565552,0.8320000171661377,,,,,,,,,,,,,,,,,,,1722.0,134.0,135.0,145.0,159.0,174.0,181.0,186.0,197.0,203.0,208.0
1800,0.8950000405311584,0.843000054359436,,,,,,,,,,,,,,,,,,,1722.0,134.0,135.0,145.0,159.0,174.0,181.0,186.0,197.0,203.0,208.0
1900,0.893000066280365,0.8540000319480896,,,,,,,,,,,,,,,,,,,1722.0,134.0,135.0,145.0,159.0,174.0,181.0,186.0,197.0,203.0,208.0
2000,0.8940000534057617,0.8530000448226929,,,,,,,,,,,,,,,,,,,1722.0,134.0,135.0,145.0,159.0,174.0,181.0,186.0,197.0,203.0,208.0
2100,0.893000066280365,0.8630000352859497,,,,,,,,,,,,,,,,,,,1722.0,134.0,135.0,145.0,159.0,174.0,181.0,186.0,197.0,203.0,208.0
2200,0.8910000324249268,0.8640000224113464,,,,,,,,,,,,,,,,,,,1722.0,134.0,135.0,145.0,159.0,174.0,181.0,186.0,197.0,203.0,208.0
2300,0.8920000195503235,0.8810000419616699,,,,,,,,,,,,,,,,,,,1722.0,134.0,135.0,145.0,159.0,174.0,181.0,186.0,197.0,203.0,208.0
2350,0.8940000534057617,0.8850000500679016,0.1469999998807907,0.12000000476837158,0.09100000560283661,0.0990000069141388,0.0950000062584877,0.09200000762939453,0.07400000095367432,0.1120000034570694,0.13900001347064972,0.08500000089406967,0.11600000411272049,0.10400000214576721,0.09300000220537186,0.11500000208616257,0.12000000476837158,0.08000000566244125,0.09200000762939453,0.14400000870227814,2669.0,244.0,231.0,227.0,242.0,260.0,274.0,284.0,297.0,303.0,307.0
2400,0.893000066280365,0.8800000548362732,0.5040000081062317,,,,,,,,,,,,,,,,,,2669.0,244.0,231.0,227.0,242.0,260.0,274.0,284.0,297.0,303.0,307.0
2500,0.8950000405311584,0.8800000548362732,0.6990000605583191,,,,,,,,,,,,,,,,,,2669.0,244.0,231.0,227.0,242.0,260.0,274.0,284.0,297.0,303.0,307.0
2600,0.8960000276565552,0.8790000677108765,0.7470000386238098,,,,,,,,,,,,,,,,,,2669.0,244.0,231.0,227.0,242.0,260.0,274.0,284.0,297.0,303.0,307.0
2700,0.8970000147819519,0.8760000467300415,0.781000018119812,,,,,,,,,,,,,,,,,,2669.0,244.0,231.0,227.0,242.0,260.0,274.0,284.0,297.0,303.0,307.0
2800,0.8970000147819519,0.8730000257492065,0.7980000376701355,,,,,,,,,,,,,,,,,,2669.0,244.0,231.0,227.0,242.0,260.0,274.0,284.0,297.0,303.0,307.0
2900,0.8960000276565552,0.8760000467300415,0.8170000314712524,,,,,,,,,,,,,,,,,,2669.0,244.0,231.0,227.0,242.0,260.0,274.0,284.0,297.0,303.0,307.0
3000,0.8960000276565552,0.8760000467300415,0.8270000219345093,,,,,,,,,,,,,,,,,,2669.0,244.0,231.0,227.0,242.0,260.0,274.0,284.0,297.0,303.0,307.0
3100,0.8950000405311584,0.8750000596046448,0.8340000510215759,,,,,,,,,,,,,,,,,,2669.0,244.0,231.0,227.0,242.0,260.0,274.0,284.0,297.0,303.0,307.0
3200,0.8970000147819519,0.8750000596046448,0.8520000576972961,,,,,,,,,,,,,,,,,,2669.0,244.0,231.0,227.0,242.0,260.0,274.0,284.0,297.0,303.0,307.0
3300,0.8980000615119934,0.8750000596046448,0.8470000624656677,,,,,,,,,,,,,,,,,,2669.0,244.0,231.0,227.0,242.0,260.0,274.0,284.0,297.0,303.0,307.0
3400,0.8960000276565552,0.8740000128746033,0.8650000691413879,,,,,,,,,,,,,,,,,,2669.0,244.0,231.0,227.0,242.0,260.0,274.0,284.0,297.0,303.0,307.0
3500,0.8970000147819519,0.8710000514984131,0.8450000286102295,,,,,,,,,,,,,,,,,,2669.0,244.0,231.0,227.0,242.0,260.0,274.0,284.0,297.0,303.0,307.0
3525,0.8960000276565552,0.8720000386238098,0.8540000319480896,0.10500000417232513,0.09000000357627869,0.10700000822544098,0.09800000488758087,0.10200000554323196,0.05300000309944153,0.09200000762939453,0.125,0.0820000022649765,0.1210000067949295,0.11400000751018524,0.08800000697374344,0.11900000274181366,0.15200001001358032,0.0820000022649765,0.11500000208616257,0.14300000667572021,3236.0,338.0,300.0,279.0,289.0,308.0,323.0,336.0,350.0,354.0,359.0
3600,0.8910000324249268,0.8700000643730164,0.8460000157356262,0.5,,,,,,,,,,,,,,,,,3236.0,338.0,300.0,279.0,289.0,308.0,323.0,336.0,350.0,354.0,359.0
3700,0.8920000195503235,0.8690000176429749,0.8450000286102295,0.6290000081062317,,,,,,,,,,,,,,,,,3236.0,338.0,300.0,279.0,289.0,308.0,323.0,336.0,350.0,354.0,359.0
3800,0.8940000534057617,0.8710000514984131,0.8420000672340393,0.6960000395774841,,,,,,,,,,,,,,,,,3236.0,338.0,300.0,279.0,289.0,308.0,323.0,336.0,350.0,354.0,359.0
