step,task_0_acc,task_1_acc,task_2_acc,task_3_acc,task_4_acc,task_5_acc,task_6_acc,task_7_acc,task_8_acc,task_9_acc,task_10_acc,task_11_acc,task_12_acc,task_13_acc,task_14_acc,task_15_acc,task_16_acc,task_17_acc,task_18_acc,task_19_acc,total_basis_rank,basis_rank_features.0.weight,basis_rank_features.2.weight,basis_rank_features.4.weight,basis_rank_features.6.weight,basis_rank_features.8.weight,basis_rank_features.10.weight,basis_rank_features.12.weight,basis_rank_features.14.weight,basis_rank_features.16.weight,basis_rank_classifier.weight
0,0.10700000822544098,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
100,0.5610000491142273,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
200,0.6570000052452087,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
300,0.7070000171661377,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
400,0.7240000367164612,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
500,0.7460000514984131,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
600,0.7550000548362732,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
700,0.7600000500679016,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
800,0.7600000500679016,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
900,0.7630000114440918,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
1000,0.7750000357627869,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
1100,0.7670000195503235,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
1175,0.7700000405311584,0.11000000685453415,0.10100000351667404,0.11000000685453415,0.11400000751018524,0.08300000429153442,0.10400000214576721,0.10400000214576721,0.09100000560283661,0.09600000083446503,0.13100001215934753,0.12000000476837158,0.09100000560283661,0.07300000637769699,0.09300000220537186,0.10600000619888306,0.08700000494718552,0.10400000214576721,0.09700000286102295,0.10900000482797623,3669.0,134.0,188.0,302.0,371.0,411.0,434.0,445.0,455.0,461.0,468.0
1200,0.7680000066757202,0.18000000715255737,,,,,,,,,,,,,,,,,,,3669.0,134.0,188.0,302.0,371.0,411.0,434.0,445.0,455.0,461.0,468.0
1300,0.7700000405311584,0.3760000169277191,,,,,,,,,,,,,,,,,,,3669.0,134.0,188.0,302.0,371.0,411.0,434.0,445.0,455.0,461.0,468.0
1400,0.7690000534057617,0.47600001096725464,,,,,,,,,,,,,,,,,,,3669.0,134.0,188.0,302.0,371.0,411.0,434.0,445.0,455.0,461.0,468.0
1500,0.7670000195503235,0.5220000147819519,,,,,,,,,,,,,,,,,,,3669.0,134.0,188.0,302.0,371.0,411.0,434.0,445.0,455.0,461.0,468.0
1600,0.7700000405311584,0.5850000381469727,,,,,,,,,,,,,,,,,,,3669.0,134.0,188.0,302.0,371.0,411.0,434.0,445.0,455.0,461.0,468.0
1700,0.7680000066757202,0.6130000352859497,,,,,,,,,,,,,,,,,,,3669.0,134.0,188.0,302.0,371.0,411.0,434.0,445.0,455.0,461.0,468.0
1800,0.7690000534057617,0.6300000548362732,,,,,,,,,,,,,,,,,,,3669.0,134.0,188.0,302.0,371.0,411.0,434.0,445.0,455.0,461.0,468.0
1900,0.7700000405311584,0.6530000567436218,,,,,,,,,,,,,,,,,,,3669.0,134.0,188.0,302.0,371.0,411.0,434.0,445.0,455.0,461.0,468.0
2000,0.7700000405311584,0.6510000228881836,,,,,,,,,,,,,,,,,,,3669.0,134.0,188.0,302.0,371.0,411.0,434.0,445.0,455.0,461.0,468.0
2100,0.7720000147819519,0.6640000343322754,,,,,,,,,,,,,,,,,,,3669.0,134.0,188.0,302.0,371.0,411.0,434.0,445.0,455.0,461.0,468.0
2200,0.7720000147819519,0.6780000329017639,,,,,,,,,,,,,,,,,,,3669.0,134.0,188.0,302.0,371.0,411.0,434.0,445.0,455.0,461.0,468.0
2300,0.7720000147819519,0.6730000376701355,,,,,,,,,,,,,,,,,,,3669.0,134.0,188.0,302.0,371.0,411.0,434.0,445.0,455.0,461.0,468.0
2350,0.7720000147819519,0.6810000538825989,0.0990000069141388,0.1080000028014183,0.1120000034570694,0.08500000089406967,0.11800000816583633,0.10200000554323196,0.09000000357627869,0.11600000411272049,0.11400000751018524,0.10700000822544098,0.08900000154972076,0.07400000095367432,0.09700000286102295,0.08900000154972076,0.06800000369548798,0.0950000062584877,0.09400000423192978,0.10200000554323196,5238.0,244.0,310.0,459.0,543.0,583.0,603.0,615.0,622.0,627.0,632.0
2400,0.7720000147819519,0.6800000071525574,0.21000000834465027,,,,,,,,,,,,,,,,,,5238.0,244.0,310.0,459.0,543.0,583.0,603.0,615.0,622.0,627.0,632.0
2500,0.7710000276565552,0.6830000281333923,0.3580000102519989,,,,,,,,,,,,,,,,,,5238.0,244.0,310.0,459.0,543.0,583.0,603.0,615.0,622.0,627.0,632.0
2600,0.7710000276565552,0.6790000200271606,0.4270000159740448,,,,,,,,,,,,,,,,,,5238.0,244.0,310.0,459.0,543.0,583.0,603.0,615.0,622.0,627.0,632.0
2700,0.7730000615119934,0.6800000071525574,0.47200003266334534,,,,,,,,,,,,,,,,,,5238.0,244.0,310.0,459.0,543.0,583.0,603.0,615.0,622.0,627.0,632.0
2800,0.7740000486373901,0.6770000457763672,0.51500004529953,,,,,,,,,,,,,,,,,,5238.0,244.0,310.0,459.0,543.0,583.0,603.0,615.0,622.0,627.0,632.0
2900,0.7720000147819519,0.675000011920929,0.5480000376701355,,,,,,,,,,,,,,,,,,5238.0,244.0,310.0,459.0,543.0,583.0,603.0,615.0,622.0,627.0,632.0
3000,0.7730000615119934,0.6740000247955322,0.5640000104904175,,,,,,,,,,,,,,,,,,5238.0,244.0,310.0,459.0,543.0,583.0,603.0,615.0,622.0,627.0,632.0
3100,0.7740000486373901,0.6760000586509705,0.5790000557899475,,,,,,,,,,,,,,,,,,5238.0,244.0,310.0,459.0,543.0,583.0,603.0,615.0,622.0,627.0,632.0
3200,0.7750000357627869,0.6730000376701355,0.5920000076293945,,,,,,,,,,,,,,,,,,5238.0,244.0,310.0,459.0,543.0,583.0,603.0,615.0,622.0,627.0,632.0
3300,0.7750000357627869,0.6710000038146973,0.5960000157356262,,,,,,,,,,,,,,,,,,5238.0,244.0,310.0,459.0,543.0,583.0,603.0,615.0,622.0,627.0,632.0
3400,0.7760000228881836,0.6710000038146973,0.6040000319480896,,,,,,,,,,,,,,,,,,5238.0,244.0,310.0,459.0,543.0,583.0,603.0,615.0,622.0,627.0,632.0
3500,0.7740000486373901,0.6720000505447388,0.609000027179718,,,,,,,,,,,,,,,,,,5238.0,244.0,310.0,459.0,543.0,583.0,603.0,615.0,622.0,627.0,632.0
3525,0.7760000228881836,0.6700000166893005,0.6150000095367432,0.10600000619888306,0.1120000034570694,0.07800000160932541,0.11600000411272049,0.10300000756978989,0.09000000357627869,0.10900000482797623,0.11700000613927841,0.11100000888109207,0.08400000631809235,0.07400000095367432,0.09200000762939453,0.0860000029206276,0.08400000631809235,0.0860000029206276,0.0950000062584877,0.09000000357627869,5880.0,338.0,391.0,540.0,614.0,645.0,660.0,668.0,672.0,675.0,677.0
3600,0.7730000615119934,0.6730000376701355,0.6140000224113464,0.23500001430511475,,,,,,,,,,,,,,,,,5880.0,338.0,391.0,540.0,614.0,645.0,660.0,668.0,672.0,675.0,677.0
3700,0.7740000486373901,0.6700000166893005,0.6110000014305115,0.34800001978874207,,,,,,,,,,,,,,,,,5880.0,338.0,391.0,540.0,614.0,645.0,660.0,668.0,672.0,675.0,677.0
3800,0.7730000615119934,0.6680000424385071,0.6140000224113464,0.42600002884864807,,,,,,,,,,,,,,,,,5880.0,338.0,391.0,540.0,614.0,645.0,660.0,668.0,672.0,675.0,677.0
3900,0.7730000615119934,0.6700000166893005,0.6150000095367432,0.4820000231266022,,,,,,,,,,,,,,,,,5880.0,338.0,391.0,540.0,614.0,645.0,660.0,668.0,672.0,675.0,677.0
4000,0.7730000615119934,0.6720000505447388,0.6170000433921814,0.5,,,,,,,,,,,,,,,,,5880.0,338.0,391.0,540.0,614.0,645.0,660.0,668.0,672.0,675.0,677.0
4100,0.7720000147819519,0.6740000247955322,0.6190000176429749,0.5290000438690186,,,,,,,,,,,,,,,,,5880.0,338.0,391.0,540.0,614.0,645.0,660.0,668.0,672.0,675.0,677.0
4200,0.7730000615119934,0.6730000376701355,0.6180000305175781,0.5560000538825989,,,,,,,,,,,,,,,,,5880.0,338.0,391.0,540.0,614.0,645.0,660.0,668.0,672.0,675.0,677.0
4300,0.7750000357627869,0.6740000247955322,0.6160000562667847,0.5590000152587891,,,,,,,,,,,,,,,,,5880.0,338.0,391.0,540.0,614.0,645.0,660.0,668.0,672.0,675.0,677.0
4400,0.7760000228881836,0.6710000038146973,0.6150000095367432,0.5720000267028809,,,,,,,,,,,,,,,,,5880.0,338.0,391.0,540.0,614.0,645.0,660.0,668.0,672.0,675.0,677.0
4500,0.7750000357627869,0.6720000505447388,0.6150000095367432,0.5760000348091125,,,,,,,,,,,,,,,,,5880.0,338.0,391.0,540.0,614.0,645.0,660.0,668.0,672.0,675.0,677.0
4600,0.7760000228881836,0.6720000505447388,0.612000048160553,0.5820000171661377,,,,,,,,,,,,,,,,,5880.0,338.0,391.0,540.0,614.0,645.0,660.0,668.0,672.0,675.0,677.0
