Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.5_g_0.25/GeneralMLP_LR0.001_BS1024_20260501_165032_s3
Overwriting weights with Heavy-Tailed Distribution (α=1.5, g=0.25)
Applying HT Init: alpha=1.5, g=0.25, seed=3
Epoch 0 | Train Acc: 0.0990 | Test Acc: 0.0955
Epoch 1 | Train Acc: 0.1159 | Test Acc: 0.1180
Epoch 2 | Train Acc: 0.1242 | Test Acc: 0.1234
Epoch 3 | Train Acc: 0.1249 | Test Acc: 0.1216
Epoch 4 | Train Acc: 0.1411 | Test Acc: 0.1558
Epoch 5 | Train Acc: 0.1669 | Test Acc: 0.1661
Epoch 6 | Train Acc: 0.1741 | Test Acc: 0.1736
Epoch 7 | Train Acc: 0.1720 | Test Acc: 0.1552
Epoch 8 | Train Acc: 0.1677 | Test Acc: 0.1791
Epoch 9 | Train Acc: 0.1833 | Test Acc: 0.1878
Epoch 10 | Train Acc: 0.1902 | Test Acc: 0.1923
Epoch 11 | Train Acc: 0.2056 | Test Acc: 0.2292
Epoch 12 | Train Acc: 0.2083 | Test Acc: 0.2089
Epoch 13 | Train Acc: 0.2055 | Test Acc: 0.2090
Epoch 14 | Train Acc: 0.2058 | Test Acc: 0.2081
Epoch 15 | Train Acc: 0.2064 | Test Acc: 0.2096
Epoch 16 | Train Acc: 0.2064 | Test Acc: 0.2086
Epoch 17 | Train Acc: 0.2064 | Test Acc: 0.2080
Epoch 18 | Train Acc: 0.2064 | Test Acc: 0.2072
Epoch 19 | Train Acc: 0.2067 | Test Acc: 0.2092
Epoch 20 | Train Acc: 0.2067 | Test Acc: 0.2089
Epoch 21 | Train Acc: 0.2068 | Test Acc: 0.2084
Epoch 22 | Train Acc: 0.2067 | Test Acc: 0.2087
Epoch 23 | Train Acc: 0.2067 | Test Acc: 0.2078
Epoch 24 | Train Acc: 0.2068 | Test Acc: 0.2101
Epoch 25 | Train Acc: 0.2068 | Test Acc: 0.2082
Epoch 26 | Train Acc: 0.2068 | Test Acc: 0.2089
Epoch 27 | Train Acc: 0.2068 | Test Acc: 0.2084
Epoch 28 | Train Acc: 0.2066 | Test Acc: 0.2104
Epoch 29 | Train Acc: 0.2071 | Test Acc: 0.2104
Epoch 30 | Train Acc: 0.2070 | Test Acc: 0.2101
Epoch 31 | Train Acc: 0.2069 | Test Acc: 0.2090
Epoch 32 | Train Acc: 0.2071 | Test Acc: 0.2103
Epoch 33 | Train Acc: 0.2069 | Test Acc: 0.2097
Epoch 34 | Train Acc: 0.2069 | Test Acc: 0.2098
Epoch 35 | Train Acc: 0.2069 | Test Acc: 0.2101
Epoch 36 | Train Acc: 0.2069 | Test Acc: 0.2079
Epoch 37 | Train Acc: 0.2071 | Test Acc: 0.2106
Epoch 38 | Train Acc: 0.2072 | Test Acc: 0.2108
Epoch 39 | Train Acc: 0.2071 | Test Acc: 0.2078
Epoch 40 | Train Acc: 0.2072 | Test Acc: 0.2073
Epoch 41 | Train Acc: 0.2071 | Test Acc: 0.2086
Epoch 42 | Train Acc: 0.2072 | Test Acc: 0.2093
Epoch 43 | Train Acc: 0.2072 | Test Acc: 0.2082
Epoch 44 | Train Acc: 0.2072 | Test Acc: 0.2101
Epoch 45 | Train Acc: 0.2071 | Test Acc: 0.2088
Epoch 46 | Train Acc: 0.2071 | Test Acc: 0.2082
Epoch 47 | Train Acc: 0.2072 | Test Acc: 0.2072
Epoch 48 | Train Acc: 0.2072 | Test Acc: 0.2089
Epoch 49 | Train Acc: 0.2070 | Test Acc: 0.2084
Epoch 50 | Train Acc: 0.2070 | Test Acc: 0.2099
Epoch 51 | Train Acc: 0.2069 | Test Acc: 0.2103
Epoch 52 | Train Acc: 0.2071 | Test Acc: 0.2103
Epoch 53 | Train Acc: 0.2072 | Test Acc: 0.2089
Epoch 54 | Train Acc: 0.2072 | Test Acc: 0.2089
Epoch 55 | Train Acc: 0.2071 | Test Acc: 0.2095
Epoch 56 | Train Acc: 0.2073 | Test Acc: 0.2079
Epoch 57 | Train Acc: 0.2074 | Test Acc: 0.2071
Epoch 58 | Train Acc: 0.2072 | Test Acc: 0.2091
Epoch 59 | Train Acc: 0.2073 | Test Acc: 0.2088
Epoch 60 | Train Acc: 0.2073 | Test Acc: 0.2085
Epoch 61 | Train Acc: 0.2072 | Test Acc: 0.2093
Epoch 62 | Train Acc: 0.2073 | Test Acc: 0.2091
Epoch 63 | Train Acc: 0.2073 | Test Acc: 0.2094
Epoch 64 | Train Acc: 0.2075 | Test Acc: 0.2087
Epoch 65 | Train Acc: 0.2074 | Test Acc: 0.2087
Epoch 66 | Train Acc: 0.2073 | Test Acc: 0.2098
Epoch 67 | Train Acc: 0.2076 | Test Acc: 0.2102
Epoch 68 | Train Acc: 0.2074 | Test Acc: 0.2067
Epoch 69 | Train Acc: 0.2075 | Test Acc: 0.2101
Epoch 70 | Train Acc: 0.2075 | Test Acc: 0.2085
Epoch 71 | Train Acc: 0.2074 | Test Acc: 0.2096
Epoch 72 | Train Acc: 0.2073 | Test Acc: 0.2096
Epoch 73 | Train Acc: 0.2076 | Test Acc: 0.2083
Epoch 74 | Train Acc: 0.2075 | Test Acc: 0.2079
Epoch 75 | Train Acc: 0.2073 | Test Acc: 0.2094
Epoch 76 | Train Acc: 0.2075 | Test Acc: 0.2094
Epoch 77 | Train Acc: 0.2077 | Test Acc: 0.2100
Epoch 78 | Train Acc: 0.2076 | Test Acc: 0.2098
Epoch 79 | Train Acc: 0.2076 | Test Acc: 0.2088
Epoch 80 | Train Acc: 0.2074 | Test Acc: 0.2090
Epoch 81 | Train Acc: 0.2078 | Test Acc: 0.2099
Epoch 82 | Train Acc: 0.2077 | Test Acc: 0.2098
Epoch 83 | Train Acc: 0.2078 | Test Acc: 0.2095
Epoch 84 | Train Acc: 0.2081 | Test Acc: 0.2101
Epoch 85 | Train Acc: 0.2084 | Test Acc: 0.2090
Epoch 86 | Train Acc: 0.2085 | Test Acc: 0.2099
Epoch 87 | Train Acc: 0.2089 | Test Acc: 0.2084
