epoch,train_loss,train_acc,test_loss,test_acc
10,0.400967841431246,0.8858,0.3765916347503662,0.8933
20,0.31797687835612537,0.9086,0.30321108996868135,0.9131
30,0.278818923285452,0.9190333333333334,0.2697508543729782,0.9226
40,0.2532927896511757,0.9272166666666667,0.24819754883646966,0.9298
50,0.23364839058811382,0.9327833333333333,0.2321599990129471,0.9338
60,0.21799087574926473,0.9372666666666667,0.21892249062657357,0.9383
70,0.20387864870540165,0.94135,0.20765348374843598,0.9407
80,0.1918307765055511,0.9451833333333334,0.1977182574570179,0.9426
90,0.18106472391193196,0.94845,0.18874653652310372,0.9444
100,0.1709379260822878,0.95145,0.18064030036330223,0.9464
110,0.16176823286686914,0.9540333333333333,0.1733592703938484,0.9488
120,0.15335225111852258,0.95655,0.16660963743925095,0.9501
130,0.14549567651445583,0.9588833333333333,0.16032639965415002,0.9529
140,0.13826131871191122,0.9609,0.1545291945338249,0.9541
150,0.13169309686301117,0.9631166666666666,0.14927451759576799,0.9547
