Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.5_g_1.0/GeneralMLP_LR0.001_BS1024_20260501_221945_s8
Overwriting weights with Heavy-Tailed Distribution (α=1.5, g=1.0)
Applying HT Init: alpha=1.5, g=1.0, seed=8
Epoch 0 | Train Acc: 0.0977 | Test Acc: 0.1027
Epoch 1 | Train Acc: 0.6168 | Test Acc: 0.7797
Epoch 2 | Train Acc: 0.8126 | Test Acc: 0.8454
Epoch 3 | Train Acc: 0.8516 | Test Acc: 0.8693
Epoch 4 | Train Acc: 0.8723 | Test Acc: 0.8846
Epoch 5 | Train Acc: 0.8850 | Test Acc: 0.8937
Epoch 6 | Train Acc: 0.8934 | Test Acc: 0.8994
Epoch 7 | Train Acc: 0.9006 | Test Acc: 0.9041
Epoch 8 | Train Acc: 0.9054 | Test Acc: 0.9081
Epoch 9 | Train Acc: 0.9099 | Test Acc: 0.9129
Epoch 10 | Train Acc: 0.9138 | Test Acc: 0.9151
Epoch 11 | Train Acc: 0.9170 | Test Acc: 0.9169
Epoch 12 | Train Acc: 0.9199 | Test Acc: 0.9206
Epoch 13 | Train Acc: 0.9229 | Test Acc: 0.9228
Epoch 14 | Train Acc: 0.9249 | Test Acc: 0.9240
Epoch 15 | Train Acc: 0.9276 | Test Acc: 0.9261
Epoch 16 | Train Acc: 0.9291 | Test Acc: 0.9269
Epoch 17 | Train Acc: 0.9311 | Test Acc: 0.9286
Epoch 18 | Train Acc: 0.9334 | Test Acc: 0.9294
Epoch 19 | Train Acc: 0.9346 | Test Acc: 0.9317
Epoch 20 | Train Acc: 0.9370 | Test Acc: 0.9310
Epoch 21 | Train Acc: 0.9382 | Test Acc: 0.9332
Epoch 22 | Train Acc: 0.9398 | Test Acc: 0.9339
Epoch 23 | Train Acc: 0.9413 | Test Acc: 0.9355
Epoch 24 | Train Acc: 0.9426 | Test Acc: 0.9346
Epoch 25 | Train Acc: 0.9435 | Test Acc: 0.9354
Epoch 26 | Train Acc: 0.9451 | Test Acc: 0.9365
Epoch 27 | Train Acc: 0.9459 | Test Acc: 0.9364
Epoch 28 | Train Acc: 0.9467 | Test Acc: 0.9370
Epoch 29 | Train Acc: 0.9476 | Test Acc: 0.9377
Epoch 30 | Train Acc: 0.9486 | Test Acc: 0.9388
Epoch 31 | Train Acc: 0.9495 | Test Acc: 0.9387
Epoch 32 | Train Acc: 0.9506 | Test Acc: 0.9399
Epoch 33 | Train Acc: 0.9514 | Test Acc: 0.9397
Epoch 34 | Train Acc: 0.9522 | Test Acc: 0.9409
Epoch 35 | Train Acc: 0.9531 | Test Acc: 0.9403
Epoch 36 | Train Acc: 0.9537 | Test Acc: 0.9415
Epoch 37 | Train Acc: 0.9544 | Test Acc: 0.9422
Epoch 38 | Train Acc: 0.9551 | Test Acc: 0.9428
Epoch 39 | Train Acc: 0.9560 | Test Acc: 0.9427
Epoch 40 | Train Acc: 0.9564 | Test Acc: 0.9432
Epoch 41 | Train Acc: 0.9574 | Test Acc: 0.9435
Epoch 42 | Train Acc: 0.9580 | Test Acc: 0.9435
Epoch 43 | Train Acc: 0.9584 | Test Acc: 0.9441
Epoch 44 | Train Acc: 0.9593 | Test Acc: 0.9450
Epoch 45 | Train Acc: 0.9599 | Test Acc: 0.9457
Epoch 46 | Train Acc: 0.9603 | Test Acc: 0.9462
Epoch 47 | Train Acc: 0.9608 | Test Acc: 0.9461
Epoch 48 | Train Acc: 0.9616 | Test Acc: 0.9471
Epoch 49 | Train Acc: 0.9622 | Test Acc: 0.9472
