Logging initialized in: training_runs/mnist_mlp_sweep/alpha_2.0_g_0.25/GeneralMLP_LR0.001_BS1024_20260427_184637_s0
Overwriting weights with Heavy-Tailed Distribution (α=2.0, g=0.25)
Applying HT Init: alpha=2.0, g=0.25, seed=0
Epoch 0 | Train Acc: 0.1440 | Test Acc: 0.1387
Epoch 1 | Train Acc: 0.1441 | Test Acc: 0.1387
Epoch 2 | Train Acc: 0.1441 | Test Acc: 0.1387
Epoch 3 | Train Acc: 0.1441 | Test Acc: 0.1387
Epoch 4 | Train Acc: 0.1442 | Test Acc: 0.1387
Epoch 5 | Train Acc: 0.1442 | Test Acc: 0.1387
Epoch 6 | Train Acc: 0.1442 | Test Acc: 0.1387
Epoch 7 | Train Acc: 0.1442 | Test Acc: 0.1387
Epoch 8 | Train Acc: 0.1442 | Test Acc: 0.1387
Epoch 9 | Train Acc: 0.1442 | Test Acc: 0.1387
Epoch 10 | Train Acc: 0.1442 | Test Acc: 0.1387
Epoch 11 | Train Acc: 0.1442 | Test Acc: 0.1387
Epoch 12 | Train Acc: 0.1442 | Test Acc: 0.1388
Epoch 13 | Train Acc: 0.1442 | Test Acc: 0.1388
Epoch 14 | Train Acc: 0.1442 | Test Acc: 0.1388
Epoch 15 | Train Acc: 0.1442 | Test Acc: 0.1388
Epoch 16 | Train Acc: 0.1442 | Test Acc: 0.1388
Epoch 17 | Train Acc: 0.1443 | Test Acc: 0.1388
Epoch 18 | Train Acc: 0.1443 | Test Acc: 0.1388
Epoch 19 | Train Acc: 0.1443 | Test Acc: 0.1388
Epoch 20 | Train Acc: 0.1443 | Test Acc: 0.1388
Epoch 21 | Train Acc: 0.1443 | Test Acc: 0.1388
Epoch 22 | Train Acc: 0.1443 | Test Acc: 0.1388
Epoch 23 | Train Acc: 0.1443 | Test Acc: 0.1388
Epoch 24 | Train Acc: 0.1444 | Test Acc: 0.1388
Epoch 25 | Train Acc: 0.1444 | Test Acc: 0.1388
Epoch 26 | Train Acc: 0.1444 | Test Acc: 0.1388
Epoch 27 | Train Acc: 0.1444 | Test Acc: 0.1388
Epoch 28 | Train Acc: 0.1444 | Test Acc: 0.1388
Epoch 29 | Train Acc: 0.1444 | Test Acc: 0.1388
Epoch 30 | Train Acc: 0.1444 | Test Acc: 0.1389
Epoch 31 | Train Acc: 0.1444 | Test Acc: 0.1389
Epoch 32 | Train Acc: 0.1444 | Test Acc: 0.1389
Epoch 33 | Train Acc: 0.1444 | Test Acc: 0.1389
Epoch 34 | Train Acc: 0.1444 | Test Acc: 0.1389
Epoch 35 | Train Acc: 0.1444 | Test Acc: 0.1389
Epoch 36 | Train Acc: 0.1445 | Test Acc: 0.1389
Epoch 37 | Train Acc: 0.1445 | Test Acc: 0.1390
Epoch 38 | Train Acc: 0.1445 | Test Acc: 0.1390
Epoch 39 | Train Acc: 0.1445 | Test Acc: 0.1390
Epoch 40 | Train Acc: 0.1446 | Test Acc: 0.1390
Epoch 41 | Train Acc: 0.1446 | Test Acc: 0.1390
Epoch 42 | Train Acc: 0.1446 | Test Acc: 0.1390
Epoch 43 | Train Acc: 0.1446 | Test Acc: 0.1390
Epoch 44 | Train Acc: 0.1446 | Test Acc: 0.1390
Epoch 45 | Train Acc: 0.1446 | Test Acc: 0.1390
Epoch 46 | Train Acc: 0.1446 | Test Acc: 0.1390
Epoch 47 | Train Acc: 0.1446 | Test Acc: 0.1391
Epoch 48 | Train Acc: 0.1447 | Test Acc: 0.1391
Epoch 49 | Train Acc: 0.1447 | Test Acc: 0.1391
Epoch 50 | Train Acc: 0.1447 | Test Acc: 0.1391
Epoch 51 | Train Acc: 0.1447 | Test Acc: 0.1391
Epoch 52 | Train Acc: 0.1447 | Test Acc: 0.1391
Epoch 53 | Train Acc: 0.1447 | Test Acc: 0.1391
Epoch 54 | Train Acc: 0.1447 | Test Acc: 0.1391
Epoch 55 | Train Acc: 0.1447 | Test Acc: 0.1391
Epoch 56 | Train Acc: 0.1447 | Test Acc: 0.1393
Epoch 57 | Train Acc: 0.1448 | Test Acc: 0.1393
Epoch 58 | Train Acc: 0.1448 | Test Acc: 0.1393
Epoch 59 | Train Acc: 0.1448 | Test Acc: 0.1394
Epoch 60 | Train Acc: 0.1448 | Test Acc: 0.1394
Epoch 61 | Train Acc: 0.1448 | Test Acc: 0.1394
Epoch 62 | Train Acc: 0.1448 | Test Acc: 0.1394
Epoch 63 | Train Acc: 0.1448 | Test Acc: 0.1395
Epoch 64 | Train Acc: 0.1448 | Test Acc: 0.1395
Epoch 65 | Train Acc: 0.1448 | Test Acc: 0.1395
Epoch 66 | Train Acc: 0.1449 | Test Acc: 0.1395
Epoch 67 | Train Acc: 0.1449 | Test Acc: 0.1396
Epoch 68 | Train Acc: 0.1449 | Test Acc: 0.1396
Epoch 69 | Train Acc: 0.1449 | Test Acc: 0.1396
Epoch 70 | Train Acc: 0.1449 | Test Acc: 0.1396
Epoch 71 | Train Acc: 0.1449 | Test Acc: 0.1396
Epoch 72 | Train Acc: 0.1449 | Test Acc: 0.1396
Epoch 73 | Train Acc: 0.1449 | Test Acc: 0.1396
Epoch 74 | Train Acc: 0.1449 | Test Acc: 0.1396
Epoch 75 | Train Acc: 0.1449 | Test Acc: 0.1396
Epoch 76 | Train Acc: 0.1449 | Test Acc: 0.1396
Epoch 77 | Train Acc: 0.1449 | Test Acc: 0.1396
Epoch 78 | Train Acc: 0.1450 | Test Acc: 0.1396
Epoch 79 | Train Acc: 0.1450 | Test Acc: 0.1396
Epoch 80 | Train Acc: 0.1450 | Test Acc: 0.1396
Epoch 81 | Train Acc: 0.1450 | Test Acc: 0.1396
Epoch 82 | Train Acc: 0.1450 | Test Acc: 0.1396
Epoch 83 | Train Acc: 0.1450 | Test Acc: 0.1396
Epoch 84 | Train Acc: 0.1450 | Test Acc: 0.1396
Epoch 85 | Train Acc: 0.1450 | Test Acc: 0.1396
Epoch 86 | Train Acc: 0.1450 | Test Acc: 0.1396
Epoch 87 | Train Acc: 0.1450 | Test Acc: 0.1396
Epoch 88 | Train Acc: 0.1451 | Test Acc: 0.1397
Epoch 89 | Train Acc: 0.1451 | Test Acc: 0.1397
Epoch 90 | Train Acc: 0.1451 | Test Acc: 0.1397
Epoch 91 | Train Acc: 0.1451 | Test Acc: 0.1397
Epoch 92 | Train Acc: 0.1451 | Test Acc: 0.1397
Epoch 93 | Train Acc: 0.1451 | Test Acc: 0.1397
Epoch 94 | Train Acc: 0.1451 | Test Acc: 0.1397
Epoch 95 | Train Acc: 0.1452 | Test Acc: 0.1397
Epoch 96 | Train Acc: 0.1452 | Test Acc: 0.1397
Epoch 97 | Train Acc: 0.1452 | Test Acc: 0.1397
Epoch 98 | Train Acc: 0.1452 | Test Acc: 0.1397
Epoch 99 | Train Acc: 0.1452 | Test Acc: 0.1397
Epoch 100 | Train Acc: 0.1452 | Test Acc: 0.1397
Epoch 101 | Train Acc: 0.1452 | Test Acc: 0.1397
Epoch 102 | Train Acc: 0.1452 | Test Acc: 0.1397
Epoch 103 | Train Acc: 0.1452 | Test Acc: 0.1398
Epoch 104 | Train Acc: 0.1452 | Test Acc: 0.1397
Epoch 105 | Train Acc: 0.1453 | Test Acc: 0.1397
Epoch 106 | Train Acc: 0.1453 | Test Acc: 0.1397
Epoch 107 | Train Acc: 0.1453 | Test Acc: 0.1397
Epoch 108 | Train Acc: 0.1454 | Test Acc: 0.1397
Epoch 109 | Train Acc: 0.1454 | Test Acc: 0.1397
Epoch 110 | Train Acc: 0.1454 | Test Acc: 0.1397
Epoch 111 | Train Acc: 0.1454 | Test Acc: 0.1398
Epoch 112 | Train Acc: 0.1454 | Test Acc: 0.1398
Epoch 113 | Train Acc: 0.1454 | Test Acc: 0.1398
Epoch 114 | Train Acc: 0.1454 | Test Acc: 0.1398
Epoch 115 | Train Acc: 0.1454 | Test Acc: 0.1398
Epoch 116 | Train Acc: 0.1454 | Test Acc: 0.1399
Epoch 117 | Train Acc: 0.1454 | Test Acc: 0.1399
Epoch 118 | Train Acc: 0.1454 | Test Acc: 0.1399
Epoch 119 | Train Acc: 0.1454 | Test Acc: 0.1399
Epoch 120 | Train Acc: 0.1455 | Test Acc: 0.1399
Epoch 121 | Train Acc: 0.1455 | Test Acc: 0.1399
Epoch 122 | Train Acc: 0.1455 | Test Acc: 0.1399
Epoch 123 | Train Acc: 0.1455 | Test Acc: 0.1400
Epoch 124 | Train Acc: 0.1456 | Test Acc: 0.1401
Epoch 125 | Train Acc: 0.1456 | Test Acc: 0.1401
Epoch 126 | Train Acc: 0.1456 | Test Acc: 0.1401
Epoch 127 | Train Acc: 0.1457 | Test Acc: 0.1401
Epoch 128 | Train Acc: 0.1457 | Test Acc: 0.1401
Epoch 129 | Train Acc: 0.1457 | Test Acc: 0.1401
Epoch 130 | Train Acc: 0.1457 | Test Acc: 0.1401
Epoch 131 | Train Acc: 0.1457 | Test Acc: 0.1401
Epoch 132 | Train Acc: 0.1457 | Test Acc: 0.1401
