Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.5_g_0.25/GeneralMLP_LR0.001_BS1024_20260501_200558_s6
Overwriting weights with Heavy-Tailed Distribution (α=1.5, g=0.25)
Applying HT Init: alpha=1.5, g=0.25, seed=6
Epoch 0 | Train Acc: 0.0999 | Test Acc: 0.1045
Epoch 1 | Train Acc: 0.1013 | Test Acc: 0.1064
Epoch 2 | Train Acc: 0.1043 | Test Acc: 0.1092
Epoch 3 | Train Acc: 0.1074 | Test Acc: 0.1114
Epoch 4 | Train Acc: 0.1102 | Test Acc: 0.1138
Epoch 5 | Train Acc: 0.1129 | Test Acc: 0.1155
Epoch 6 | Train Acc: 0.1156 | Test Acc: 0.1185
Epoch 7 | Train Acc: 0.1185 | Test Acc: 0.1214
Epoch 8 | Train Acc: 0.1216 | Test Acc: 0.1235
Epoch 9 | Train Acc: 0.1245 | Test Acc: 0.1259
Epoch 10 | Train Acc: 0.1277 | Test Acc: 0.1291
Epoch 11 | Train Acc: 0.1307 | Test Acc: 0.1326
Epoch 12 | Train Acc: 0.1338 | Test Acc: 0.1357
Epoch 13 | Train Acc: 0.1365 | Test Acc: 0.1387
Epoch 14 | Train Acc: 0.1393 | Test Acc: 0.1416
Epoch 15 | Train Acc: 0.1422 | Test Acc: 0.1446
Epoch 16 | Train Acc: 0.1450 | Test Acc: 0.1463
Epoch 17 | Train Acc: 0.1482 | Test Acc: 0.1486
Epoch 18 | Train Acc: 0.1509 | Test Acc: 0.1513
Epoch 19 | Train Acc: 0.1536 | Test Acc: 0.1546
Epoch 20 | Train Acc: 0.1563 | Test Acc: 0.1573
Epoch 21 | Train Acc: 0.1588 | Test Acc: 0.1606
Epoch 22 | Train Acc: 0.1616 | Test Acc: 0.1631
Epoch 23 | Train Acc: 0.1646 | Test Acc: 0.1660
Epoch 24 | Train Acc: 0.1678 | Test Acc: 0.1688
Epoch 25 | Train Acc: 0.1710 | Test Acc: 0.1708
Epoch 26 | Train Acc: 0.1736 | Test Acc: 0.1742
Epoch 27 | Train Acc: 0.1767 | Test Acc: 0.1761
Epoch 28 | Train Acc: 0.1793 | Test Acc: 0.1799
Epoch 29 | Train Acc: 0.1820 | Test Acc: 0.1818
Epoch 30 | Train Acc: 0.1844 | Test Acc: 0.1864
Epoch 31 | Train Acc: 0.1878 | Test Acc: 0.1891
Epoch 32 | Train Acc: 0.1913 | Test Acc: 0.1923
Epoch 33 | Train Acc: 0.1941 | Test Acc: 0.1953
Epoch 34 | Train Acc: 0.1970 | Test Acc: 0.1991
Epoch 35 | Train Acc: 0.1993 | Test Acc: 0.2021
Epoch 36 | Train Acc: 0.2018 | Test Acc: 0.2047
Epoch 37 | Train Acc: 0.2042 | Test Acc: 0.2073
Epoch 38 | Train Acc: 0.2073 | Test Acc: 0.2098
Epoch 39 | Train Acc: 0.2105 | Test Acc: 0.2128
Epoch 40 | Train Acc: 0.2137 | Test Acc: 0.2155
Epoch 41 | Train Acc: 0.2168 | Test Acc: 0.2188
Epoch 42 | Train Acc: 0.2195 | Test Acc: 0.2221
Epoch 43 | Train Acc: 0.2226 | Test Acc: 0.2251
Epoch 44 | Train Acc: 0.2259 | Test Acc: 0.2267
Epoch 45 | Train Acc: 0.2287 | Test Acc: 0.2298
Epoch 46 | Train Acc: 0.2319 | Test Acc: 0.2319
Epoch 47 | Train Acc: 0.2347 | Test Acc: 0.2342
Epoch 48 | Train Acc: 0.2370 | Test Acc: 0.2380
Epoch 49 | Train Acc: 0.2391 | Test Acc: 0.2405
Epoch 50 | Train Acc: 0.2417 | Test Acc: 0.2412
Epoch 51 | Train Acc: 0.2433 | Test Acc: 0.2430
Epoch 52 | Train Acc: 0.2452 | Test Acc: 0.2454
Epoch 53 | Train Acc: 0.2470 | Test Acc: 0.2465
Epoch 54 | Train Acc: 0.2488 | Test Acc: 0.2478
Epoch 55 | Train Acc: 0.2504 | Test Acc: 0.2493
Epoch 56 | Train Acc: 0.2516 | Test Acc: 0.2500
Epoch 57 | Train Acc: 0.2532 | Test Acc: 0.2506
Epoch 58 | Train Acc: 0.2546 | Test Acc: 0.2509
Epoch 59 | Train Acc: 0.2559 | Test Acc: 0.2521
Epoch 60 | Train Acc: 0.2564 | Test Acc: 0.2542
Epoch 61 | Train Acc: 0.2571 | Test Acc: 0.2557
Epoch 62 | Train Acc: 0.2579 | Test Acc: 0.2565
Epoch 63 | Train Acc: 0.2595 | Test Acc: 0.2566
Epoch 64 | Train Acc: 0.2598 | Test Acc: 0.2574
Epoch 65 | Train Acc: 0.2602 | Test Acc: 0.2585
Epoch 66 | Train Acc: 0.2608 | Test Acc: 0.2595
Epoch 67 | Train Acc: 0.2614 | Test Acc: 0.2598
Epoch 68 | Train Acc: 0.2626 | Test Acc: 0.2596
Epoch 69 | Train Acc: 0.2630 | Test Acc: 0.2591
Epoch 70 | Train Acc: 0.2635 | Test Acc: 0.2593
Epoch 71 | Train Acc: 0.2634 | Test Acc: 0.2606
Epoch 72 | Train Acc: 0.2638 | Test Acc: 0.2602
Epoch 73 | Train Acc: 0.2641 | Test Acc: 0.2600
Epoch 74 | Train Acc: 0.2642 | Test Acc: 0.2601
Epoch 75 | Train Acc: 0.2638 | Test Acc: 0.2596
Epoch 76 | Train Acc: 0.2638 | Test Acc: 0.2593
