Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_2.0_g_1.0/GeneralMLP_LR0.001_BS1024_20260501_193027_s5
Overwriting weights with Heavy-Tailed Distribution (α=2.0, g=1.0)
Applying HT Init: alpha=2.0, g=1.0, seed=5
Epoch 0 | Train Acc: 0.0883 | Test Acc: 0.0859
Epoch 1 | Train Acc: 0.5210 | Test Acc: 0.7395
Epoch 2 | Train Acc: 0.7752 | Test Acc: 0.8167
Epoch 3 | Train Acc: 0.8206 | Test Acc: 0.8436
Epoch 4 | Train Acc: 0.8436 | Test Acc: 0.8596
Epoch 5 | Train Acc: 0.8581 | Test Acc: 0.8699
Epoch 6 | Train Acc: 0.8680 | Test Acc: 0.8781
Epoch 7 | Train Acc: 0.8746 | Test Acc: 0.8849
Epoch 8 | Train Acc: 0.8811 | Test Acc: 0.8905
Epoch 9 | Train Acc: 0.8851 | Test Acc: 0.8937
Epoch 10 | Train Acc: 0.8889 | Test Acc: 0.8971
Epoch 11 | Train Acc: 0.8922 | Test Acc: 0.9006
Epoch 12 | Train Acc: 0.8954 | Test Acc: 0.9024
Epoch 13 | Train Acc: 0.8981 | Test Acc: 0.9053
Epoch 14 | Train Acc: 0.9003 | Test Acc: 0.9071
Epoch 15 | Train Acc: 0.9026 | Test Acc: 0.9090
Epoch 16 | Train Acc: 0.9039 | Test Acc: 0.9110
Epoch 17 | Train Acc: 0.9058 | Test Acc: 0.9120
Epoch 18 | Train Acc: 0.9077 | Test Acc: 0.9132
Epoch 19 | Train Acc: 0.9090 | Test Acc: 0.9150
Epoch 20 | Train Acc: 0.9106 | Test Acc: 0.9168
Epoch 21 | Train Acc: 0.9117 | Test Acc: 0.9179
Epoch 22 | Train Acc: 0.9130 | Test Acc: 0.9189
Epoch 23 | Train Acc: 0.9143 | Test Acc: 0.9201
Epoch 24 | Train Acc: 0.9154 | Test Acc: 0.9214
Epoch 25 | Train Acc: 0.9161 | Test Acc: 0.9218
Epoch 26 | Train Acc: 0.9171 | Test Acc: 0.9231
Epoch 27 | Train Acc: 0.9183 | Test Acc: 0.9235
Epoch 28 | Train Acc: 0.9190 | Test Acc: 0.9247
Epoch 29 | Train Acc: 0.9202 | Test Acc: 0.9248
Epoch 30 | Train Acc: 0.9209 | Test Acc: 0.9252
Epoch 31 | Train Acc: 0.9219 | Test Acc: 0.9265
Epoch 32 | Train Acc: 0.9228 | Test Acc: 0.9264
Epoch 33 | Train Acc: 0.9236 | Test Acc: 0.9274
Epoch 34 | Train Acc: 0.9245 | Test Acc: 0.9277
Epoch 35 | Train Acc: 0.9252 | Test Acc: 0.9281
Epoch 36 | Train Acc: 0.9257 | Test Acc: 0.9287
Epoch 37 | Train Acc: 0.9266 | Test Acc: 0.9291
Epoch 38 | Train Acc: 0.9272 | Test Acc: 0.9294
Epoch 39 | Train Acc: 0.9282 | Test Acc: 0.9297
Epoch 40 | Train Acc: 0.9285 | Test Acc: 0.9306
Epoch 41 | Train Acc: 0.9295 | Test Acc: 0.9311
Epoch 42 | Train Acc: 0.9300 | Test Acc: 0.9310
Epoch 43 | Train Acc: 0.9305 | Test Acc: 0.9318
Epoch 44 | Train Acc: 0.9311 | Test Acc: 0.9326
Epoch 45 | Train Acc: 0.9316 | Test Acc: 0.9330
Epoch 46 | Train Acc: 0.9322 | Test Acc: 0.9335
Epoch 47 | Train Acc: 0.9327 | Test Acc: 0.9338
Epoch 48 | Train Acc: 0.9333 | Test Acc: 0.9341
Epoch 49 | Train Acc: 0.9338 | Test Acc: 0.9343
Epoch 50 | Train Acc: 0.9343 | Test Acc: 0.9351
Epoch 51 | Train Acc: 0.9348 | Test Acc: 0.9346
Epoch 52 | Train Acc: 0.9351 | Test Acc: 0.9351
Epoch 53 | Train Acc: 0.9360 | Test Acc: 0.9357
Epoch 54 | Train Acc: 0.9363 | Test Acc: 0.9358
Epoch 55 | Train Acc: 0.9367 | Test Acc: 0.9360
Epoch 56 | Train Acc: 0.9374 | Test Acc: 0.9367
Epoch 57 | Train Acc: 0.9376 | Test Acc: 0.9368
Epoch 58 | Train Acc: 0.9384 | Test Acc: 0.9372
Epoch 59 | Train Acc: 0.9386 | Test Acc: 0.9373
Epoch 60 | Train Acc: 0.9393 | Test Acc: 0.9377
Epoch 61 | Train Acc: 0.9395 | Test Acc: 0.9383
Epoch 62 | Train Acc: 0.9399 | Test Acc: 0.9380
Epoch 63 | Train Acc: 0.9402 | Test Acc: 0.9388
Epoch 64 | Train Acc: 0.9409 | Test Acc: 0.9391
Epoch 65 | Train Acc: 0.9411 | Test Acc: 0.9392
Epoch 66 | Train Acc: 0.9415 | Test Acc: 0.9392
Epoch 67 | Train Acc: 0.9418 | Test Acc: 0.9394
Epoch 68 | Train Acc: 0.9421 | Test Acc: 0.9400
Epoch 69 | Train Acc: 0.9428 | Test Acc: 0.9396
Epoch 70 | Train Acc: 0.9431 | Test Acc: 0.9405
Epoch 71 | Train Acc: 0.9435 | Test Acc: 0.9408
Epoch 72 | Train Acc: 0.9437 | Test Acc: 0.9408
Epoch 73 | Train Acc: 0.9444 | Test Acc: 0.9413
Epoch 74 | Train Acc: 0.9446 | Test Acc: 0.9412
Epoch 75 | Train Acc: 0.9452 | Test Acc: 0.9424
Epoch 76 | Train Acc: 0.9453 | Test Acc: 0.9417
Epoch 77 | Train Acc: 0.9456 | Test Acc: 0.9426
