epoch,train_loss,train_acc,test_loss,test_acc
10,2.3010017993086476,0.25905,2.300940155982971,0.2604
20,2.299760947793217,0.39698333333333335,2.2996718168258665,0.3981
30,2.2984317925016757,0.5172666666666667,2.298312711715698,0.524
40,2.296967061899476,0.5747166666666667,2.2968119621276855,0.5794
50,2.295301004991693,0.6097833333333333,2.2951037645339967,0.6168
60,2.2933511491549217,0.6338666666666667,2.29309618473053,0.6395
70,2.2909795712616483,0.64805,2.2906543731689455,0.6536
80,2.2879952980300127,0.6551833333333333,2.2875681638717653,0.6604
90,2.284046391309318,0.6539333333333334,2.2834829807281496,0.6594
100,2.27854003340511,0.6441,2.277752137184143,0.649
110,2.270230111429247,0.61725,2.2690555334091185,0.6188
120,2.2561586873006014,0.5684,2.2542301177978517,0.5652
130,2.2275261959787143,0.49141666666666667,2.2236588478088377,0.4826
140,2.14643989175053,0.38988333333333336,2.1353275060653685,0.3841
150,1.886479046385167,0.2869,1.866780161857605,0.2807
