alpha,g,epoch,task_id,train_loss,train_acc,task_1_acc,task_2_acc,task_3_acc,task_4_acc,task_5_acc,task_6_acc,task_7_acc,task_8_acc,task_9_acc,task_10_acc
2.0,1.0,1,1,0.5798931690230806,0.8649,0.9235000014305115,,,,,,,,,
2.0,1.0,2,1,0.23341156836194016,0.9356666666666666,0.9271999597549438,,,,,,,,,
2.0,1.0,3,1,0.18538543342082486,0.9494166666666667,0.9513999819755554,,,,,,,,,
2.0,1.0,4,1,0.28676196376382035,0.9208333333333333,0.91839998960495,,,,,,,,,
2.0,1.0,5,1,0.30034286060980137,0.9190833333333334,0.9453999996185303,,,,,,,,,
2.0,1.0,6,1,0.16792049814166546,0.9555166666666667,0.9417999982833862,,,,,,,,,
2.0,1.0,7,1,0.22743227827682425,0.9389,0.8734999895095825,,,,,,,,,
2.0,1.0,8,1,0.2310954432990124,0.9389666666666666,0.9550999999046326,,,,,,,,,
2.0,1.0,9,1,0.20648770645928027,0.94535,0.8786999583244324,,,,,,,,,
2.0,1.0,10,1,0.22831471304077583,0.9395166666666667,0.9602999687194824,,,,,,,,,
2.0,1.0,11,1,0.1456750659192644,0.9623333333333334,0.9558999538421631,,,,,,,,,
2.0,1.0,12,1,0.13163442220658,0.9653666666666667,0.9648999571800232,,,,,,,,,
2.0,1.0,13,1,0.18969256849264476,0.9515166666666667,0.9483999609947205,,,,,,,,,
2.0,1.0,14,1,0.14395736906129414,0.9627833333333333,0.9607999920845032,,,,,,,,,
2.0,1.0,15,1,0.11110568731657859,0.9712333333333333,0.9644999504089355,,,,,,,,,
2.0,1.0,16,1,0.10002541236642963,0.9741666666666666,0.9659000039100647,,,,,,,,,
2.0,1.0,17,1,0.10176015431299679,0.97325,0.9697999954223633,,,,,,,,,
2.0,1.0,18,1,0.17926052010961688,0.95565,0.9539999961853027,,,,,,,,,
2.0,1.0,19,1,0.14712043706454767,0.96255,0.9573999643325806,,,,,,,,,
2.0,1.0,20,1,0.14849430899312502,0.9623,0.9422999620437622,,,,,,,,,
2.0,1.0,21,1,0.132631604388944,0.9664166666666667,0.9567999839782715,,,,,,,,,
2.0,1.0,22,1,0.10966497461106986,0.9716,0.9628999829292297,,,,,,,,,
2.0,1.0,23,1,0.08714615507647078,0.9781333333333333,0.9648999571800232,,,,,,,,,
2.0,1.0,24,1,0.11199214629459578,0.9712333333333333,0.9648999571800232,,,,,,,,,
2.0,1.0,25,1,0.09416898574554987,0.97575,0.9699999690055847,,,,,,,,,
2.0,1.0,26,1,0.08250760603328741,0.978,0.9666000008583069,,,,,,,,,
2.0,1.0,27,1,0.09084462263643234,0.9767,0.9613999724388123,,,,,,,,,
2.0,1.0,28,1,0.08657940196594212,0.9775666666666667,0.9538999795913696,,,,,,,,,
2.0,1.0,29,1,0.09118455048523415,0.9760833333333333,0.9682999849319458,,,,,,,,,
2.0,1.0,30,1,0.07561639744613662,0.9798666666666667,0.972000002861023,,,,,,,,,
2.0,1.0,1,2,0.8883880696444115,0.7295666666666667,0.3458999991416931,0.8901000022888184,,,,,,,,
2.0,1.0,2,2,0.3428163529236688,0.9085166666666666,0.5130000114440918,0.9280999898910522,,,,,,,,
2.0,1.0,3,2,0.2654331704414984,0.9304833333333333,0.45159998536109924,0.9091999530792236,,,,,,,,
2.0,1.0,4,2,0.22225934464826005,0.9410833333333334,0.460999995470047,0.9347999691963196,,,,,,,,
2.0,1.0,5,2,0.18725763644173202,0.9508333333333333,0.4902999997138977,0.9488999843597412,,,,,,,,
2.0,1.0,6,2,0.18069929799942702,0.9521166666666666,0.5058000087738037,0.9510999917984009,,,,,,,,
2.0,1.0,7,2,0.16984149977676014,0.9554833333333334,0.4828999936580658,0.9544999599456787,,,,,,,,
2.0,1.0,8,2,0.15023238300435196,0.96025,0.4405999779701233,0.9547999501228333,,,,,,,,
2.0,1.0,9,2,0.14671584132558374,0.9613333333333334,0.3779999911785126,0.9557999968528748,,,,,,,,
2.0,1.0,10,2,0.13578460138362608,0.9641666666666666,0.46209999918937683,0.9589999914169312,,,,,,,,
2.0,1.0,11,2,0.12452986091673215,0.9677333333333333,0.4903999865055084,0.9614999890327454,,,,,,,,
2.0,1.0,12,2,0.1252535682405903,0.9679333333333333,0.4731999933719635,0.9576999545097351,,,,,,,,
2.0,1.0,13,2,0.11584383664307182,0.9697833333333333,0.4562999904155731,0.9547999501228333,,,,,,,,
2.0,1.0,14,2,0.10674699958560786,0.9718833333333333,0.41359999775886536,0.9652999639511108,,,,,,,,
2.0,1.0,15,2,0.10365679141169767,0.9726333333333333,0.431799978017807,0.9649999737739563,,,,,,,,
2.0,1.0,16,2,0.1005300160304808,0.9736333333333334,0.49779999256134033,0.9521999955177307,,,,,,,,
2.0,1.0,17,2,0.10696013840332405,0.9715333333333334,0.3764999806880951,0.9635999798774719,,,,,,,,
2.0,1.0,18,2,0.10066754552078987,0.9742833333333333,0.42819997668266296,0.9556999802589417,,,,,,,,
2.0,1.0,19,2,0.09224364218681352,0.9750333333333333,0.4253999888896942,0.9617999792098999,,,,,,,,
2.0,1.0,20,2,0.08889445568472623,0.9769166666666667,0.4294999837875366,0.9674999713897705,,,,,,,,
2.0,1.0,21,2,0.08457414710373957,0.9776666666666667,0.43949997425079346,0.9670999646186829,,,,,,,,
2.0,1.0,22,2,0.08384186113680175,0.9782166666666666,0.46609997749328613,0.9589999914169312,,,,,,,,
2.0,1.0,23,2,0.08687909402356331,0.9782833333333333,0.4456000030040741,0.9651999473571777,,,,,,,,
2.0,1.0,24,2,0.07896019416902937,0.97975,0.39329999685287476,0.9632999897003174,,,,,,,,
2.0,1.0,25,2,0.08641739214049664,0.9773,0.3726999759674072,0.9587999582290649,,,,,,,,
2.0,1.0,26,2,0.08217729477962452,0.97925,0.42170000076293945,0.9577999711036682,,,,,,,,
2.0,1.0,27,2,0.07199830893945418,0.9815,0.3854999840259552,0.9670999646186829,,,,,,,,
2.0,1.0,28,2,0.06469321912075125,0.9823666666666667,0.4165000021457672,0.9632999897003174,,,,,,,,
2.0,1.0,29,2,0.0654847982251691,0.9828166666666667,0.4188999831676483,0.9691999554634094,,,,,,,,
2.0,1.0,30,2,0.06860628639752947,0.9823666666666667,0.4250999987125397,0.9660999774932861,,,,,,,,
2.0,1.0,1,3,1.0136241867725275,0.6771333333333334,0.31369999051094055,0.44179999828338623,0.8260999917984009,,,,,,,
2.0,1.0,2,3,0.495119331678602,0.8720166666666667,0.30169999599456787,0.44849997758865356,0.8908999562263489,,,,,,,
2.0,1.0,3,3,0.4247707187303348,0.8954833333333333,0.29899999499320984,0.3869999945163727,0.8233999609947205,,,,,,,
2.0,1.0,4,3,0.37456858151757133,0.9109333333333334,0.2879999876022339,0.3955000042915344,0.9231999516487122,,,,,,,
2.0,1.0,5,3,0.35144413315029793,0.9166333333333333,0.2766000032424927,0.3928000032901764,0.9223999977111816,,,,,,,
2.0,1.0,6,3,0.339468499601904,0.9230333333333334,0.2615000009536743,0.3734000027179718,0.914199948310852,,,,,,,
2.0,1.0,7,3,0.3473268385920952,0.9193,0.2557999789714813,0.33469998836517334,0.9350000023841858,,,,,,,
2.0,1.0,8,3,0.3126327185980928,0.9307,0.22939999401569366,0.3544999957084656,0.9170999526977539,,,,,,,
2.0,1.0,9,3,0.3197697875882263,0.9294,0.26669999957084656,0.31679999828338623,0.9235999584197998,,,,,,,
2.0,1.0,10,3,0.32878175665384163,0.9309833333333334,0.26759999990463257,0.32829999923706055,0.9319999814033508,,,,,,,
2.0,1.0,11,3,0.30361241357984825,0.9343333333333333,0.2352999895811081,0.2581999897956848,0.9280999898910522,,,,,,,
2.0,1.0,12,3,0.2903292563868992,0.9358833333333333,0.21439999341964722,0.27950000762939453,0.8343999981880188,,,,,,,
2.0,1.0,13,3,0.30437779942872933,0.9313833333333333,0.24210000038146973,0.34109997749328613,0.915399968624115,,,,,,,
2.0,1.0,14,3,0.29857845677495765,0.93685,0.26440000534057617,0.3511999845504761,0.9318999648094177,,,,,,,
2.0,1.0,15,3,0.2941698955256802,0.9350333333333334,0.22659999132156372,0.31759998202323914,0.8360999822616577,,,,,,,
2.0,1.0,16,3,0.29312495015132656,0.9414166666666667,0.20659999549388885,0.29269999265670776,0.9309999942779541,,,,,,,
2.0,1.0,17,3,0.2641436035937465,0.9477333333333333,0.20469999313354492,0.2902999818325043,0.9327999949455261,,,,,,,
2.0,1.0,18,3,0.3379729516121116,0.9247,0.17399999499320984,0.26999998092651367,0.9268999695777893,,,,,,,
2.0,1.0,19,3,0.32841834102644085,0.9302166666666667,0.20179998874664307,0.382999986410141,0.8197999596595764,,,,,,,
2.0,1.0,20,3,0.2844030157780088,0.9411166666666667,0.17430000007152557,0.3287999927997589,0.875499963760376,,,,,,,
2.0,1.0,21,3,0.30257033713972137,0.9399666666666666,0.1955999881029129,0.36319997906684875,0.9443999528884888,,,,,,,
2.0,1.0,22,3,0.35636229402443237,0.9165333333333333,0.17249999940395355,0.28509998321533203,0.8619999885559082,,,,,,,
2.0,1.0,23,3,0.3569407668639856,0.9047833333333334,0.17219999432563782,0.23029999434947968,0.8484999537467957,,,,,,,
2.0,1.0,24,3,0.3079399648410425,0.9386166666666667,0.11879999935626984,0.3206999897956848,0.7594999670982361,,,,,,,
2.0,1.0,25,3,0.45657498025690824,0.8741,0.18439999222755432,0.3401999771595001,0.9404999613761902,,,,,,,
2.0,1.0,26,3,0.3006420752037563,0.9383833333333333,0.20309999585151672,0.3190000057220459,0.9336999654769897,,,,,,,
2.0,1.0,27,3,0.3515703467243135,0.9214833333333333,0.1850000023841858,0.34299999475479126,0.9429000020027161,,,,,,,
2.0,1.0,28,3,0.269778018169947,0.9474166666666667,0.16669999063014984,0.30390000343322754,0.9405999779701233,,,,,,,
2.0,1.0,29,3,0.4523986180994048,0.8751166666666667,0.16609999537467957,0.2759999930858612,0.9083999991416931,,,,,,,
2.0,1.0,30,3,0.3085594338966585,0.9359666666666666,0.18490000069141388,0.31189998984336853,0.9185000061988831,,,,,,,
2.0,1.0,1,4,2.39904393926104,0.10088333333333334,0.1152999997138977,0.1906999945640564,0.21089999377727509,0.10279999673366547,,,,,,
2.0,1.0,2,4,2.3445657611147426,0.10273333333333333,0.10909999907016754,0.1931999921798706,0.20419999957084656,0.0957999974489212,,,,,,
2.0,1.0,3,4,2.34133158462134,0.10286666666666666,0.1151999980211258,0.19020000100135803,0.21089999377727509,0.10279999673366547,,,,,,
2.0,1.0,4,4,2.3401386051543995,0.10133333333333333,0.11349999904632568,0.19679999351501465,0.20899999141693115,0.10089999437332153,,,,,,
2.0,1.0,5,4,2.339947092507694,0.10211666666666666,0.1136000007390976,0.19709999859333038,0.20899999141693115,0.10089999437332153,,,,,,
2.0,1.0,6,4,2.3404835256686343,0.09951666666666667,0.11749999970197678,0.20260000228881836,0.21130000054836273,0.10319999605417252,,,,,,
2.0,1.0,7,4,2.341332443741593,0.10118333333333333,0.10889999568462372,0.10729999840259552,0.11099999397993088,0.11349999904632568,,,,,,
2.0,1.0,8,4,2.335320126019053,0.09953333333333333,0.11639999598264694,0.19249999523162842,0.21079999208450317,0.10279999673366547,,,,,,
2.0,1.0,9,4,2.3397470196681236,0.10258333333333333,0.10920000076293945,0.10759999603033066,0.11109999567270279,0.11349999904632568,,,,,,
2.0,1.0,10,4,2.3400392613685463,0.09985,0.11149999499320984,0.19749999046325684,0.20549999177455902,0.0973999947309494,,,,,,
2.0,1.0,11,4,2.340709035076312,0.10098333333333333,0.10329999774694443,0.1890999972820282,0.1973000019788742,0.08919999748468399,,,,,,
2.0,1.0,12,4,2.3357043444220698,0.10075,0.1119999960064888,0.1979999989271164,0.20629999041557312,0.0982000008225441,,,,,,
2.0,1.0,13,4,2.3395584305720543,0.10051666666666667,0.11149999499320984,0.19749999046325684,0.20549999177455902,0.0973999947309494,,,,,,
2.0,1.0,14,4,2.3414792816267846,0.10025,0.11759999394416809,0.20319999754428864,0.21149998903274536,0.10319999605417252,,,,,,
2.0,1.0,15,4,2.3360055209731243,0.10356666666666667,0.10329999774694443,0.18930000066757202,0.1973000019788742,0.08919999748468399,,,,,,
2.0,1.0,16,4,2.3422451380219287,0.10185,0.10929999500513077,0.19519999623298645,0.2035999894142151,0.0957999974489212,,,,,,
