epoch,train_loss,train_acc,test_loss,test_acc
10,0.36454393744849956,0.9046166666666666,0.34180166883559165,0.9103
20,0.276680893798881,0.9228666666666666,0.267130399476501,0.9262
30,0.2345717496105603,0.93435,0.23145586256928083,0.9341
40,0.20347806771617455,0.9433833333333334,0.2050399251187904,0.9406
50,0.17744310436917266,0.9508333333333333,0.18218947390589532,0.9478
60,0.15607460332450582,0.9572166666666667,0.1651602748522087,0.9525
70,0.1385894690288791,0.9626666666666667,0.15120192248775047,0.9559
80,0.12357838322390625,0.96685,0.14032057750545726,0.9598
90,0.11096065827428914,0.9706166666666667,0.13133971839907427,0.9625
100,0.1000705950105114,0.9742166666666666,0.12371894633515348,0.9657
110,0.09097957585666225,0.9763666666666667,0.1180906753155957,0.9665
120,0.08256424288315051,0.9790833333333333,0.11323953530149936,0.9672
130,0.07575702757389942,0.9812833333333333,0.10756012860131509,0.9688
140,0.06937041422173476,0.9829666666666667,0.10550915841248971,0.9684
150,0.06389956006696865,0.98445,0.10065858467788541,0.9704
