Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.5_g_0.25/GeneralMLP_LR0.001_BS1024_20260501_221245_s8
Overwriting weights with Heavy-Tailed Distribution (α=1.5, g=0.25)
Applying HT Init: alpha=1.5, g=0.25, seed=8
Epoch 0 | Train Acc: 0.1340 | Test Acc: 0.1315
Epoch 1 | Train Acc: 0.1351 | Test Acc: 0.1340
Epoch 2 | Train Acc: 0.1377 | Test Acc: 0.1371
Epoch 3 | Train Acc: 0.1399 | Test Acc: 0.1413
Epoch 4 | Train Acc: 0.1427 | Test Acc: 0.1433
Epoch 5 | Train Acc: 0.1454 | Test Acc: 0.1447
Epoch 6 | Train Acc: 0.1481 | Test Acc: 0.1477
Epoch 7 | Train Acc: 0.1515 | Test Acc: 0.1518
Epoch 8 | Train Acc: 0.1546 | Test Acc: 0.1535
Epoch 9 | Train Acc: 0.1573 | Test Acc: 0.1552
Epoch 10 | Train Acc: 0.1596 | Test Acc: 0.1569
Epoch 11 | Train Acc: 0.1621 | Test Acc: 0.1602
Epoch 12 | Train Acc: 0.1645 | Test Acc: 0.1623
Epoch 13 | Train Acc: 0.1670 | Test Acc: 0.1649
Epoch 14 | Train Acc: 0.1692 | Test Acc: 0.1678
Epoch 15 | Train Acc: 0.1714 | Test Acc: 0.1693
Epoch 16 | Train Acc: 0.1732 | Test Acc: 0.1716
Epoch 17 | Train Acc: 0.1748 | Test Acc: 0.1745
Epoch 18 | Train Acc: 0.1765 | Test Acc: 0.1747
Epoch 19 | Train Acc: 0.1785 | Test Acc: 0.1771
Epoch 20 | Train Acc: 0.1800 | Test Acc: 0.1793
Epoch 21 | Train Acc: 0.1816 | Test Acc: 0.1806
Epoch 22 | Train Acc: 0.1834 | Test Acc: 0.1813
Epoch 23 | Train Acc: 0.1847 | Test Acc: 0.1821
Epoch 24 | Train Acc: 0.1861 | Test Acc: 0.1834
Epoch 25 | Train Acc: 0.1871 | Test Acc: 0.1853
Epoch 26 | Train Acc: 0.1888 | Test Acc: 0.1863
Epoch 27 | Train Acc: 0.1898 | Test Acc: 0.1883
Epoch 28 | Train Acc: 0.1909 | Test Acc: 0.1906
Epoch 29 | Train Acc: 0.1920 | Test Acc: 0.1914
Epoch 30 | Train Acc: 0.1932 | Test Acc: 0.1921
Epoch 31 | Train Acc: 0.1943 | Test Acc: 0.1932
Epoch 32 | Train Acc: 0.1951 | Test Acc: 0.1939
Epoch 33 | Train Acc: 0.1961 | Test Acc: 0.1945
Epoch 34 | Train Acc: 0.1968 | Test Acc: 0.1950
Epoch 35 | Train Acc: 0.1976 | Test Acc: 0.1958
Epoch 36 | Train Acc: 0.1984 | Test Acc: 0.1969
Epoch 37 | Train Acc: 0.1991 | Test Acc: 0.1974
Epoch 38 | Train Acc: 0.1996 | Test Acc: 0.1985
Epoch 39 | Train Acc: 0.2003 | Test Acc: 0.1995
Epoch 40 | Train Acc: 0.2006 | Test Acc: 0.2006
Epoch 41 | Train Acc: 0.2013 | Test Acc: 0.2013
Epoch 42 | Train Acc: 0.2017 | Test Acc: 0.2024
Epoch 43 | Train Acc: 0.2024 | Test Acc: 0.2025
Epoch 44 | Train Acc: 0.2032 | Test Acc: 0.2028
Epoch 45 | Train Acc: 0.2039 | Test Acc: 0.2045
