epoch,train_loss,train_acc,test_loss,test_acc
0,2.302577111680629,0.13396666666666668,2.302578592300415,0.1315
1,2.302576444916806,0.13515,2.30257728099823,0.134
2,2.302575236659939,0.13773333333333335,2.302575969696045,0.1371
3,2.3025739556652005,0.13986666666666667,2.3025746822357176,0.1413
4,2.3025727150803905,0.14268333333333333,2.3025734424591064,0.1433
5,2.302571466413595,0.14535,2.302572178840637,0.1447
6,2.3025702985666565,0.14811666666666667,2.3025710105896,0.1477
7,2.302569070104825,0.15145,2.3025697469711304,0.1518
8,2.3025678537659724,0.1546,2.3025684118270875,0.1535
9,2.3025665687302412,0.15733333333333333,2.302567195892334,0.1552
10,2.3025653604733742,0.1596,2.302565908432007,0.1569
11,2.3025641118065785,0.1621,2.3025646209716797,0.1602
12,2.302562919713683,0.16445,2.3025633811950685,0.1623
13,2.3025617559077376,0.16696666666666668,2.3025622367858887,0.1649
14,2.302560539568885,0.16921666666666665,2.3025609493255614,0.1678
15,2.302559319189039,0.17145,2.3025595903396607,0.1693
16,2.3025580947682007,0.1732,2.302558255195618,0.1716
17,2.3025568097324696,0.17476666666666665,2.302557039260864,0.1745
18,2.302555585311631,0.17653333333333332,2.302555775642395,0.1747
19,2.302554280070935,0.17848333333333333,2.3025544404983522,0.1771
20,2.302553136469954,0.17998333333333333,2.302553343772888,0.1793
21,2.3025518312292585,0.18158333333333335,2.3025519371032717,0.1806
22,2.302550546193527,0.18335,2.3025506734848022,0.1813
23,2.3025492611577953,0.18466666666666667,2.3025493383407594,0.1821
24,2.302548012491,0.1861,2.302548122406006,0.1834
25,2.302546735537254,0.18708333333333332,2.302546668052673,0.1853
26,2.3025454868704585,0.18883333333333333,2.302545261383057,0.1863
27,2.302544112932884,0.18981666666666666,2.3025440216064452,0.1883
28,2.30254279556921,0.19086666666666666,2.302542781829834,0.1906
29,2.3025414741645425,0.19195,2.3025413036346434,0.1914
30,2.3025401931698037,0.1932,2.3025399923324583,0.1921
31,2.302538718207408,0.19435,2.3025386333465576,0.1932
32,2.302537376597776,0.19515,2.3025370836257935,0.1939
33,2.302535994578216,0.19605,2.302535653114319,0.1945
34,2.302534580230713,0.19676666666666667,2.30253427028656,0.195
35,2.302533226498103,0.19758333333333333,2.3025327920913696,0.1958
36,2.302531703043792,0.19841666666666666,2.3025313138961794,0.1969
37,2.3025303775981323,0.19906666666666667,2.3025298833847048,0.1974
38,2.30252878140595,0.1996,2.3025283813476562,0.1985
39,2.3025272660336253,0.20028333333333334,2.3025267124176025,0.1995
