Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.2_g_0.25/GeneralMLP_LR0.001_BS1024_20260501_225456_s9
Overwriting weights with Heavy-Tailed Distribution (α=1.2, g=0.25)
Applying HT Init: alpha=1.2, g=0.25, seed=9
Epoch 0 | Train Acc: 0.1271 | Test Acc: 0.1215
Epoch 1 | Train Acc: 0.1404 | Test Acc: 0.1494
Epoch 2 | Train Acc: 0.1788 | Test Acc: 0.2075
Epoch 3 | Train Acc: 0.2418 | Test Acc: 0.2763
Epoch 4 | Train Acc: 0.2830 | Test Acc: 0.2705
Epoch 5 | Train Acc: 0.2408 | Test Acc: 0.2145
Epoch 6 | Train Acc: 0.2091 | Test Acc: 0.2153
Epoch 7 | Train Acc: 0.2561 | Test Acc: 0.2745
Epoch 8 | Train Acc: 0.2504 | Test Acc: 0.2304
Epoch 9 | Train Acc: 0.2195 | Test Acc: 0.2196
Epoch 10 | Train Acc: 0.2201 | Test Acc: 0.2287
Epoch 11 | Train Acc: 0.2314 | Test Acc: 0.2384
Epoch 12 | Train Acc: 0.2429 | Test Acc: 0.2569
Epoch 13 | Train Acc: 0.2622 | Test Acc: 0.2769
Epoch 14 | Train Acc: 0.2803 | Test Acc: 0.2871
Epoch 15 | Train Acc: 0.2835 | Test Acc: 0.2865
Epoch 16 | Train Acc: 0.2816 | Test Acc: 0.2790
Epoch 17 | Train Acc: 0.2776 | Test Acc: 0.2769
Epoch 18 | Train Acc: 0.2740 | Test Acc: 0.2736
Epoch 19 | Train Acc: 0.2717 | Test Acc: 0.2691
Epoch 20 | Train Acc: 0.2688 | Test Acc: 0.2646
Epoch 21 | Train Acc: 0.2661 | Test Acc: 0.2623
Epoch 22 | Train Acc: 0.2624 | Test Acc: 0.2530
Epoch 23 | Train Acc: 0.2576 | Test Acc: 0.2517
Epoch 24 | Train Acc: 0.2548 | Test Acc: 0.2489
Epoch 25 | Train Acc: 0.2580 | Test Acc: 0.2655
Epoch 26 | Train Acc: 0.3085 | Test Acc: 0.3270
Epoch 27 | Train Acc: 0.3399 | Test Acc: 0.3460
Epoch 28 | Train Acc: 0.3596 | Test Acc: 0.3665
Epoch 29 | Train Acc: 0.3776 | Test Acc: 0.3804
Epoch 30 | Train Acc: 0.3849 | Test Acc: 0.3824
Epoch 31 | Train Acc: 0.3856 | Test Acc: 0.3791
Epoch 32 | Train Acc: 0.3859 | Test Acc: 0.3812
Epoch 33 | Train Acc: 0.3857 | Test Acc: 0.3840
Epoch 34 | Train Acc: 0.3859 | Test Acc: 0.3746
Epoch 35 | Train Acc: 0.3862 | Test Acc: 0.3825
Epoch 36 | Train Acc: 0.3866 | Test Acc: 0.3829
Epoch 37 | Train Acc: 0.3861 | Test Acc: 0.3841
Epoch 38 | Train Acc: 0.3868 | Test Acc: 0.3825
Epoch 39 | Train Acc: 0.3871 | Test Acc: 0.3840
Epoch 40 | Train Acc: 0.3869 | Test Acc: 0.3790
Epoch 41 | Train Acc: 0.3870 | Test Acc: 0.3845
Epoch 42 | Train Acc: 0.3869 | Test Acc: 0.3862
Epoch 43 | Train Acc: 0.3875 | Test Acc: 0.3791
