alpha,g,epoch,task_id,train_loss,train_acc,task_1_acc,task_2_acc,task_3_acc,task_4_acc,task_5_acc,layer_0_rank,layer_1_rank,layer_2_rank,layer_3_rank,layer_4_rank,layer_5_rank,layer_6_rank,layer_7_rank,layer_8_rank,layer_9_rank,total_rank_sum
1.2,1.0,1,1,0.3105368762384813,0.9704166666666667,0.999500036239624,,,,,,,,,,,,,,,
1.2,1.0,2,1,0.00466129523788658,0.9995833333333334,1.0,,,,,,,,,,,,,,,
1.2,1.0,3,1,0.0036701409838489317,0.9996666666666667,1.0,,,,,,,,,,,,,,,
1.2,1.0,4,1,0.0031842183536277746,0.9998333333333334,1.0,,,,,,,,,,,,,,,
1.2,1.0,5,1,0.0023550354308873524,0.9999166666666667,1.0,,,,,,,,,,,,,,,
1.2,1.0,6,1,0.0022761886604247923,0.9999166666666667,1.0,,,,,,,,,,,,,,,
1.2,1.0,7,1,0.002122217031354283,0.9999166666666667,1.0,,,,,,,,,,,,,,,
1.2,1.0,8,1,0.002031867534784164,0.9999166666666667,1.0,,,,,,,,,,,,,,,
1.2,1.0,9,1,0.001891639225737271,0.9999166666666667,0.999500036239624,,,,,,,,,,,,,,,
1.2,1.0,10,1,0.0015530987856185133,0.9999166666666667,1.0,,,,,,,,,,,,,,,
1.2,1.0,11,1,0.0011519807179711085,0.9999166666666667,0.999500036239624,,,,,,,,,,,,,,,
1.2,1.0,12,1,0.0006500452069458527,0.9998333333333334,1.0,,,,,,,,,,,,,,,
1.2,1.0,13,1,0.00020914916182091666,0.9999166666666667,1.0,,,,,,,,,,,,,,,
1.2,1.0,14,1,0.0001634063689592988,1.0,0.999500036239624,,,,,,,,,,,,,,,
1.2,1.0,15,1,0.00012056544402823536,1.0,0.999500036239624,,,,,,,,,,,,,,,
1.2,1.0,16,1,9.281681242158656e-05,1.0,0.999500036239624,,,,,,,,,,,,,,,
1.2,1.0,17,1,7.692914438481007e-05,1.0,0.999500036239624,,,,,,,,,,,,,,,
1.2,1.0,18,1,6.665395592287322e-05,1.0,0.999500036239624,,,,,,,,,,,,,,,
1.2,1.0,19,1,5.990849143579018e-05,1.0,0.999500036239624,,,,,,,,,,,,,,,
1.2,1.0,20,1,5.526471277141567e-05,1.0,0.999500036239624,,,,,45.0,37.0,27.0,18.0,13.0,11.0,8.0,7.0,5.0,5.0,176.0
1.2,1.0,1,2,7.829696018645104,0.42866666666666664,0.9935000538825989,0.8510000109672546,,,,,,,,,,,,,,
1.2,1.0,2,2,1.133263202899314,0.887,0.9905000329017639,0.893500030040741,,,,,,,,,,,,,,
1.2,1.0,3,2,0.6008331612386602,0.916,0.9860000610351562,0.9175000190734863,,,,,,,,,,,,,,
1.2,1.0,4,2,0.3895786639223707,0.9328333333333333,0.983500063419342,0.9275000691413879,,,,,,,,,,,,,,
