epoch,train_loss,train_acc,test_loss,test_acc
10,0.3605795755224713,0.9022,0.3549208611249924,0.9038
20,0.26944261764065697,0.9240833333333334,0.2762115940451622,0.9223
30,0.22449114514609514,0.93685,0.23961113542318344,0.931
40,0.1950812092271902,0.94565,0.21600265726447104,0.9378
50,0.172670323212268,0.9525,0.19932831823825836,0.9408
60,0.15545835914248127,0.9572,0.18641161993145944,0.9457
70,0.14051036258875313,0.9611833333333333,0.17656753808259965,0.9485
80,0.12798586462513875,0.9647666666666667,0.1672270804643631,0.9508
90,0.11726698860273523,0.96795,0.15948290079832078,0.952
100,0.10752463467040305,0.9711333333333333,0.15391747802495956,0.9534
110,0.0990464010481107,0.9737833333333333,0.14797093197703362,0.9544
120,0.09163584440188893,0.9767166666666667,0.1427730329334736,0.956
130,0.0849024898419946,0.97885,0.1385247301310301,0.9572
140,0.07879670065338329,0.9806666666666667,0.13490192219614983,0.9587
150,0.07337068488537254,0.98215,0.1316839884966612,0.9591
