Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.2_g_0.25/GeneralMLP_LR0.001_BS1024_20260501_184048_s5
Overwriting weights with Heavy-Tailed Distribution (α=1.2, g=0.25)
Applying HT Init: alpha=1.2, g=0.25, seed=5
Epoch 0 | Train Acc: 0.0879 | Test Acc: 0.0891
Epoch 1 | Train Acc: 0.1755 | Test Acc: 0.2018
Epoch 2 | Train Acc: 0.2007 | Test Acc: 0.1906
Epoch 3 | Train Acc: 0.1986 | Test Acc: 0.1969
Epoch 4 | Train Acc: 0.2005 | Test Acc: 0.2001
Epoch 5 | Train Acc: 0.2513 | Test Acc: 0.2749
Epoch 6 | Train Acc: 0.2819 | Test Acc: 0.2831
Epoch 7 | Train Acc: 0.2870 | Test Acc: 0.2903
Epoch 8 | Train Acc: 0.2964 | Test Acc: 0.2846
Epoch 9 | Train Acc: 0.2758 | Test Acc: 0.2729
Epoch 10 | Train Acc: 0.2734 | Test Acc: 0.2747
Epoch 11 | Train Acc: 0.2744 | Test Acc: 0.2734
Epoch 12 | Train Acc: 0.2767 | Test Acc: 0.2750
Epoch 13 | Train Acc: 0.2704 | Test Acc: 0.2818
Epoch 14 | Train Acc: 0.2897 | Test Acc: 0.2936
Epoch 15 | Train Acc: 0.2957 | Test Acc: 0.2969
Epoch 16 | Train Acc: 0.2968 | Test Acc: 0.3029
Epoch 17 | Train Acc: 0.2979 | Test Acc: 0.3038
Epoch 18 | Train Acc: 0.3001 | Test Acc: 0.3106
Epoch 19 | Train Acc: 0.3073 | Test Acc: 0.3214
Epoch 20 | Train Acc: 0.3292 | Test Acc: 0.3648
Epoch 21 | Train Acc: 0.3816 | Test Acc: 0.4078
Epoch 22 | Train Acc: 0.4150 | Test Acc: 0.4311
Epoch 23 | Train Acc: 0.4284 | Test Acc: 0.4377
Epoch 24 | Train Acc: 0.4388 | Test Acc: 0.4435
Epoch 25 | Train Acc: 0.4427 | Test Acc: 0.4459
Epoch 26 | Train Acc: 0.4476 | Test Acc: 0.4500
Epoch 27 | Train Acc: 0.4492 | Test Acc: 0.4569
Epoch 28 | Train Acc: 0.4541 | Test Acc: 0.4585
Epoch 29 | Train Acc: 0.4575 | Test Acc: 0.4630
Epoch 30 | Train Acc: 0.4586 | Test Acc: 0.4601
Epoch 31 | Train Acc: 0.4616 | Test Acc: 0.4684
Epoch 32 | Train Acc: 0.4643 | Test Acc: 0.4700
Epoch 33 | Train Acc: 0.4665 | Test Acc: 0.4684
Epoch 34 | Train Acc: 0.4684 | Test Acc: 0.4698
Epoch 35 | Train Acc: 0.4692 | Test Acc: 0.4728
Epoch 36 | Train Acc: 0.4701 | Test Acc: 0.4728
Epoch 37 | Train Acc: 0.4706 | Test Acc: 0.4700
Epoch 38 | Train Acc: 0.4714 | Test Acc: 0.4737
Epoch 39 | Train Acc: 0.4741 | Test Acc: 0.4778
Epoch 40 | Train Acc: 0.4797 | Test Acc: 0.4808
Epoch 41 | Train Acc: 0.5046 | Test Acc: 0.5363
Epoch 42 | Train Acc: 0.5390 | Test Acc: 0.5496
Epoch 43 | Train Acc: 0.5567 | Test Acc: 0.5686
Epoch 44 | Train Acc: 0.5685 | Test Acc: 0.5811
Epoch 45 | Train Acc: 0.5804 | Test Acc: 0.5934
Epoch 46 | Train Acc: 0.5902 | Test Acc: 0.6050
Epoch 47 | Train Acc: 0.5996 | Test Acc: 0.6069
Epoch 48 | Train Acc: 0.6066 | Test Acc: 0.6151
Epoch 49 | Train Acc: 0.6158 | Test Acc: 0.6216
Epoch 50 | Train Acc: 0.6207 | Test Acc: 0.6186
Epoch 51 | Train Acc: 0.6244 | Test Acc: 0.6250
Epoch 52 | Train Acc: 0.6286 | Test Acc: 0.6272
