Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.2_g_0.25/GeneralMLP_LR0.001_BS1024_20260501_142109_s1
Overwriting weights with Heavy-Tailed Distribution (α=1.2, g=0.25)
Applying HT Init: alpha=1.2, g=0.25, seed=1
Epoch 0 | Train Acc: 0.1064 | Test Acc: 0.1050
Epoch 1 | Train Acc: 0.1496 | Test Acc: 0.1931
Epoch 2 | Train Acc: 0.1844 | Test Acc: 0.1953
Epoch 3 | Train Acc: 0.1833 | Test Acc: 0.1853
Epoch 4 | Train Acc: 0.2149 | Test Acc: 0.2404
Epoch 5 | Train Acc: 0.2473 | Test Acc: 0.2514
Epoch 6 | Train Acc: 0.2616 | Test Acc: 0.2626
Epoch 7 | Train Acc: 0.2700 | Test Acc: 0.2760
Epoch 8 | Train Acc: 0.2775 | Test Acc: 0.2768
Epoch 9 | Train Acc: 0.2811 | Test Acc: 0.2829
Epoch 10 | Train Acc: 0.2782 | Test Acc: 0.2801
Epoch 11 | Train Acc: 0.2781 | Test Acc: 0.2816
Epoch 12 | Train Acc: 0.2812 | Test Acc: 0.2615
Epoch 13 | Train Acc: 0.2811 | Test Acc: 0.2806
Epoch 14 | Train Acc: 0.2822 | Test Acc: 0.2825
Epoch 15 | Train Acc: 0.2843 | Test Acc: 0.2801
Epoch 16 | Train Acc: 0.2878 | Test Acc: 0.2913
Epoch 17 | Train Acc: 0.2944 | Test Acc: 0.2927
Epoch 18 | Train Acc: 0.3001 | Test Acc: 0.3058
Epoch 19 | Train Acc: 0.3095 | Test Acc: 0.3092
Epoch 20 | Train Acc: 0.3177 | Test Acc: 0.3255
Epoch 21 | Train Acc: 0.3292 | Test Acc: 0.3319
Epoch 22 | Train Acc: 0.3408 | Test Acc: 0.3490
Epoch 23 | Train Acc: 0.3478 | Test Acc: 0.3454
Epoch 24 | Train Acc: 0.3529 | Test Acc: 0.3548
Epoch 25 | Train Acc: 0.3551 | Test Acc: 0.3486
Epoch 26 | Train Acc: 0.3586 | Test Acc: 0.3644
Epoch 27 | Train Acc: 0.3622 | Test Acc: 0.3476
Epoch 28 | Train Acc: 0.3711 | Test Acc: 0.3782
Epoch 29 | Train Acc: 0.3866 | Test Acc: 0.3948
Epoch 30 | Train Acc: 0.4006 | Test Acc: 0.4124
Epoch 31 | Train Acc: 0.4178 | Test Acc: 0.4236
Epoch 32 | Train Acc: 0.4314 | Test Acc: 0.4475
Epoch 33 | Train Acc: 0.4507 | Test Acc: 0.4618
Epoch 34 | Train Acc: 0.4655 | Test Acc: 0.4721
Epoch 35 | Train Acc: 0.4693 | Test Acc: 0.4720
Epoch 36 | Train Acc: 0.4721 | Test Acc: 0.4737
Epoch 37 | Train Acc: 0.4743 | Test Acc: 0.4811
Epoch 38 | Train Acc: 0.4852 | Test Acc: 0.4864
Epoch 39 | Train Acc: 0.4997 | Test Acc: 0.5250
Epoch 40 | Train Acc: 0.5281 | Test Acc: 0.5534
