Logging initialized in: training_runs/mnist_mlp_sweep/alpha_2.0_g_3.0/GeneralMLP_LR0.001_BS1024_20260427_203140_s2
Overwriting weights with Heavy-Tailed Distribution (α=2.0, g=3.0)
Applying HT Init: alpha=2.0, g=3.0, seed=2
Epoch 0 | Train Acc: 0.0968 | Test Acc: 0.0939
Epoch 1 | Train Acc: 0.2132 | Test Acc: 0.3317
Epoch 2 | Train Acc: 0.4418 | Test Acc: 0.4389
Epoch 3 | Train Acc: 0.5892 | Test Acc: 0.4907
Epoch 4 | Train Acc: 0.6944 | Test Acc: 0.5159
Epoch 5 | Train Acc: 0.7739 | Test Acc: 0.5273
Epoch 6 | Train Acc: 0.8354 | Test Acc: 0.5420
Epoch 7 | Train Acc: 0.8839 | Test Acc: 0.5481
Epoch 8 | Train Acc: 0.9181 | Test Acc: 0.5564
Epoch 9 | Train Acc: 0.9440 | Test Acc: 0.5600
Epoch 10 | Train Acc: 0.9617 | Test Acc: 0.5648
Epoch 11 | Train Acc: 0.9735 | Test Acc: 0.5647
Epoch 12 | Train Acc: 0.9815 | Test Acc: 0.5666
Epoch 13 | Train Acc: 0.9870 | Test Acc: 0.5691
Epoch 14 | Train Acc: 0.9909 | Test Acc: 0.5703
Epoch 15 | Train Acc: 0.9940 | Test Acc: 0.5734
Epoch 16 | Train Acc: 0.9957 | Test Acc: 0.5733
Epoch 17 | Train Acc: 0.9970 | Test Acc: 0.5752
Epoch 18 | Train Acc: 0.9979 | Test Acc: 0.5767
Epoch 19 | Train Acc: 0.9983 | Test Acc: 0.5785
Epoch 20 | Train Acc: 0.9989 | Test Acc: 0.5787
Epoch 21 | Train Acc: 0.9992 | Test Acc: 0.5801
Epoch 22 | Train Acc: 0.9994 | Test Acc: 0.5811
Epoch 23 | Train Acc: 0.9996 | Test Acc: 0.5803
Epoch 24 | Train Acc: 0.9997 | Test Acc: 0.5817
Epoch 25 | Train Acc: 0.9998 | Test Acc: 0.5832
Epoch 26 | Train Acc: 0.9999 | Test Acc: 0.5841
Epoch 27 | Train Acc: 0.9999 | Test Acc: 0.5843
Epoch 28 | Train Acc: 0.9999 | Test Acc: 0.5847
Epoch 29 | Train Acc: 0.9999 | Test Acc: 0.5866
Epoch 30 | Train Acc: 0.9999 | Test Acc: 0.5870
Epoch 31 | Train Acc: 0.9999 | Test Acc: 0.5867
Epoch 32 | Train Acc: 0.9999 | Test Acc: 0.5878
Epoch 33 | Train Acc: 0.9999 | Test Acc: 0.5882
Epoch 34 | Train Acc: 0.9999 | Test Acc: 0.5882
Epoch 35 | Train Acc: 0.9999 | Test Acc: 0.5890
Epoch 36 | Train Acc: 1.0000 | Test Acc: 0.5899
Epoch 37 | Train Acc: 1.0000 | Test Acc: 0.5900
Epoch 38 | Train Acc: 1.0000 | Test Acc: 0.5905
Epoch 39 | Train Acc: 1.0000 | Test Acc: 0.5913
Epoch 40 | Train Acc: 1.0000 | Test Acc: 0.5912
Epoch 41 | Train Acc: 1.0000 | Test Acc: 0.5918
Epoch 42 | Train Acc: 1.0000 | Test Acc: 0.5924
Epoch 43 | Train Acc: 1.0000 | Test Acc: 0.5929
Epoch 44 | Train Acc: 1.0000 | Test Acc: 0.5935
Epoch 45 | Train Acc: 1.0000 | Test Acc: 0.5935
Epoch 46 | Train Acc: 1.0000 | Test Acc: 0.5935
Epoch 47 | Train Acc: 1.0000 | Test Acc: 0.5938
Epoch 48 | Train Acc: 1.0000 | Test Acc: 0.5940
Epoch 49 | Train Acc: 1.0000 | Test Acc: 0.5944
Epoch 50 | Train Acc: 1.0000 | Test Acc: 0.5946
Epoch 51 | Train Acc: 1.0000 | Test Acc: 0.5949
Epoch 52 | Train Acc: 1.0000 | Test Acc: 0.5950
Epoch 53 | Train Acc: 1.0000 | Test Acc: 0.5951
Epoch 54 | Train Acc: 1.0000 | Test Acc: 0.5950
Epoch 55 | Train Acc: 1.0000 | Test Acc: 0.5955
Epoch 56 | Train Acc: 1.0000 | Test Acc: 0.5956
