epoch,train_loss,train_acc,test_loss,test_acc
0,10.978876485662946,0.09431666666666666,10.918157482147217,0.0947
1,6.996744923672433,0.25605,4.787539434432984,0.3966
2,3.7980782298718467,0.47575,3.3575712203979493,0.5319
3,2.718656939975286,0.5861666666666666,2.8153029322624206,0.592
4,2.1867258043612465,0.6476166666666666,2.482733690738678,0.6353
5,1.7778432732921536,0.6932166666666667,2.265065860748291,0.6667
6,1.504008533590931,0.7289666666666667,2.138516640663147,0.6784
7,1.2576014025736664,0.76255,2.0181586384773254,0.6961
8,1.0104685617705522,0.7930666666666667,1.9341442227363586,0.7055
9,0.8084787069740942,0.82095,1.8923112869262695,0.7101
10,0.6304862378007274,0.8538,1.8792481422424316,0.716
11,0.5235219198768422,0.8709166666666667,1.8364382624626159,0.7195
12,0.4110832269919121,0.89565,1.8212946057319641,0.7254
13,0.3278498399560734,0.9146666666666666,1.8081531763076781,0.724
14,0.2547188830577721,0.9340666666666667,1.7937480211257935,0.7265
15,0.1955233847690841,0.9510166666666666,1.7723004221916199,0.7278
16,0.15613698997234893,0.9627833333333333,1.7741196274757385,0.7283
17,0.11800476946568085,0.9748,1.7584785223007202,0.7296
18,0.08857958782779968,0.984,1.7528313159942628,0.7289
19,0.06970621847500236,0.98865,1.7439975082874297,0.7298
20,0.0645023268663277,0.9895666666666667,1.737678062915802,0.7331
21,0.05192608771435285,0.9926166666666667,1.740535044670105,0.7312
22,0.043721100883716245,0.99415,1.7355677604675293,0.7329
23,0.03720195597763789,0.9952166666666666,1.7346277236938477,0.7327
24,0.032949802481521996,0.99605,1.731380009651184,0.7323
25,0.02953407730338937,0.9966666666666667,1.7322713732719421,0.7335
26,0.026075703770679942,0.9972,1.7298988938331603,0.7337
27,0.02344527575424162,0.9975333333333334,1.7292942762374879,0.7337
28,0.021438808938077952,0.9978833333333333,1.725658929347992,0.7342
29,0.019782806399388838,0.9981833333333333,1.7253373980522155,0.7344
30,0.018430631655126303,0.9983833333333333,1.7236045360565186,0.7336
31,0.017144588153746167,0.99865,1.7238799929618835,0.7342
32,0.015837328398000387,0.9988333333333334,1.7222060918807984,0.7342
33,0.014794835489306409,0.9989833333333333,1.7217908382415772,0.7345
34,0.014076832160985066,0.9991833333333333,1.7188499450683594,0.7352
35,0.01324176428429151,0.9992833333333333,1.7176692366600037,0.7355
36,0.013251679933677285,0.9993166666666666,1.7132585227489472,0.7355
37,0.012757224725338362,0.99935,1.7140963792800903,0.7354
38,0.011942673790252815,0.9995166666666667,1.714936375617981,0.7345
39,0.01140910237080465,0.9995,1.7132068157196045,0.7351
40,0.010586376080952458,0.9995666666666667,1.7143394589424132,0.7352
41,0.010051234917304778,0.9996666666666667,1.7132177293300628,0.735
42,0.009521887290401983,0.9997,1.7111071348190308,0.7356
43,0.009120793942109509,0.9997166666666667,1.7096412181854248,0.7353
44,0.008761468280296204,0.9998166666666667,1.7091108083724975,0.7356
45,0.008461884459701636,0.99985,1.708223044872284,0.7361
46,0.008183999673731752,0.9998666666666667,1.7069902896881104,0.7366
47,0.00790843583832858,0.9999,1.7062157571315766,0.7372
48,0.007651093723725969,0.9999,1.7052736043930055,0.7365
49,0.007441534108277094,0.9999166666666667,1.7041410386562348,0.7369
50,0.0072374990194151965,0.9999333333333333,1.7041758716106414,0.7366
51,0.007053322900654906,0.9999333333333333,1.7030056178569795,0.7373
52,0.006870065578969859,0.9999666666666667,1.7026638627052306,0.7377
53,0.006717303373172122,0.9999833333333333,1.701692819595337,0.7377
54,0.006544107097690388,0.9999833333333333,1.7001817047595977,0.7377
55,0.006413867081499706,0.9999833333333333,1.6997247815132142,0.7384
56,0.006261858789218685,0.9999833333333333,1.6992687165737153,0.7387
57,0.006127289583180416,0.9999833333333333,1.6987761378288269,0.7389
58,0.006016651507845874,1.0,1.6983874440193176,0.7386
59,0.005893520860916982,1.0,1.6977431297302246,0.7391
60,0.005781149199642873,1.0,1.696371281147003,0.7392
61,0.0056673704204544175,1.0,1.6964294254779815,0.7397
62,0.005569187308645854,1.0,1.6956255197525025,0.7396
63,0.0054659408169909045,1.0,1.6948283851146697,0.7395
64,0.005381318472199521,1.0,1.6949774622917175,0.7404
65,0.0052859488148557935,1.0,1.6944613814353944,0.7405
66,0.005200726098491479,1.0,1.6938767433166504,0.7404
67,0.005133678686757714,1.0,1.6927898466587066,0.7403
68,0.0050716272602647034,1.0,1.6919618189334868,0.741
69,0.0049731095905526206,1.0,1.6914876401424408,0.741
70,0.004893172429716688,1.0,1.6909525513648986,0.7414
71,0.004816151697630599,1.0,1.690751850605011,0.7415
72,0.004751114853484146,1.0,1.6902440369129181,0.7413
73,0.0046846019104123116,1.0,1.6892514109611512,0.7416
74,0.004616739023161136,1.0,1.6889503300189972,0.7416
75,0.004552881351782609,1.0,1.6881516695022583,0.7417
76,0.0044944348895006765,1.0,1.6878326177597045,0.7421
77,0.004438856573207146,1.0,1.6875347018241882,0.742
78,0.004370913540912887,1.0,1.687240207195282,0.7424
79,0.004317675275191412,1.0,1.686849868297577,0.7423
80,0.004266137884677214,1.0,1.6859998464584351,0.7424
81,0.004209675028983314,1.0,1.6858256459236145,0.7422
82,0.004160308902609652,1.0,1.6855907082557677,0.742
83,0.00411168316189768,1.0,1.6851893603801726,0.7424
84,0.004063163801112165,1.0,1.6846798419952393,0.7422
85,0.004012914792776613,1.0,1.684134042263031,0.7423
86,0.003969429846126902,1.0,1.6835464656352996,0.7422
87,0.003922786536010898,1.0,1.6833015441894532,0.7419
88,0.0038810639515897984,1.0,1.682989764213562,0.742
89,0.003840242062647969,1.0,1.6823706865310668,0.7419
90,0.0037990203758670113,1.0,1.6818768739700318,0.7418
91,0.003756244145965172,1.0,1.6814266681671142,0.7424
92,0.003721169535449501,1.0,1.6812780380249024,0.7426
93,0.0036844039588408953,1.0,1.6806435346603394,0.7428
94,0.003642690344319,1.0,1.6802581012248994,0.7431
95,0.003600489691499684,1.0,1.6799414455890656,0.743
96,0.0035718435903032454,1.0,1.6798753201961518,0.7431
97,0.0035377542440921572,1.0,1.6793679118156433,0.743
98,0.0035007500436977815,1.0,1.6788510978221893,0.7429
99,0.0034698015789233023,1.0,1.678623515367508,0.7429
100,0.003433546201341738,1.0,1.6782826423645019,0.7434
101,0.0034039404156412613,1.0,1.6777734100818633,0.7434
102,0.0033686946193545553,1.0,1.6771761119365691,0.7433
103,0.0033429021931300727,1.0,1.676944625377655,0.7433
104,0.0033160360111712905,1.0,1.67664732336998,0.7436
105,0.003278946677633261,1.0,1.676253205537796,0.7434
106,0.0032522228183382647,1.0,1.6757115304470063,0.7436
107,0.003225715266603787,1.0,1.6754488945007324,0.7438
108,0.0031960679620693802,1.0,1.6751515984535217,0.744
109,0.0031702257298185663,1.0,1.6748746693134309,0.7435
110,0.0031431683978476264,1.0,1.6744457483291626,0.7441
111,0.0031169987820341425,1.0,1.6739717483520509,0.7441
112,0.003091938750250107,1.0,1.6740023255348206,0.7442
113,0.0030664990111490932,1.0,1.6734727144241333,0.7441
114,0.0030395959788081,1.0,1.6730067789554597,0.7441
115,0.0030156005986855697,1.0,1.672897255420685,0.7438
116,0.002992193013334931,1.0,1.6727195620536803,0.744
117,0.0029664171417638405,1.0,1.6723844408988953,0.7443
118,0.0029442057455495254,1.0,1.6719036519527435,0.7443
119,0.0029226727152274826,1.0,1.6714451313018799,0.7442
120,0.0029018365943772814,1.0,1.6710270762443542,0.7442
121,0.0028815611652335373,1.0,1.6709991931915282,0.7439
122,0.002856064299752904,1.0,1.6706849575042724,0.7443
123,0.0028346392752255424,1.0,1.6703773200511933,0.7445
124,0.002814984016152004,1.0,1.6700559377670288,0.7446
125,0.002792808006249242,1.0,1.669825792312622,0.7447
126,0.002775646643555265,1.0,1.6695761620998382,0.7448
127,0.0027542771590021204,1.0,1.6694801330566407,0.7446
128,0.0027362771758462413,1.0,1.668954861164093,0.7447
129,0.0027143008320324,1.0,1.6688012063503266,0.7446
130,0.002692873341078728,1.0,1.6684954285621643,0.7448
131,0.0026774568309597038,1.0,1.6682993173599243,0.7448
132,0.002657285552093033,1.0,1.6680025219917298,0.7451
133,0.0026387127108429952,1.0,1.6677622258663178,0.7451
134,0.0026362585772018313,1.0,1.6677656948566437,0.7457
135,0.0026333714811668054,1.0,1.6674852430820466,0.7454
136,0.0026033154246791943,1.0,1.667131394147873,0.7457
137,0.0025844839638320067,1.0,1.6664348781108855,0.7455
138,0.0025634298266811392,1.0,1.6663132727146148,0.7457
139,0.002544032618940129,1.0,1.6660401701927186,0.7457
140,0.0025232882767726303,1.0,1.6657956779003142,0.7459
141,0.0025072662846453613,1.0,1.6655258417129517,0.7459
142,0.002490138366692147,1.0,1.6653284072875976,0.7458
143,0.0024760961216890205,1.0,1.6650754034519195,0.746
144,0.0024583019923923883,1.0,1.6650464117527009,0.7461
145,0.002444419496834783,1.0,1.6648373484611512,0.7463
146,0.002427493040528843,1.0,1.6644451141357421,0.7462
147,0.002414843501617848,1.0,1.6643997013568879,0.7461
148,0.002398528320462269,1.0,1.66404669880867,0.7462
149,0.002383150144527524,1.0,1.6637528777122497,0.7463
150,0.002370307001016908,1.0,1.663511735200882,0.7461
151,0.0023550837758486553,1.0,1.663365250825882,0.7461
152,0.0023435535209285,1.0,1.6630136668682098,0.7462
153,0.002326852661731132,1.0,1.6627234518527985,0.7462
154,0.0023133297987534837,1.0,1.6626085877418517,0.7463
155,0.0023020690709541916,1.0,1.6622246325016021,0.7463
156,0.002287662134237461,1.0,1.6621345043182374,0.7464
157,0.0022735180435860054,1.0,1.661870300769806,0.7466
158,0.0022618108965709047,1.0,1.6616116642951966,0.7464
159,0.0022483897095514557,1.0,1.6615291237831116,0.7466
160,0.0022362757916167633,1.0,1.6611583232879639,0.7467
161,0.0022256983388846707,1.0,1.6608125925064088,0.747
162,0.0022123783562427103,1.0,1.6606430053710937,0.7469
163,0.0021982127721658197,1.0,1.6604776740074159,0.7468
164,0.0021886488963392074,1.0,1.6601743519306182,0.7468
165,0.002171964045235161,1.0,1.6599700570106506,0.747
166,0.002164490151976756,1.0,1.6597300887107849,0.7473
167,0.002155935304965508,1.0,1.6595861673355103,0.747
168,0.002141710933124236,1.0,1.6594935059547424,0.7473
169,0.002128369934556974,1.0,1.6593027770519257,0.7474
170,0.0021172870143900736,1.0,1.6592165768146514,0.7475
171,0.00210838539770536,1.0,1.6588659167289734,0.7476
172,0.0020978684237195275,1.0,1.6585994780063629,0.7479
173,0.0020871977953208706,1.0,1.6585369348526,0.7478
174,0.0020751004932069426,1.0,1.6583641827106477,0.7479
175,0.0020640357575079393,1.0,1.6581070840358734,0.7479
176,0.0020546975656081054,1.0,1.657926207780838,0.7477
177,0.0020438115333475297,1.0,1.6576640963554383,0.7479
178,0.0020343130809586433,1.0,1.657468605041504,0.7481
