Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.2_g_3.0/GeneralMLP_LR0.001_BS1024_20260501_195852_s6
Overwriting weights with Heavy-Tailed Distribution (α=1.2, g=3.0)
Applying HT Init: alpha=1.2, g=3.0, seed=6
Epoch 0 | Train Acc: 0.0945 | Test Acc: 0.0937
Epoch 1 | Train Acc: 0.4764 | Test Acc: 0.6244
Epoch 2 | Train Acc: 0.6832 | Test Acc: 0.7221
Epoch 3 | Train Acc: 0.7235 | Test Acc: 0.7383
Epoch 4 | Train Acc: 0.7569 | Test Acc: 0.7777
Epoch 5 | Train Acc: 0.7851 | Test Acc: 0.7992
Epoch 6 | Train Acc: 0.8077 | Test Acc: 0.8048
Epoch 7 | Train Acc: 0.8180 | Test Acc: 0.8205
Epoch 8 | Train Acc: 0.8369 | Test Acc: 0.8342
Epoch 9 | Train Acc: 0.8500 | Test Acc: 0.8407
Epoch 10 | Train Acc: 0.8587 | Test Acc: 0.8492
Epoch 11 | Train Acc: 0.8679 | Test Acc: 0.8592
Epoch 12 | Train Acc: 0.8738 | Test Acc: 0.8639
Epoch 13 | Train Acc: 0.8787 | Test Acc: 0.8712
Epoch 14 | Train Acc: 0.8885 | Test Acc: 0.8728
Epoch 15 | Train Acc: 0.8941 | Test Acc: 0.8758
Epoch 16 | Train Acc: 0.8963 | Test Acc: 0.8772
Epoch 17 | Train Acc: 0.9016 | Test Acc: 0.8822
Epoch 18 | Train Acc: 0.9038 | Test Acc: 0.8893
Epoch 19 | Train Acc: 0.9108 | Test Acc: 0.8877
Epoch 20 | Train Acc: 0.9106 | Test Acc: 0.8937
Epoch 21 | Train Acc: 0.9156 | Test Acc: 0.8937
Epoch 22 | Train Acc: 0.9200 | Test Acc: 0.8965
Epoch 23 | Train Acc: 0.9241 | Test Acc: 0.8962
Epoch 24 | Train Acc: 0.9235 | Test Acc: 0.8981
Epoch 25 | Train Acc: 0.9269 | Test Acc: 0.8962
Epoch 26 | Train Acc: 0.9286 | Test Acc: 0.8961
Epoch 27 | Train Acc: 0.9321 | Test Acc: 0.8995
Epoch 28 | Train Acc: 0.9349 | Test Acc: 0.9009
Epoch 29 | Train Acc: 0.9372 | Test Acc: 0.9039
Epoch 30 | Train Acc: 0.9399 | Test Acc: 0.9046
Epoch 31 | Train Acc: 0.9392 | Test Acc: 0.9046
Epoch 32 | Train Acc: 0.9427 | Test Acc: 0.9057
Epoch 33 | Train Acc: 0.9468 | Test Acc: 0.9077
Epoch 34 | Train Acc: 0.9492 | Test Acc: 0.9099
Epoch 35 | Train Acc: 0.9523 | Test Acc: 0.9114
Epoch 36 | Train Acc: 0.9539 | Test Acc: 0.9134
Epoch 37 | Train Acc: 0.9559 | Test Acc: 0.9093
Epoch 38 | Train Acc: 0.9581 | Test Acc: 0.9112
Epoch 39 | Train Acc: 0.9599 | Test Acc: 0.9146
Epoch 40 | Train Acc: 0.9618 | Test Acc: 0.9131
Epoch 41 | Train Acc: 0.9641 | Test Acc: 0.9158
Epoch 42 | Train Acc: 0.9640 | Test Acc: 0.9140
Epoch 43 | Train Acc: 0.9655 | Test Acc: 0.9165
Epoch 44 | Train Acc: 0.9670 | Test Acc: 0.9158
Epoch 45 | Train Acc: 0.9700 | Test Acc: 0.9179
Epoch 46 | Train Acc: 0.9710 | Test Acc: 0.9176
Epoch 47 | Train Acc: 0.9721 | Test Acc: 0.9170
Epoch 48 | Train Acc: 0.9746 | Test Acc: 0.9176
Epoch 49 | Train Acc: 0.9766 | Test Acc: 0.9173
Epoch 50 | Train Acc: 0.9776 | Test Acc: 0.9189
Epoch 51 | Train Acc: 0.9785 | Test Acc: 0.9202
Epoch 52 | Train Acc: 0.9785 | Test Acc: 0.9192
Epoch 53 | Train Acc: 0.9797 | Test Acc: 0.9215
Epoch 54 | Train Acc: 0.9808 | Test Acc: 0.9214
Epoch 55 | Train Acc: 0.9821 | Test Acc: 0.9209
Epoch 56 | Train Acc: 0.9830 | Test Acc: 0.9213
Epoch 57 | Train Acc: 0.9823 | Test Acc: 0.9217
Epoch 58 | Train Acc: 0.9791 | Test Acc: 0.9231
Epoch 59 | Train Acc: 0.9786 | Test Acc: 0.9220
Epoch 60 | Train Acc: 0.9782 | Test Acc: 0.9237
Epoch 61 | Train Acc: 0.9790 | Test Acc: 0.9229
Epoch 62 | Train Acc: 0.9801 | Test Acc: 0.9223
Epoch 63 | Train Acc: 0.9829 | Test Acc: 0.9227
Epoch 64 | Train Acc: 0.9832 | Test Acc: 0.9218
Epoch 65 | Train Acc: 0.9843 | Test Acc: 0.9208
Epoch 66 | Train Acc: 0.9856 | Test Acc: 0.9241
Epoch 67 | Train Acc: 0.9865 | Test Acc: 0.9228
Epoch 68 | Train Acc: 0.9877 | Test Acc: 0.9230
Epoch 69 | Train Acc: 0.9885 | Test Acc: 0.9230
Epoch 70 | Train Acc: 0.9885 | Test Acc: 0.9238
Epoch 71 | Train Acc: 0.9895 | Test Acc: 0.9225
Epoch 72 | Train Acc: 0.9888 | Test Acc: 0.9230
Epoch 73 | Train Acc: 0.9894 | Test Acc: 0.9242
Epoch 74 | Train Acc: 0.9896 | Test Acc: 0.9253
Epoch 75 | Train Acc: 0.9903 | Test Acc: 0.9241
Epoch 76 | Train Acc: 0.9905 | Test Acc: 0.9249
Epoch 77 | Train Acc: 0.9910 | Test Acc: 0.9247
