Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_2.0_g_1.0/GeneralMLP_LR0.001_BS1024_20260501_224049_s8
Overwriting weights with Heavy-Tailed Distribution (α=2.0, g=1.0)
Applying HT Init: alpha=2.0, g=1.0, seed=8
Epoch 0 | Train Acc: 0.1537 | Test Acc: 0.1516
Epoch 1 | Train Acc: 0.5158 | Test Acc: 0.7291
Epoch 2 | Train Acc: 0.7676 | Test Acc: 0.8065
Epoch 3 | Train Acc: 0.8155 | Test Acc: 0.8367
Epoch 4 | Train Acc: 0.8384 | Test Acc: 0.8546
Epoch 5 | Train Acc: 0.8537 | Test Acc: 0.8657
Epoch 6 | Train Acc: 0.8631 | Test Acc: 0.8747
Epoch 7 | Train Acc: 0.8709 | Test Acc: 0.8801
Epoch 8 | Train Acc: 0.8771 | Test Acc: 0.8847
Epoch 9 | Train Acc: 0.8817 | Test Acc: 0.8889
Epoch 10 | Train Acc: 0.8858 | Test Acc: 0.8929
Epoch 11 | Train Acc: 0.8893 | Test Acc: 0.8966
Epoch 12 | Train Acc: 0.8926 | Test Acc: 0.8998
Epoch 13 | Train Acc: 0.8953 | Test Acc: 0.9030
Epoch 14 | Train Acc: 0.8979 | Test Acc: 0.9048
Epoch 15 | Train Acc: 0.8999 | Test Acc: 0.9061
Epoch 16 | Train Acc: 0.9016 | Test Acc: 0.9075
Epoch 17 | Train Acc: 0.9030 | Test Acc: 0.9093
Epoch 18 | Train Acc: 0.9048 | Test Acc: 0.9102
Epoch 19 | Train Acc: 0.9061 | Test Acc: 0.9122
Epoch 20 | Train Acc: 0.9079 | Test Acc: 0.9128
Epoch 21 | Train Acc: 0.9092 | Test Acc: 0.9126
Epoch 22 | Train Acc: 0.9102 | Test Acc: 0.9143
Epoch 23 | Train Acc: 0.9115 | Test Acc: 0.9147
Epoch 24 | Train Acc: 0.9128 | Test Acc: 0.9154
Epoch 25 | Train Acc: 0.9137 | Test Acc: 0.9165
Epoch 26 | Train Acc: 0.9147 | Test Acc: 0.9177
Epoch 27 | Train Acc: 0.9153 | Test Acc: 0.9184
Epoch 28 | Train Acc: 0.9163 | Test Acc: 0.9193
