alpha,g,epoch,task_id,train_loss,train_acc,task_1_acc,task_2_acc,task_3_acc,task_4_acc,task_5_acc,layer_0_rank,layer_1_rank,layer_2_rank,layer_3_rank,layer_4_rank,layer_5_rank,layer_6_rank,layer_7_rank,layer_8_rank,layer_9_rank,total_rank_sum
2.0,2.5,1,1,0.39889997774933245,0.92575,0.955500066280365,,,,,,,,,,,,,,,
2.0,2.5,2,1,0.06681316100714847,0.9824166666666667,0.9590000510215759,,,,,,,,,,,,,,,
2.0,2.5,3,1,0.017340489173991645,0.9955833333333334,0.9615000486373901,,,,,,,,,,,,,,,
2.0,2.5,4,1,0.005008970716091348,0.99925,0.9625000357627869,,,,,,,,,,,,,,,
2.0,2.5,5,1,0.002436286617631459,0.9999166666666667,0.9630000591278076,,,,,,,,,,,,,,,
2.0,2.5,6,1,0.0018122387836944866,1.0,0.9630000591278076,,,,,,,,,,,,,,,
2.0,2.5,7,1,0.0015137706068344414,1.0,0.9630000591278076,,,,,,,,,,,,,,,
2.0,2.5,8,1,0.0013098569552505766,1.0,0.9630000591278076,,,,,,,,,,,,,,,
2.0,2.5,9,1,0.0011727510994186308,1.0,0.9630000591278076,,,,,,,,,,,,,,,
2.0,2.5,10,1,0.0010602988842676611,1.0,0.9630000591278076,,,,,,,,,,,,,,,
2.0,2.5,11,1,0.0009678492651994717,1.0,0.9635000228881836,,,,,,,,,,,,,,,
2.0,2.5,12,1,0.0008960740654382537,1.0,0.9635000228881836,,,,,,,,,,,,,,,
2.0,2.5,13,1,0.0008332656278148631,1.0,0.9640000462532043,,,,,,,,,,,,,,,
2.0,2.5,14,1,0.000778877399809178,1.0,0.9645000696182251,,,,,,,,,,,,,,,
2.0,2.5,15,1,0.0007316371316227696,1.0,0.9645000696182251,,,,,,,,,,,,,,,
2.0,2.5,16,1,0.0006908517923178845,1.0,0.9650000333786011,,,,,,,,,,,,,,,
2.0,2.5,17,1,0.0006558277360609475,1.0,0.9655000567436218,,,,,,,,,,,,,,,
2.0,2.5,18,1,0.0006219892992645482,1.0,0.9655000567436218,,,,,,,,,,,,,,,
2.0,2.5,19,1,0.0005933196640553627,1.0,0.9655000567436218,,,,,,,,,,,,,,,
2.0,2.5,20,1,0.0005671814766135364,1.0,0.9660000205039978,,,,,,,,,,,,,,,
2.0,2.5,21,1,0.0005445650013496832,1.0,0.9665000438690186,,,,,,,,,,,,,,,
2.0,2.5,22,1,0.0005218259636634723,1.0,0.9665000438690186,,,,,,,,,,,,,,,
2.0,2.5,23,1,0.0005029534883586631,1.0,0.9665000438690186,,,,,,,,,,,,,,,
2.0,2.5,24,1,0.00048384264053001586,1.0,0.9665000438690186,,,,,,,,,,,,,,,
2.0,2.5,25,1,0.0004659466064000066,1.0,0.9665000438690186,,,,,,,,,,,,,,,
2.0,2.5,26,1,0.0004499364917369639,1.0,0.9665000438690186,,,,,,,,,,,,,,,
2.0,2.5,27,1,0.0004357929927287029,1.0,0.9665000438690186,,,,,,,,,,,,,,,
2.0,2.5,28,1,0.0004224835213383987,1.0,0.9665000438690186,,,,,,,,,,,,,,,
2.0,2.5,29,1,0.00040938993240954315,1.0,0.9665000438690186,,,,,,,,,,,,,,,
2.0,2.5,30,1,0.00039732343151278676,1.0,0.9665000438690186,,,,,33.0,45.0,64.0,88.0,113.0,139.0,156.0,175.0,190.0,202.0,1205.0
2.0,2.5,1,2,7.8792176627098245,0.36433333333333334,0.9495000243186951,0.6920000314712524,,,,,,,,,,,,,,
2.0,2.5,2,2,1.8422586340853508,0.7850833333333334,0.9335000514984131,0.8125000596046448,,,,,,,,,,,,,,
2.0,2.5,3,2,1.0685659719908491,0.8696666666666667,0.9225000143051147,0.8495000600814819,,,,,,,,,,,,,,
2.0,2.5,4,2,0.7421351297897227,0.908,0.9135000705718994,0.8720000386238098,,,,,,,,,,,,,,
2.0,2.5,5,2,0.5607347443224268,0.9294166666666667,0.9100000262260437,0.8855000138282776,,,,,,,,,,,,,,
2.0,2.5,6,2,0.4430822940503663,0.9438333333333333,0.9050000309944153,0.8910000324249268,,,,,,,,,,,,,,
2.0,2.5,7,2,0.3598279005431749,0.95475,0.9005000591278076,0.8940000534057617,,,,,,,,,,,,,,
2.0,2.5,8,2,0.2964206995402879,0.9621666666666666,0.8975000381469727,0.8955000638961792,,,,,,,,,,,,,,
2.0,2.5,9,2,0.24840462546637085,0.967,0.8925000429153442,0.8975000381469727,,,,,,,,,,,,,,
2.0,2.5,10,2,0.21079802164371977,0.9723333333333334,0.8915000557899475,0.9025000333786011,,,,,,,,,,,,,,
2.0,2.5,11,2,0.18016986759934336,0.9770833333333333,0.8895000219345093,0.9025000333786011,,,,,,,,,,,,,,
2.0,2.5,12,2,0.15642580543050266,0.9804166666666667,0.8875000476837158,0.9025000333786011,,,,,,,,,,,,,,
2.0,2.5,13,2,0.1371383934202505,0.9829166666666667,0.8875000476837158,0.9020000696182251,,,,,,,,,,,,,,
2.0,2.5,14,2,0.12070279625898346,0.9848333333333333,0.8850000500679016,0.9025000333786011,,,,,,,,,,,,,,
