Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.2_g_1.0/GeneralMLP_LR0.001_BS1024_20260501_132401_s0
Overwriting weights with Heavy-Tailed Distribution (α=1.2, g=1.0)
Applying HT Init: alpha=1.2, g=1.0, seed=0
Epoch 0 | Train Acc: 0.0689 | Test Acc: 0.0680
Epoch 1 | Train Acc: 0.6267 | Test Acc: 0.7958
Epoch 2 | Train Acc: 0.8259 | Test Acc: 0.8525
Epoch 3 | Train Acc: 0.8649 | Test Acc: 0.8764
Epoch 4 | Train Acc: 0.8840 | Test Acc: 0.8897
Epoch 5 | Train Acc: 0.8955 | Test Acc: 0.8986
Epoch 6 | Train Acc: 0.9031 | Test Acc: 0.9057
Epoch 7 | Train Acc: 0.9098 | Test Acc: 0.9092
Epoch 8 | Train Acc: 0.9150 | Test Acc: 0.9125
Epoch 9 | Train Acc: 0.9190 | Test Acc: 0.9175
Epoch 10 | Train Acc: 0.9225 | Test Acc: 0.9196
Epoch 11 | Train Acc: 0.9260 | Test Acc: 0.9227
Epoch 12 | Train Acc: 0.9290 | Test Acc: 0.9241
Epoch 13 | Train Acc: 0.9312 | Test Acc: 0.9254
Epoch 14 | Train Acc: 0.9332 | Test Acc: 0.9280
Epoch 15 | Train Acc: 0.9347 | Test Acc: 0.9295
Epoch 16 | Train Acc: 0.9371 | Test Acc: 0.9315
Epoch 17 | Train Acc: 0.9386 | Test Acc: 0.9314
Epoch 18 | Train Acc: 0.9410 | Test Acc: 0.9336
Epoch 19 | Train Acc: 0.9422 | Test Acc: 0.9345
Epoch 20 | Train Acc: 0.9436 | Test Acc: 0.9363
Epoch 21 | Train Acc: 0.9452 | Test Acc: 0.9366
Epoch 22 | Train Acc: 0.9465 | Test Acc: 0.9370
Epoch 23 | Train Acc: 0.9478 | Test Acc: 0.9377
Epoch 24 | Train Acc: 0.9491 | Test Acc: 0.9386
Epoch 25 | Train Acc: 0.9504 | Test Acc: 0.9402
Epoch 26 | Train Acc: 0.9512 | Test Acc: 0.9416
Epoch 27 | Train Acc: 0.9525 | Test Acc: 0.9421
Epoch 28 | Train Acc: 0.9534 | Test Acc: 0.9423
Epoch 29 | Train Acc: 0.9550 | Test Acc: 0.9429
Epoch 30 | Train Acc: 0.9555 | Test Acc: 0.9437
Epoch 31 | Train Acc: 0.9566 | Test Acc: 0.9445
Epoch 32 | Train Acc: 0.9575 | Test Acc: 0.9453
Epoch 33 | Train Acc: 0.9579 | Test Acc: 0.9438
Epoch 34 | Train Acc: 0.9588 | Test Acc: 0.9457
Epoch 35 | Train Acc: 0.9600 | Test Acc: 0.9455
Epoch 36 | Train Acc: 0.9604 | Test Acc: 0.9454
Epoch 37 | Train Acc: 0.9611 | Test Acc: 0.9471
Epoch 38 | Train Acc: 0.9621 | Test Acc: 0.9480
Epoch 39 | Train Acc: 0.9629 | Test Acc: 0.9471
Epoch 40 | Train Acc: 0.9631 | Test Acc: 0.9478
Epoch 41 | Train Acc: 0.9643 | Test Acc: 0.9490
Epoch 42 | Train Acc: 0.9650 | Test Acc: 0.9486
Epoch 43 | Train Acc: 0.9656 | Test Acc: 0.9498
Epoch 44 | Train Acc: 0.9663 | Test Acc: 0.9503
Epoch 45 | Train Acc: 0.9665 | Test Acc: 0.9509
Epoch 46 | Train Acc: 0.9673 | Test Acc: 0.9503
Epoch 47 | Train Acc: 0.9679 | Test Acc: 0.9504
Epoch 48 | Train Acc: 0.9683 | Test Acc: 0.9510
Epoch 49 | Train Acc: 0.9688 | Test Acc: 0.9512
Epoch 50 | Train Acc: 0.9693 | Test Acc: 0.9516
Epoch 51 | Train Acc: 0.9699 | Test Acc: 0.9518
Epoch 52 | Train Acc: 0.9706 | Test Acc: 0.9515
Epoch 53 | Train Acc: 0.9711 | Test Acc: 0.9518
Epoch 54 | Train Acc: 0.9713 | Test Acc: 0.9518
Epoch 55 | Train Acc: 0.9720 | Test Acc: 0.9521
Epoch 56 | Train Acc: 0.9723 | Test Acc: 0.9518
Epoch 57 | Train Acc: 0.9729 | Test Acc: 0.9525
Epoch 58 | Train Acc: 0.9733 | Test Acc: 0.9524
Epoch 59 | Train Acc: 0.9738 | Test Acc: 0.9527
Epoch 60 | Train Acc: 0.9741 | Test Acc: 0.9531
Epoch 61 | Train Acc: 0.9747 | Test Acc: 0.9529
Epoch 62 | Train Acc: 0.9750 | Test Acc: 0.9535
Epoch 63 | Train Acc: 0.9755 | Test Acc: 0.9535
Epoch 64 | Train Acc: 0.9756 | Test Acc: 0.9537
Epoch 65 | Train Acc: 0.9760 | Test Acc: 0.9532
Epoch 66 | Train Acc: 0.9764 | Test Acc: 0.9541
Epoch 67 | Train Acc: 0.9765 | Test Acc: 0.9535
Epoch 68 | Train Acc: 0.9773 | Test Acc: 0.9534
Epoch 69 | Train Acc: 0.9773 | Test Acc: 0.9549
Epoch 70 | Train Acc: 0.9778 | Test Acc: 0.9538
Epoch 71 | Train Acc: 0.9781 | Test Acc: 0.9545
Epoch 72 | Train Acc: 0.9784 | Test Acc: 0.9544
Epoch 73 | Train Acc: 0.9789 | Test Acc: 0.9544
Epoch 74 | Train Acc: 0.9790 | Test Acc: 0.9547
Epoch 75 | Train Acc: 0.9796 | Test Acc: 0.9559
Epoch 76 | Train Acc: 0.9797 | Test Acc: 0.9547
Epoch 77 | Train Acc: 0.9801 | Test Acc: 0.9556
Epoch 78 | Train Acc: 0.9802 | Test Acc: 0.9553
Epoch 79 | Train Acc: 0.9806 | Test Acc: 0.9557
Epoch 80 | Train Acc: 0.9810 | Test Acc: 0.9559
Epoch 81 | Train Acc: 0.9812 | Test Acc: 0.9565
Epoch 82 | Train Acc: 0.9816 | Test Acc: 0.9568
Epoch 83 | Train Acc: 0.9814 | Test Acc: 0.9570
Epoch 84 | Train Acc: 0.9819 | Test Acc: 0.9565
Epoch 85 | Train Acc: 0.9822 | Test Acc: 0.9561
Epoch 86 | Train Acc: 0.9825 | Test Acc: 0.9570
Epoch 87 | Train Acc: 0.9829 | Test Acc: 0.9569
Epoch 88 | Train Acc: 0.9831 | Test Acc: 0.9570
Epoch 89 | Train Acc: 0.9834 | Test Acc: 0.9576
Epoch 90 | Train Acc: 0.9835 | Test Acc: 0.9577
Epoch 91 | Train Acc: 0.9837 | Test Acc: 0.9578
Epoch 92 | Train Acc: 0.9842 | Test Acc: 0.9576
Epoch 93 | Train Acc: 0.9843 | Test Acc: 0.9579
Epoch 94 | Train Acc: 0.9844 | Test Acc: 0.9583
Epoch 95 | Train Acc: 0.9847 | Test Acc: 0.9582
Epoch 96 | Train Acc: 0.9851 | Test Acc: 0.9576
Epoch 97 | Train Acc: 0.9854 | Test Acc: 0.9587
Epoch 98 | Train Acc: 0.9858 | Test Acc: 0.9594
Epoch 99 | Train Acc: 0.9859 | Test Acc: 0.9589
Epoch 100 | Train Acc: 0.9859 | Test Acc: 0.9593
Epoch 101 | Train Acc: 0.9862 | Test Acc: 0.9592
Epoch 102 | Train Acc: 0.9864 | Test Acc: 0.9587
Epoch 103 | Train Acc: 0.9867 | Test Acc: 0.9589
Epoch 104 | Train Acc: 0.9868 | Test Acc: 0.9589
Epoch 105 | Train Acc: 0.9869 | Test Acc: 0.9593
Epoch 106 | Train Acc: 0.9872 | Test Acc: 0.9593
Epoch 107 | Train Acc: 0.9874 | Test Acc: 0.9591
Epoch 108 | Train Acc: 0.9877 | Test Acc: 0.9590
Epoch 109 | Train Acc: 0.9877 | Test Acc: 0.9596
Epoch 110 | Train Acc: 0.9879 | Test Acc: 0.9590
Epoch 111 | Train Acc: 0.9881 | Test Acc: 0.9597
Epoch 112 | Train Acc: 0.9882 | Test Acc: 0.9595
Epoch 113 | Train Acc: 0.9884 | Test Acc: 0.9589
Epoch 114 | Train Acc: 0.9885 | Test Acc: 0.9601
Epoch 115 | Train Acc: 0.9887 | Test Acc: 0.9602
Epoch 116 | Train Acc: 0.9889 | Test Acc: 0.9599
Epoch 117 | Train Acc: 0.9890 | Test Acc: 0.9598
Epoch 118 | Train Acc: 0.9891 | Test Acc: 0.9596
Epoch 119 | Train Acc: 0.9894 | Test Acc: 0.9596
Epoch 120 | Train Acc: 0.9896 | Test Acc: 0.9597
Epoch 121 | Train Acc: 0.9897 | Test Acc: 0.9600
Epoch 122 | Train Acc: 0.9899 | Test Acc: 0.9599
Epoch 123 | Train Acc: 0.9899 | Test Acc: 0.9600
Epoch 124 | Train Acc: 0.9900 | Test Acc: 0.9601
Epoch 125 | Train Acc: 0.9903 | Test Acc: 0.9607
Epoch 126 | Train Acc: 0.9903 | Test Acc: 0.9604
Epoch 127 | Train Acc: 0.9906 | Test Acc: 0.9608
Epoch 128 | Train Acc: 0.9905 | Test Acc: 0.9604
Epoch 129 | Train Acc: 0.9907 | Test Acc: 0.9607
Epoch 130 | Train Acc: 0.9908 | Test Acc: 0.9604
Epoch 131 | Train Acc: 0.9910 | Test Acc: 0.9607
Epoch 132 | Train Acc: 0.9911 | Test Acc: 0.9605
Epoch 133 | Train Acc: 0.9912 | Test Acc: 0.9611
Epoch 134 | Train Acc: 0.9914 | Test Acc: 0.9619
Epoch 135 | Train Acc: 0.9915 | Test Acc: 0.9616
Epoch 136 | Train Acc: 0.9917 | Test Acc: 0.9615
Epoch 137 | Train Acc: 0.9918 | Test Acc: 0.9612
Epoch 138 | Train Acc: 0.9920 | Test Acc: 0.9609
Epoch 139 | Train Acc: 0.9920 | Test Acc: 0.9616
Epoch 140 | Train Acc: 0.9923 | Test Acc: 0.9613
Epoch 141 | Train Acc: 0.9924 | Test Acc: 0.9616
Epoch 142 | Train Acc: 0.9924 | Test Acc: 0.9610
Epoch 143 | Train Acc: 0.9927 | Test Acc: 0.9616
Epoch 144 | Train Acc: 0.9928 | Test Acc: 0.9615
Epoch 145 | Train Acc: 0.9929 | Test Acc: 0.9613
Epoch 146 | Train Acc: 0.9930 | Test Acc: 0.9614
Epoch 147 | Train Acc: 0.9931 | Test Acc: 0.9612
Epoch 148 | Train Acc: 0.9932 | Test Acc: 0.9615
Epoch 149 | Train Acc: 0.9933 | Test Acc: 0.9619
Epoch 150 | Train Acc: 0.9933 | Test Acc: 0.9616
Epoch 151 | Train Acc: 0.9934 | Test Acc: 0.9614
Epoch 152 | Train Acc: 0.9935 | Test Acc: 0.9618
Epoch 153 | Train Acc: 0.9937 | Test Acc: 0.9618
Epoch 154 | Train Acc: 0.9937 | Test Acc: 0.9618
Epoch 155 | Train Acc: 0.9937 | Test Acc: 0.9619
Epoch 156 | Train Acc: 0.9938 | Test Acc: 0.9621
Epoch 157 | Train Acc: 0.9938 | Test Acc: 0.9617
Epoch 158 | Train Acc: 0.9940 | Test Acc: 0.9623
Epoch 159 | Train Acc: 0.9940 | Test Acc: 0.9622
Epoch 160 | Train Acc: 0.9940 | Test Acc: 0.9625
Epoch 161 | Train Acc: 0.9942 | Test Acc: 0.9623
Epoch 162 | Train Acc: 0.9942 | Test Acc: 0.9628
Epoch 163 | Train Acc: 0.9944 | Test Acc: 0.9625
Epoch 164 | Train Acc: 0.9943 | Test Acc: 0.9626
Epoch 165 | Train Acc: 0.9944 | Test Acc: 0.9628
Epoch 166 | Train Acc: 0.9945 | Test Acc: 0.9629
Epoch 167 | Train Acc: 0.9946 | Test Acc: 0.9621
Epoch 168 | Train Acc: 0.9946 | Test Acc: 0.9627
Epoch 169 | Train Acc: 0.9948 | Test Acc: 0.9629
Epoch 170 | Train Acc: 0.9947 | Test Acc: 0.9625
Epoch 171 | Train Acc: 0.9949 | Test Acc: 0.9628
Epoch 172 | Train Acc: 0.9949 | Test Acc: 0.9630
Epoch 173 | Train Acc: 0.9949 | Test Acc: 0.9630
Epoch 174 | Train Acc: 0.9950 | Test Acc: 0.9637
Epoch 175 | Train Acc: 0.9951 | Test Acc: 0.9629
Epoch 176 | Train Acc: 0.9951 | Test Acc: 0.9635
Epoch 177 | Train Acc: 0.9952 | Test Acc: 0.9629
Epoch 178 | Train Acc: 0.9953 | Test Acc: 0.9635
Epoch 179 | Train Acc: 0.9953 | Test Acc: 0.9629
Epoch 180 | Train Acc: 0.9954 | Test Acc: 0.9633
Epoch 181 | Train Acc: 0.9955 | Test Acc: 0.9632
Epoch 182 | Train Acc: 0.9956 | Test Acc: 0.9634
Epoch 183 | Train Acc: 0.9956 | Test Acc: 0.9629
Epoch 184 | Train Acc: 0.9956 | Test Acc: 0.9632
Epoch 185 | Train Acc: 0.9957 | Test Acc: 0.9633
Epoch 186 | Train Acc: 0.9957 | Test Acc: 0.9637
Epoch 187 | Train Acc: 0.9958 | Test Acc: 0.9637
Epoch 188 | Train Acc: 0.9959 | Test Acc: 0.9634
Epoch 189 | Train Acc: 0.9960 | Test Acc: 0.9633
Epoch 190 | Train Acc: 0.9961 | Test Acc: 0.9635
Epoch 191 | Train Acc: 0.9961 | Test Acc: 0.9632
Epoch 192 | Train Acc: 0.9961 | Test Acc: 0.9637
Epoch 193 | Train Acc: 0.9962 | Test Acc: 0.9637
Epoch 194 | Train Acc: 0.9963 | Test Acc: 0.9632
Epoch 195 | Train Acc: 0.9964 | Test Acc: 0.9634
Epoch 196 | Train Acc: 0.9964 | Test Acc: 0.9636
Epoch 197 | Train Acc: 0.9964 | Test Acc: 0.9638
Epoch 198 | Train Acc: 0.9964 | Test Acc: 0.9633
Epoch 199 | Train Acc: 0.9965 | Test Acc: 0.9633
Epoch 200 | Train Acc: 0.9965 | Test Acc: 0.9636
Epoch 201 | Train Acc: 0.9966 | Test Acc: 0.9638
Epoch 202 | Train Acc: 0.9967 | Test Acc: 0.9636
Epoch 203 | Train Acc: 0.9967 | Test Acc: 0.9636
Epoch 204 | Train Acc: 0.9967 | Test Acc: 0.9638
Epoch 205 | Train Acc: 0.9967 | Test Acc: 0.9640
Epoch 206 | Train Acc: 0.9968 | Test Acc: 0.9641
Epoch 207 | Train Acc: 0.9969 | Test Acc: 0.9636
Epoch 208 | Train Acc: 0.9968 | Test Acc: 0.9638
Epoch 209 | Train Acc: 0.9969 | Test Acc: 0.9638
Epoch 210 | Train Acc: 0.9969 | Test Acc: 0.9638
Epoch 211 | Train Acc: 0.9970 | Test Acc: 0.9636
Epoch 212 | Train Acc: 0.9970 | Test Acc: 0.9639
Epoch 213 | Train Acc: 0.9970 | Test Acc: 0.9641
Epoch 214 | Train Acc: 0.9971 | Test Acc: 0.9634
Epoch 215 | Train Acc: 0.9971 | Test Acc: 0.9638
Epoch 216 | Train Acc: 0.9971 | Test Acc: 0.9640
Epoch 217 | Train Acc: 0.9972 | Test Acc: 0.9638
Epoch 218 | Train Acc: 0.9971 | Test Acc: 0.9640
Epoch 219 | Train Acc: 0.9972 | Test Acc: 0.9639
Epoch 220 | Train Acc: 0.9972 | Test Acc: 0.9640
Epoch 221 | Train Acc: 0.9973 | Test Acc: 0.9641
Epoch 222 | Train Acc: 0.9973 | Test Acc: 0.9642
Epoch 223 | Train Acc: 0.9974 | Test Acc: 0.9645
Epoch 224 | Train Acc: 0.9974 | Test Acc: 0.9640
Epoch 225 | Train Acc: 0.9974 | Test Acc: 0.9641
Epoch 226 | Train Acc: 0.9975 | Test Acc: 0.9643
Epoch 227 | Train Acc: 0.9975 | Test Acc: 0.9645
Epoch 228 | Train Acc: 0.9975 | Test Acc: 0.9645
Epoch 229 | Train Acc: 0.9976 | Test Acc: 0.9644
Epoch 230 | Train Acc: 0.9976 | Test Acc: 0.9645
Epoch 231 | Train Acc: 0.9976 | Test Acc: 0.9646
Epoch 232 | Train Acc: 0.9976 | Test Acc: 0.9646
Epoch 233 | Train Acc: 0.9977 | Test Acc: 0.9646
Epoch 234 | Train Acc: 0.9976 | Test Acc: 0.9646
Epoch 235 | Train Acc: 0.9977 | Test Acc: 0.9648
Epoch 236 | Train Acc: 0.9977 | Test Acc: 0.9646
Epoch 237 | Train Acc: 0.9977 | Test Acc: 0.9646
Epoch 238 | Train Acc: 0.9977 | Test Acc: 0.9648
Epoch 239 | Train Acc: 0.9977 | Test Acc: 0.9648
Epoch 240 | Train Acc: 0.9978 | Test Acc: 0.9644
Epoch 241 | Train Acc: 0.9978 | Test Acc: 0.9650
Epoch 242 | Train Acc: 0.9978 | Test Acc: 0.9649
Epoch 243 | Train Acc: 0.9978 | Test Acc: 0.9645
Epoch 244 | Train Acc: 0.9978 | Test Acc: 0.9646
Epoch 245 | Train Acc: 0.9979 | Test Acc: 0.9652
Epoch 246 | Train Acc: 0.9979 | Test Acc: 0.9646
Epoch 247 | Train Acc: 0.9979 | Test Acc: 0.9648
Epoch 248 | Train Acc: 0.9979 | Test Acc: 0.9649
Epoch 249 | Train Acc: 0.9979 | Test Acc: 0.9648
Epoch 250 | Train Acc: 0.9979 | Test Acc: 0.9649
Epoch 251 | Train Acc: 0.9979 | Test Acc: 0.9649
Epoch 252 | Train Acc: 0.9979 | Test Acc: 0.9649
Epoch 253 | Train Acc: 0.9980 | Test Acc: 0.9650
Epoch 254 | Train Acc: 0.9980 | Test Acc: 0.9650
Epoch 255 | Train Acc: 0.9980 | Test Acc: 0.9650
Epoch 256 | Train Acc: 0.9980 | Test Acc: 0.9649
Epoch 257 | Train Acc: 0.9980 | Test Acc: 0.9645
Epoch 258 | Train Acc: 0.9980 | Test Acc: 0.9649
Epoch 259 | Train Acc: 0.9981 | Test Acc: 0.9649
Epoch 260 | Train Acc: 0.9981 | Test Acc: 0.9649
Epoch 261 | Train Acc: 0.9981 | Test Acc: 0.9646
Epoch 262 | Train Acc: 0.9981 | Test Acc: 0.9652
Epoch 263 | Train Acc: 0.9982 | Test Acc: 0.9649
Epoch 264 | Train Acc: 0.9982 | Test Acc: 0.9650
Epoch 265 | Train Acc: 0.9982 | Test Acc: 0.9645
Epoch 266 | Train Acc: 0.9983 | Test Acc: 0.9647
Epoch 267 | Train Acc: 0.9982 | Test Acc: 0.9648
Epoch 268 | Train Acc: 0.9983 | Test Acc: 0.9647
Epoch 269 | Train Acc: 0.9983 | Test Acc: 0.9645
Epoch 270 | Train Acc: 0.9983 | Test Acc: 0.9651
Epoch 271 | Train Acc: 0.9983 | Test Acc: 0.9649
Epoch 272 | Train Acc: 0.9983 | Test Acc: 0.9646
Epoch 273 | Train Acc: 0.9983 | Test Acc: 0.9648
Epoch 274 | Train Acc: 0.9983 | Test Acc: 0.9652
Epoch 275 | Train Acc: 0.9984 | Test Acc: 0.9650
Epoch 276 | Train Acc: 0.9984 | Test Acc: 0.9645
Epoch 277 | Train Acc: 0.9984 | Test Acc: 0.9646
Epoch 278 | Train Acc: 0.9984 | Test Acc: 0.9649
Epoch 279 | Train Acc: 0.9984 | Test Acc: 0.9651
Epoch 280 | Train Acc: 0.9984 | Test Acc: 0.9656
Epoch 281 | Train Acc: 0.9984 | Test Acc: 0.9652
Epoch 282 | Train Acc: 0.9984 | Test Acc: 0.9652
Epoch 283 | Train Acc: 0.9984 | Test Acc: 0.9658
Epoch 284 | Train Acc: 0.9984 | Test Acc: 0.9650
Epoch 285 | Train Acc: 0.9984 | Test Acc: 0.9652
Epoch 286 | Train Acc: 0.9984 | Test Acc: 0.9653
Epoch 287 | Train Acc: 0.9985 | Test Acc: 0.9657
Epoch 288 | Train Acc: 0.9985 | Test Acc: 0.9656
Epoch 289 | Train Acc: 0.9985 | Test Acc: 0.9653
Epoch 290 | Train Acc: 0.9985 | Test Acc: 0.9655
Epoch 291 | Train Acc: 0.9986 | Test Acc: 0.9657
Epoch 292 | Train Acc: 0.9986 | Test Acc: 0.9659
Epoch 293 | Train Acc: 0.9986 | Test Acc: 0.9653
Epoch 294 | Train Acc: 0.9986 | Test Acc: 0.9658
Epoch 295 | Train Acc: 0.9986 | Test Acc: 0.9656
Epoch 296 | Train Acc: 0.9987 | Test Acc: 0.9651
Epoch 297 | Train Acc: 0.9986 | Test Acc: 0.9655
Epoch 298 | Train Acc: 0.9987 | Test Acc: 0.9653
Epoch 299 | Train Acc: 0.9987 | Test Acc: 0.9655
Epoch 300 | Train Acc: 0.9987 | Test Acc: 0.9652
Epoch 301 | Train Acc: 0.9987 | Test Acc: 0.9654
Epoch 302 | Train Acc: 0.9987 | Test Acc: 0.9652
Epoch 303 | Train Acc: 0.9987 | Test Acc: 0.9654
Epoch 304 | Train Acc: 0.9988 | Test Acc: 0.9654
Epoch 305 | Train Acc: 0.9988 | Test Acc: 0.9656
Epoch 306 | Train Acc: 0.9988 | Test Acc: 0.9656
Epoch 307 | Train Acc: 0.9988 | Test Acc: 0.9651
Epoch 308 | Train Acc: 0.9988 | Test Acc: 0.9653
Epoch 309 | Train Acc: 0.9988 | Test Acc: 0.9656
Epoch 310 | Train Acc: 0.9988 | Test Acc: 0.9655
Epoch 311 | Train Acc: 0.9988 | Test Acc: 0.9651
Epoch 312 | Train Acc: 0.9988 | Test Acc: 0.9654
Epoch 313 | Train Acc: 0.9988 | Test Acc: 0.9654
Epoch 314 | Train Acc: 0.9989 | Test Acc: 0.9652
Epoch 315 | Train Acc: 0.9989 | Test Acc: 0.9653
Epoch 316 | Train Acc: 0.9988 | Test Acc: 0.9653
Epoch 317 | Train Acc: 0.9989 | Test Acc: 0.9654
Epoch 318 | Train Acc: 0.9989 | Test Acc: 0.9648
Epoch 319 | Train Acc: 0.9989 | Test Acc: 0.9650
Epoch 320 | Train Acc: 0.9989 | Test Acc: 0.9651
Epoch 321 | Train Acc: 0.9989 | Test Acc: 0.9652
Epoch 322 | Train Acc: 0.9989 | Test Acc: 0.9652
Epoch 323 | Train Acc: 0.9990 | Test Acc: 0.9651
Epoch 324 | Train Acc: 0.9990 | Test Acc: 0.9647
Epoch 325 | Train Acc: 0.9989 | Test Acc: 0.9652
Epoch 326 | Train Acc: 0.9990 | Test Acc: 0.9652
Epoch 327 | Train Acc: 0.9990 | Test Acc: 0.9653
Epoch 328 | Train Acc: 0.9990 | Test Acc: 0.9649
Epoch 329 | Train Acc: 0.9990 | Test Acc: 0.9653
Epoch 330 | Train Acc: 0.9990 | Test Acc: 0.9655
Epoch 331 | Train Acc: 0.9990 | Test Acc: 0.9653
Epoch 332 | Train Acc: 0.9990 | Test Acc: 0.9653
Epoch 333 | Train Acc: 0.9990 | Test Acc: 0.9654
Epoch 334 | Train Acc: 0.9990 | Test Acc: 0.9651
Epoch 335 | Train Acc: 0.9990 | Test Acc: 0.9654
Epoch 336 | Train Acc: 0.9990 | Test Acc: 0.9654
Epoch 337 | Train Acc: 0.9990 | Test Acc: 0.9654
Epoch 338 | Train Acc: 0.9990 | Test Acc: 0.9652
Epoch 339 | Train Acc: 0.9990 | Test Acc: 0.9653
Epoch 340 | Train Acc: 0.9990 | Test Acc: 0.9650
