Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.5_g_3.0/GeneralMLP_LR0.001_BS1024_20260501_202008_s6
Overwriting weights with Heavy-Tailed Distribution (α=1.5, g=3.0)
Applying HT Init: alpha=1.5, g=3.0, seed=6
Epoch 0 | Train Acc: 0.0854 | Test Acc: 0.0923
Epoch 1 | Train Acc: 0.3704 | Test Acc: 0.5398
Epoch 2 | Train Acc: 0.5992 | Test Acc: 0.6404
Epoch 3 | Train Acc: 0.6737 | Test Acc: 0.6958
Epoch 4 | Train Acc: 0.7137 | Test Acc: 0.7246
Epoch 5 | Train Acc: 0.7475 | Test Acc: 0.7567
Epoch 6 | Train Acc: 0.7688 | Test Acc: 0.7699
Epoch 7 | Train Acc: 0.7797 | Test Acc: 0.7782
Epoch 8 | Train Acc: 0.7947 | Test Acc: 0.7934
Epoch 9 | Train Acc: 0.8077 | Test Acc: 0.7977
Epoch 10 | Train Acc: 0.8214 | Test Acc: 0.8018
Epoch 11 | Train Acc: 0.8285 | Test Acc: 0.8126
Epoch 12 | Train Acc: 0.8383 | Test Acc: 0.8255
Epoch 13 | Train Acc: 0.8454 | Test Acc: 0.8268
Epoch 14 | Train Acc: 0.8514 | Test Acc: 0.8247
Epoch 15 | Train Acc: 0.8542 | Test Acc: 0.8324
Epoch 16 | Train Acc: 0.8615 | Test Acc: 0.8409
Epoch 17 | Train Acc: 0.8678 | Test Acc: 0.8432
Epoch 18 | Train Acc: 0.8733 | Test Acc: 0.8461
Epoch 19 | Train Acc: 0.8655 | Test Acc: 0.8434
Epoch 20 | Train Acc: 0.8702 | Test Acc: 0.8462
Epoch 21 | Train Acc: 0.8751 | Test Acc: 0.8524
Epoch 22 | Train Acc: 0.8831 | Test Acc: 0.8560
Epoch 23 | Train Acc: 0.8886 | Test Acc: 0.8586
Epoch 24 | Train Acc: 0.8956 | Test Acc: 0.8638
Epoch 25 | Train Acc: 0.8934 | Test Acc: 0.8609
Epoch 26 | Train Acc: 0.8958 | Test Acc: 0.8698
Epoch 27 | Train Acc: 0.9063 | Test Acc: 0.8662
