Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.2_g_3.0/GeneralMLP_LR0.001_BS1024_20260501_164324_s3
Overwriting weights with Heavy-Tailed Distribution (α=1.2, g=3.0)
Applying HT Init: alpha=1.2, g=3.0, seed=3
Epoch 0 | Train Acc: 0.1096 | Test Acc: 0.1123
Epoch 1 | Train Acc: 0.4311 | Test Acc: 0.5534
Epoch 2 | Train Acc: 0.6062 | Test Acc: 0.6275
Epoch 3 | Train Acc: 0.6535 | Test Acc: 0.6708
Epoch 4 | Train Acc: 0.6824 | Test Acc: 0.6556
Epoch 5 | Train Acc: 0.7079 | Test Acc: 0.7407
Epoch 6 | Train Acc: 0.7348 | Test Acc: 0.7447
Epoch 7 | Train Acc: 0.7495 | Test Acc: 0.7509
Epoch 8 | Train Acc: 0.7495 | Test Acc: 0.7705
Epoch 9 | Train Acc: 0.7670 | Test Acc: 0.7720
Epoch 10 | Train Acc: 0.7773 | Test Acc: 0.7524
Epoch 11 | Train Acc: 0.7810 | Test Acc: 0.7742
Epoch 12 | Train Acc: 0.7854 | Test Acc: 0.7868
Epoch 13 | Train Acc: 0.8175 | Test Acc: 0.8647
Epoch 14 | Train Acc: 0.8821 | Test Acc: 0.8807
Epoch 15 | Train Acc: 0.8916 | Test Acc: 0.8838
Epoch 16 | Train Acc: 0.9011 | Test Acc: 0.8858
Epoch 17 | Train Acc: 0.9058 | Test Acc: 0.8941
Epoch 18 | Train Acc: 0.9085 | Test Acc: 0.8956
Epoch 19 | Train Acc: 0.9129 | Test Acc: 0.8917
Epoch 20 | Train Acc: 0.9085 | Test Acc: 0.9008
Epoch 21 | Train Acc: 0.9176 | Test Acc: 0.9018
Epoch 22 | Train Acc: 0.9210 | Test Acc: 0.9015
Epoch 23 | Train Acc: 0.9249 | Test Acc: 0.9044
Epoch 24 | Train Acc: 0.9292 | Test Acc: 0.9034
Epoch 25 | Train Acc: 0.9322 | Test Acc: 0.9083
Epoch 26 | Train Acc: 0.9335 | Test Acc: 0.9061
Epoch 27 | Train Acc: 0.9362 | Test Acc: 0.9089
Epoch 28 | Train Acc: 0.9377 | Test Acc: 0.9070
Epoch 29 | Train Acc: 0.9411 | Test Acc: 0.9096
Epoch 30 | Train Acc: 0.9437 | Test Acc: 0.9132
Epoch 31 | Train Acc: 0.9468 | Test Acc: 0.9066
Epoch 32 | Train Acc: 0.9474 | Test Acc: 0.9142
Epoch 33 | Train Acc: 0.9501 | Test Acc: 0.9137
Epoch 34 | Train Acc: 0.9506 | Test Acc: 0.9168
Epoch 35 | Train Acc: 0.9506 | Test Acc: 0.9145
Epoch 36 | Train Acc: 0.9538 | Test Acc: 0.9162
Epoch 37 | Train Acc: 0.9549 | Test Acc: 0.9181
Epoch 38 | Train Acc: 0.9547 | Test Acc: 0.9157
Epoch 39 | Train Acc: 0.9561 | Test Acc: 0.9168
Epoch 40 | Train Acc: 0.9572 | Test Acc: 0.9193
Epoch 41 | Train Acc: 0.9592 | Test Acc: 0.9168
Epoch 42 | Train Acc: 0.9607 | Test Acc: 0.9206
Epoch 43 | Train Acc: 0.9620 | Test Acc: 0.9213
Epoch 44 | Train Acc: 0.9644 | Test Acc: 0.9180
Epoch 45 | Train Acc: 0.9658 | Test Acc: 0.9201
Epoch 46 | Train Acc: 0.9667 | Test Acc: 0.9203
Epoch 47 | Train Acc: 0.9668 | Test Acc: 0.9221
Epoch 48 | Train Acc: 0.9680 | Test Acc: 0.9205
Epoch 49 | Train Acc: 0.9686 | Test Acc: 0.9218
Epoch 50 | Train Acc: 0.9695 | Test Acc: 0.9214
Epoch 51 | Train Acc: 0.9700 | Test Acc: 0.9213
Epoch 52 | Train Acc: 0.9712 | Test Acc: 0.9208
Epoch 53 | Train Acc: 0.9720 | Test Acc: 0.9223
Epoch 54 | Train Acc: 0.9728 | Test Acc: 0.9203
Epoch 55 | Train Acc: 0.9734 | Test Acc: 0.9213
Epoch 56 | Train Acc: 0.9743 | Test Acc: 0.9215
Epoch 57 | Train Acc: 0.9746 | Test Acc: 0.9218
Epoch 58 | Train Acc: 0.9753 | Test Acc: 0.9226
Epoch 59 | Train Acc: 0.9763 | Test Acc: 0.9221
Epoch 60 | Train Acc: 0.9769 | Test Acc: 0.9227
Epoch 61 | Train Acc: 0.9779 | Test Acc: 0.9224
Epoch 62 | Train Acc: 0.9780 | Test Acc: 0.9226
Epoch 63 | Train Acc: 0.9785 | Test Acc: 0.9227
Epoch 64 | Train Acc: 0.9787 | Test Acc: 0.9210
Epoch 65 | Train Acc: 0.9793 | Test Acc: 0.9215
Epoch 66 | Train Acc: 0.9802 | Test Acc: 0.9217
Epoch 67 | Train Acc: 0.9804 | Test Acc: 0.9240
Epoch 68 | Train Acc: 0.9808 | Test Acc: 0.9232
