Logging initialized in: training_runs/mnist_mlp_sweep/alpha_2.0_g_0.25/GeneralMLP_LR0.001_BS1024_20260427_191105_s3
Overwriting weights with Heavy-Tailed Distribution (α=2.0, g=0.25)
Applying HT Init: alpha=2.0, g=0.25, seed=3
Epoch 0 | Train Acc: 0.0997 | Test Acc: 0.0994
Epoch 1 | Train Acc: 0.0997 | Test Acc: 0.0995
Epoch 2 | Train Acc: 0.0997 | Test Acc: 0.0995
Epoch 3 | Train Acc: 0.0997 | Test Acc: 0.0995
Epoch 4 | Train Acc: 0.0997 | Test Acc: 0.0995
Epoch 5 | Train Acc: 0.0997 | Test Acc: 0.0995
Epoch 6 | Train Acc: 0.0997 | Test Acc: 0.0996
Epoch 7 | Train Acc: 0.0998 | Test Acc: 0.0996
Epoch 8 | Train Acc: 0.0998 | Test Acc: 0.0996
Epoch 9 | Train Acc: 0.0998 | Test Acc: 0.0996
Epoch 10 | Train Acc: 0.0998 | Test Acc: 0.0997
Epoch 11 | Train Acc: 0.0998 | Test Acc: 0.0997
Epoch 12 | Train Acc: 0.0998 | Test Acc: 0.0997
Epoch 13 | Train Acc: 0.0998 | Test Acc: 0.0998
Epoch 14 | Train Acc: 0.0998 | Test Acc: 0.0998
Epoch 15 | Train Acc: 0.0998 | Test Acc: 0.0998
Epoch 16 | Train Acc: 0.0999 | Test Acc: 0.0998
Epoch 17 | Train Acc: 0.0999 | Test Acc: 0.0998
Epoch 18 | Train Acc: 0.0999 | Test Acc: 0.0998
Epoch 19 | Train Acc: 0.0999 | Test Acc: 0.0998
Epoch 20 | Train Acc: 0.0999 | Test Acc: 0.0998
Epoch 21 | Train Acc: 0.1000 | Test Acc: 0.0998
Epoch 22 | Train Acc: 0.1000 | Test Acc: 0.0998
Epoch 23 | Train Acc: 0.1000 | Test Acc: 0.0998
Epoch 24 | Train Acc: 0.1000 | Test Acc: 0.0998
Epoch 25 | Train Acc: 0.1000 | Test Acc: 0.0998
Epoch 26 | Train Acc: 0.1000 | Test Acc: 0.0998
Epoch 27 | Train Acc: 0.1000 | Test Acc: 0.0998
Epoch 28 | Train Acc: 0.1000 | Test Acc: 0.0999
Epoch 29 | Train Acc: 0.1000 | Test Acc: 0.0999
Epoch 30 | Train Acc: 0.1000 | Test Acc: 0.0999
Epoch 31 | Train Acc: 0.1000 | Test Acc: 0.0999
Epoch 32 | Train Acc: 0.1001 | Test Acc: 0.0999
Epoch 33 | Train Acc: 0.1001 | Test Acc: 0.0999
Epoch 34 | Train Acc: 0.1001 | Test Acc: 0.1000
Epoch 35 | Train Acc: 0.1001 | Test Acc: 0.1000
Epoch 36 | Train Acc: 0.1001 | Test Acc: 0.1000
Epoch 37 | Train Acc: 0.1001 | Test Acc: 0.1000
Epoch 38 | Train Acc: 0.1001 | Test Acc: 0.1000
Epoch 39 | Train Acc: 0.1002 | Test Acc: 0.1000
Epoch 40 | Train Acc: 0.1002 | Test Acc: 0.1000
Epoch 41 | Train Acc: 0.1002 | Test Acc: 0.1000
Epoch 42 | Train Acc: 0.1002 | Test Acc: 0.1000
