alpha,g,epoch,task_id,train_loss,train_acc,task_1_acc,task_2_acc,task_3_acc,task_4_acc,task_5_acc,layer_0_rank,layer_1_rank,layer_2_rank,layer_3_rank,layer_4_rank,layer_5_rank,layer_6_rank,layer_7_rank,layer_8_rank,layer_9_rank,total_rank_sum
1.2,1.0,1,1,0.7377063001089907,0.7304166666666667,0.8025000095367432,,,,,,,,,,,,,,,
1.2,1.0,2,1,0.38819611326177067,0.8168333333333333,0.8210000395774841,,,,,,,,,,,,,,,
1.2,1.0,3,1,0.3653120217805213,0.8314166666666667,0.7740000486373901,,,,,,,,,,,,,,,
1.2,1.0,4,1,0.34275202088533563,0.8390833333333333,0.8250000476837158,,,,,,,,,,,,,,,
1.2,1.0,5,1,0.3437506917943346,0.8386666666666667,0.7815000414848328,,,,,,,,,,,,,,,
1.2,1.0,6,1,0.3289929691781389,0.8456666666666667,0.8425000309944153,,,,,,,,,,,,,,,
1.2,1.0,7,1,0.3135649818689265,0.8498333333333333,0.8400000333786011,,,,,,,,,,,,,,,
1.2,1.0,8,1,0.3083480515695633,0.8571666666666666,0.8410000205039978,,,,,,,,,,,,,,,
1.2,1.0,9,1,0.3053206547777704,0.8575833333333334,0.8445000648498535,,,,,,,,,,,,,,,
1.2,1.0,10,1,0.30382164583561266,0.8569166666666667,0.8485000133514404,,,,,,,,,,,,,,,
1.2,1.0,11,1,0.30038559785548674,0.8589166666666667,0.8490000367164612,,,,,,,,,,,,,,,
1.2,1.0,12,1,0.29364514461857205,0.8628333333333333,0.8335000276565552,,,,,,,,,,,,,,,
1.2,1.0,13,1,0.2935637668409246,0.8610833333333333,0.8345000147819519,,,,,,,,,,,,,,,
1.2,1.0,14,1,0.2940890738304625,0.8590833333333333,0.8330000638961792,,,,,,,,,,,,,,,
1.2,1.0,15,1,0.29219318086162527,0.8601666666666666,0.8635000586509705,,,,,,,,,,,,,,,
1.2,1.0,16,1,0.27745864429372424,0.87175,0.8565000295639038,,,,,,,,,,,,,,,
1.2,1.0,17,1,0.2742973841885303,0.8728333333333333,0.8525000214576721,,,,,,,,,,,,,,,
1.2,1.0,18,1,0.272222102163954,0.8716666666666667,0.858500063419342,,,,,,,,,,,,,,,
1.2,1.0,19,1,0.26778722903195845,0.8771666666666667,0.858500063419342,,,,,,,,,,,,,,,
1.2,1.0,20,1,0.2643125608880469,0.87875,0.8400000333786011,,,,,44.0,49.0,48.0,46.0,40.0,36.0,32.0,26.0,24.0,22.0,367.0
1.2,1.0,1,2,6.3448709807497385,0.20108333333333334,0.8405000567436218,0.4570000171661377,,,,,,,,,,,,,,
1.2,1.0,2,2,4.7493488103785415,0.47483333333333333,0.8405000567436218,0.492000013589859,,,,,,,,,,,,,,
1.2,1.0,3,2,4.426612978285932,0.49016666666666664,0.8410000205039978,0.49650001525878906,,,,,,,,,,,,,,
1.2,1.0,4,2,4.042347717792429,0.49416666666666664,0.8420000672340393,0.49900001287460327,,,,,,,,,,,,,,
