Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_2.0_g_0.25/GeneralMLP_LR0.001_BS1024_20260501_181553_s4
Overwriting weights with Heavy-Tailed Distribution (α=2.0, g=0.25)
Applying HT Init: alpha=2.0, g=0.25, seed=4
Epoch 0 | Train Acc: 0.1022 | Test Acc: 0.1048
Epoch 1 | Train Acc: 0.1022 | Test Acc: 0.1048
Epoch 2 | Train Acc: 0.1022 | Test Acc: 0.1048
Epoch 3 | Train Acc: 0.1022 | Test Acc: 0.1049
Epoch 4 | Train Acc: 0.1022 | Test Acc: 0.1049
Epoch 5 | Train Acc: 0.1022 | Test Acc: 0.1049
Epoch 6 | Train Acc: 0.1022 | Test Acc: 0.1049
Epoch 7 | Train Acc: 0.1022 | Test Acc: 0.1049
Epoch 8 | Train Acc: 0.1022 | Test Acc: 0.1049
Epoch 9 | Train Acc: 0.1022 | Test Acc: 0.1049
Epoch 10 | Train Acc: 0.1022 | Test Acc: 0.1049
Epoch 11 | Train Acc: 0.1022 | Test Acc: 0.1049
Epoch 12 | Train Acc: 0.1022 | Test Acc: 0.1049
Epoch 13 | Train Acc: 0.1022 | Test Acc: 0.1049
Epoch 14 | Train Acc: 0.1022 | Test Acc: 0.1049
Epoch 15 | Train Acc: 0.1022 | Test Acc: 0.1049
Epoch 16 | Train Acc: 0.1022 | Test Acc: 0.1049
Epoch 17 | Train Acc: 0.1023 | Test Acc: 0.1049
Epoch 18 | Train Acc: 0.1023 | Test Acc: 0.1049
Epoch 19 | Train Acc: 0.1023 | Test Acc: 0.1049
Epoch 20 | Train Acc: 0.1023 | Test Acc: 0.1049
Epoch 21 | Train Acc: 0.1023 | Test Acc: 0.1049
Epoch 22 | Train Acc: 0.1023 | Test Acc: 0.1049
Epoch 23 | Train Acc: 0.1023 | Test Acc: 0.1049
Epoch 24 | Train Acc: 0.1023 | Test Acc: 0.1049
Epoch 25 | Train Acc: 0.1023 | Test Acc: 0.1049
Epoch 26 | Train Acc: 0.1023 | Test Acc: 0.1050
Epoch 27 | Train Acc: 0.1023 | Test Acc: 0.1050
Epoch 28 | Train Acc: 0.1023 | Test Acc: 0.1050
Epoch 29 | Train Acc: 0.1023 | Test Acc: 0.1050
Epoch 30 | Train Acc: 0.1023 | Test Acc: 0.1051
Epoch 31 | Train Acc: 0.1023 | Test Acc: 0.1051
Epoch 32 | Train Acc: 0.1023 | Test Acc: 0.1051
Epoch 33 | Train Acc: 0.1024 | Test Acc: 0.1051
Epoch 34 | Train Acc: 0.1024 | Test Acc: 0.1051
Epoch 35 | Train Acc: 0.1024 | Test Acc: 0.1051
Epoch 36 | Train Acc: 0.1024 | Test Acc: 0.1051
Epoch 37 | Train Acc: 0.1024 | Test Acc: 0.1051
Epoch 38 | Train Acc: 0.1024 | Test Acc: 0.1051
Epoch 39 | Train Acc: 0.1024 | Test Acc: 0.1051
Epoch 40 | Train Acc: 0.1024 | Test Acc: 0.1051
Epoch 41 | Train Acc: 0.1024 | Test Acc: 0.1052
Epoch 42 | Train Acc: 0.1024 | Test Acc: 0.1052
Epoch 43 | Train Acc: 0.1025 | Test Acc: 0.1052
Epoch 44 | Train Acc: 0.1025 | Test Acc: 0.1052
Epoch 45 | Train Acc: 0.1025 | Test Acc: 0.1053
Epoch 46 | Train Acc: 0.1025 | Test Acc: 0.1053
Epoch 47 | Train Acc: 0.1025 | Test Acc: 0.1053
Epoch 48 | Train Acc: 0.1025 | Test Acc: 0.1054
Epoch 49 | Train Acc: 0.1025 | Test Acc: 0.1054
Epoch 50 | Train Acc: 0.1025 | Test Acc: 0.1054
Epoch 51 | Train Acc: 0.1025 | Test Acc: 0.1054
Epoch 52 | Train Acc: 0.1025 | Test Acc: 0.1054
Epoch 53 | Train Acc: 0.1025 | Test Acc: 0.1054
