Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_2.0_g_3.0/GeneralMLP_LR0.001_BS1024_20260501_151800_s1
Overwriting weights with Heavy-Tailed Distribution (α=2.0, g=3.0)
Applying HT Init: alpha=2.0, g=3.0, seed=1
Epoch 0 | Train Acc: 0.1022 | Test Acc: 0.1013
Epoch 1 | Train Acc: 0.2195 | Test Acc: 0.3252
Epoch 2 | Train Acc: 0.4388 | Test Acc: 0.4257
Epoch 3 | Train Acc: 0.5763 | Test Acc: 0.4755
Epoch 4 | Train Acc: 0.6812 | Test Acc: 0.5032
Epoch 5 | Train Acc: 0.7624 | Test Acc: 0.5220
Epoch 6 | Train Acc: 0.8297 | Test Acc: 0.5321
Epoch 7 | Train Acc: 0.8798 | Test Acc: 0.5398
Epoch 8 | Train Acc: 0.9175 | Test Acc: 0.5430
Epoch 9 | Train Acc: 0.9440 | Test Acc: 0.5458
Epoch 10 | Train Acc: 0.9614 | Test Acc: 0.5516
Epoch 11 | Train Acc: 0.9739 | Test Acc: 0.5522
Epoch 12 | Train Acc: 0.9819 | Test Acc: 0.5557
Epoch 13 | Train Acc: 0.9870 | Test Acc: 0.5565
Epoch 14 | Train Acc: 0.9911 | Test Acc: 0.5580
Epoch 15 | Train Acc: 0.9933 | Test Acc: 0.5598
Epoch 16 | Train Acc: 0.9952 | Test Acc: 0.5598
Epoch 17 | Train Acc: 0.9966 | Test Acc: 0.5612
Epoch 18 | Train Acc: 0.9974 | Test Acc: 0.5630
Epoch 19 | Train Acc: 0.9980 | Test Acc: 0.5638
Epoch 20 | Train Acc: 0.9986 | Test Acc: 0.5642
Epoch 21 | Train Acc: 0.9990 | Test Acc: 0.5650
Epoch 22 | Train Acc: 0.9992 | Test Acc: 0.5661
Epoch 23 | Train Acc: 0.9994 | Test Acc: 0.5663
Epoch 24 | Train Acc: 0.9996 | Test Acc: 0.5675
Epoch 25 | Train Acc: 0.9997 | Test Acc: 0.5686
Epoch 26 | Train Acc: 0.9997 | Test Acc: 0.5696
Epoch 27 | Train Acc: 0.9998 | Test Acc: 0.5695
Epoch 28 | Train Acc: 0.9999 | Test Acc: 0.5700
Epoch 29 | Train Acc: 0.9999 | Test Acc: 0.5709
Epoch 30 | Train Acc: 0.9999 | Test Acc: 0.5708
Epoch 31 | Train Acc: 0.9999 | Test Acc: 0.5717
Epoch 32 | Train Acc: 0.9999 | Test Acc: 0.5720
Epoch 33 | Train Acc: 0.9999 | Test Acc: 0.5721
Epoch 34 | Train Acc: 1.0000 | Test Acc: 0.5730
Epoch 35 | Train Acc: 1.0000 | Test Acc: 0.5734
Epoch 36 | Train Acc: 1.0000 | Test Acc: 0.5736
Epoch 37 | Train Acc: 1.0000 | Test Acc: 0.5741
Epoch 38 | Train Acc: 1.0000 | Test Acc: 0.5742
Epoch 39 | Train Acc: 1.0000 | Test Acc: 0.5750
Epoch 40 | Train Acc: 1.0000 | Test Acc: 0.5754
Epoch 41 | Train Acc: 1.0000 | Test Acc: 0.5754
Epoch 42 | Train Acc: 1.0000 | Test Acc: 0.5758
Epoch 43 | Train Acc: 1.0000 | Test Acc: 0.5759
Epoch 44 | Train Acc: 1.0000 | Test Acc: 0.5766
Epoch 45 | Train Acc: 1.0000 | Test Acc: 0.5769
Epoch 46 | Train Acc: 1.0000 | Test Acc: 0.5771
Epoch 47 | Train Acc: 1.0000 | Test Acc: 0.5774
Epoch 48 | Train Acc: 1.0000 | Test Acc: 0.5779
Epoch 49 | Train Acc: 1.0000 | Test Acc: 0.5779
Epoch 50 | Train Acc: 1.0000 | Test Acc: 0.5782
Epoch 51 | Train Acc: 1.0000 | Test Acc: 0.5780
Epoch 52 | Train Acc: 1.0000 | Test Acc: 0.5787
Epoch 53 | Train Acc: 1.0000 | Test Acc: 0.5791
Epoch 54 | Train Acc: 1.0000 | Test Acc: 0.5791
Epoch 55 | Train Acc: 1.0000 | Test Acc: 0.5795
Epoch 56 | Train Acc: 1.0000 | Test Acc: 0.5799
Epoch 57 | Train Acc: 1.0000 | Test Acc: 0.5797
Epoch 58 | Train Acc: 1.0000 | Test Acc: 0.5801
Epoch 59 | Train Acc: 1.0000 | Test Acc: 0.5802
Epoch 60 | Train Acc: 1.0000 | Test Acc: 0.5805
Epoch 61 | Train Acc: 1.0000 | Test Acc: 0.5805
Epoch 62 | Train Acc: 1.0000 | Test Acc: 0.5808
Epoch 63 | Train Acc: 1.0000 | Test Acc: 0.5808
Epoch 64 | Train Acc: 1.0000 | Test Acc: 0.5810
Epoch 65 | Train Acc: 1.0000 | Test Acc: 0.5811
Epoch 66 | Train Acc: 1.0000 | Test Acc: 0.5814
Epoch 67 | Train Acc: 1.0000 | Test Acc: 0.5815
Epoch 68 | Train Acc: 1.0000 | Test Acc: 0.5814
Epoch 69 | Train Acc: 1.0000 | Test Acc: 0.5817
Epoch 70 | Train Acc: 1.0000 | Test Acc: 0.5820
Epoch 71 | Train Acc: 1.0000 | Test Acc: 0.5821
Epoch 72 | Train Acc: 1.0000 | Test Acc: 0.5824
Epoch 73 | Train Acc: 1.0000 | Test Acc: 0.5825
Epoch 74 | Train Acc: 1.0000 | Test Acc: 0.5828
Epoch 75 | Train Acc: 1.0000 | Test Acc: 0.5832
Epoch 76 | Train Acc: 1.0000 | Test Acc: 0.5830
Epoch 77 | Train Acc: 1.0000 | Test Acc: 0.5832
Epoch 78 | Train Acc: 1.0000 | Test Acc: 0.5832
Epoch 79 | Train Acc: 1.0000 | Test Acc: 0.5832
Epoch 80 | Train Acc: 1.0000 | Test Acc: 0.5834
Epoch 81 | Train Acc: 1.0000 | Test Acc: 0.5834
Epoch 82 | Train Acc: 1.0000 | Test Acc: 0.5836
Epoch 83 | Train Acc: 1.0000 | Test Acc: 0.5838
Epoch 84 | Train Acc: 1.0000 | Test Acc: 0.5838
Epoch 85 | Train Acc: 1.0000 | Test Acc: 0.5839
Epoch 86 | Train Acc: 1.0000 | Test Acc: 0.5842
Epoch 87 | Train Acc: 1.0000 | Test Acc: 0.5846
Epoch 88 | Train Acc: 1.0000 | Test Acc: 0.5842
Epoch 89 | Train Acc: 1.0000 | Test Acc: 0.5845
Epoch 90 | Train Acc: 1.0000 | Test Acc: 0.5845
Epoch 91 | Train Acc: 1.0000 | Test Acc: 0.5849
Epoch 92 | Train Acc: 1.0000 | Test Acc: 0.5848
Epoch 93 | Train Acc: 1.0000 | Test Acc: 0.5846
Epoch 94 | Train Acc: 1.0000 | Test Acc: 0.5850
Epoch 95 | Train Acc: 1.0000 | Test Acc: 0.5848
Epoch 96 | Train Acc: 1.0000 | Test Acc: 0.5851
Epoch 97 | Train Acc: 1.0000 | Test Acc: 0.5854
Epoch 98 | Train Acc: 1.0000 | Test Acc: 0.5857
Epoch 99 | Train Acc: 1.0000 | Test Acc: 0.5857
Epoch 100 | Train Acc: 1.0000 | Test Acc: 0.5858
Epoch 101 | Train Acc: 1.0000 | Test Acc: 0.5857
Epoch 102 | Train Acc: 1.0000 | Test Acc: 0.5860
Epoch 103 | Train Acc: 1.0000 | Test Acc: 0.5864
Epoch 104 | Train Acc: 1.0000 | Test Acc: 0.5864
Epoch 105 | Train Acc: 1.0000 | Test Acc: 0.5865
Epoch 106 | Train Acc: 1.0000 | Test Acc: 0.5867
Epoch 107 | Train Acc: 1.0000 | Test Acc: 0.5868
Epoch 108 | Train Acc: 1.0000 | Test Acc: 0.5869
Epoch 109 | Train Acc: 1.0000 | Test Acc: 0.5869
Epoch 110 | Train Acc: 1.0000 | Test Acc: 0.5869
Epoch 111 | Train Acc: 1.0000 | Test Acc: 0.5871
Epoch 112 | Train Acc: 1.0000 | Test Acc: 0.5875
Epoch 113 | Train Acc: 1.0000 | Test Acc: 0.5875
Epoch 114 | Train Acc: 1.0000 | Test Acc: 0.5876
Epoch 115 | Train Acc: 1.0000 | Test Acc: 0.5880
Epoch 116 | Train Acc: 1.0000 | Test Acc: 0.5883
Epoch 117 | Train Acc: 1.0000 | Test Acc: 0.5884
Epoch 118 | Train Acc: 1.0000 | Test Acc: 0.5881
Epoch 119 | Train Acc: 1.0000 | Test Acc: 0.5881
Epoch 120 | Train Acc: 1.0000 | Test Acc: 0.5882
Epoch 121 | Train Acc: 1.0000 | Test Acc: 0.5882
Epoch 122 | Train Acc: 1.0000 | Test Acc: 0.5883
Epoch 123 | Train Acc: 1.0000 | Test Acc: 0.5884
Epoch 124 | Train Acc: 1.0000 | Test Acc: 0.5885
Epoch 125 | Train Acc: 1.0000 | Test Acc: 0.5885
Epoch 126 | Train Acc: 1.0000 | Test Acc: 0.5884
Epoch 127 | Train Acc: 1.0000 | Test Acc: 0.5887
Epoch 128 | Train Acc: 1.0000 | Test Acc: 0.5887
Epoch 129 | Train Acc: 1.0000 | Test Acc: 0.5887
Epoch 130 | Train Acc: 1.0000 | Test Acc: 0.5887
Epoch 131 | Train Acc: 1.0000 | Test Acc: 0.5890
Epoch 132 | Train Acc: 1.0000 | Test Acc: 0.5891
Epoch 133 | Train Acc: 1.0000 | Test Acc: 0.5893
Epoch 134 | Train Acc: 1.0000 | Test Acc: 0.5894
Epoch 135 | Train Acc: 1.0000 | Test Acc: 0.5893
Epoch 136 | Train Acc: 1.0000 | Test Acc: 0.5893
Epoch 137 | Train Acc: 1.0000 | Test Acc: 0.5896
Epoch 138 | Train Acc: 1.0000 | Test Acc: 0.5898
Epoch 139 | Train Acc: 1.0000 | Test Acc: 0.5897
Epoch 140 | Train Acc: 1.0000 | Test Acc: 0.5901
Epoch 141 | Train Acc: 1.0000 | Test Acc: 0.5900
Epoch 142 | Train Acc: 1.0000 | Test Acc: 0.5900
Epoch 143 | Train Acc: 1.0000 | Test Acc: 0.5902
Epoch 144 | Train Acc: 1.0000 | Test Acc: 0.5904
Epoch 145 | Train Acc: 1.0000 | Test Acc: 0.5907
Epoch 146 | Train Acc: 1.0000 | Test Acc: 0.5909
Epoch 147 | Train Acc: 1.0000 | Test Acc: 0.5910
Epoch 148 | Train Acc: 1.0000 | Test Acc: 0.5912
Epoch 149 | Train Acc: 1.0000 | Test Acc: 0.5913
Epoch 150 | Train Acc: 1.0000 | Test Acc: 0.5912
Epoch 151 | Train Acc: 1.0000 | Test Acc: 0.5910
Epoch 152 | Train Acc: 1.0000 | Test Acc: 0.5914
Epoch 153 | Train Acc: 1.0000 | Test Acc: 0.5919
Epoch 154 | Train Acc: 1.0000 | Test Acc: 0.5919
Epoch 155 | Train Acc: 1.0000 | Test Acc: 0.5920
Epoch 156 | Train Acc: 1.0000 | Test Acc: 0.5921
Epoch 157 | Train Acc: 1.0000 | Test Acc: 0.5923
Epoch 158 | Train Acc: 1.0000 | Test Acc: 0.5924
Epoch 159 | Train Acc: 1.0000 | Test Acc: 0.5923
Epoch 160 | Train Acc: 1.0000 | Test Acc: 0.5923
Epoch 161 | Train Acc: 1.0000 | Test Acc: 0.5925
Epoch 162 | Train Acc: 1.0000 | Test Acc: 0.5925
Epoch 163 | Train Acc: 1.0000 | Test Acc: 0.5925
Epoch 164 | Train Acc: 1.0000 | Test Acc: 0.5926
Epoch 165 | Train Acc: 1.0000 | Test Acc: 0.5927
Epoch 166 | Train Acc: 1.0000 | Test Acc: 0.5930
Epoch 167 | Train Acc: 1.0000 | Test Acc: 0.5931
Epoch 168 | Train Acc: 1.0000 | Test Acc: 0.5928
Epoch 169 | Train Acc: 1.0000 | Test Acc: 0.5931
Epoch 170 | Train Acc: 1.0000 | Test Acc: 0.5932
Epoch 171 | Train Acc: 1.0000 | Test Acc: 0.5932
Epoch 172 | Train Acc: 1.0000 | Test Acc: 0.5931
Epoch 173 | Train Acc: 1.0000 | Test Acc: 0.5932
Epoch 174 | Train Acc: 1.0000 | Test Acc: 0.5934
Epoch 175 | Train Acc: 1.0000 | Test Acc: 0.5937
Epoch 176 | Train Acc: 1.0000 | Test Acc: 0.5938
Epoch 177 | Train Acc: 1.0000 | Test Acc: 0.5939
Epoch 178 | Train Acc: 1.0000 | Test Acc: 0.5939
Epoch 179 | Train Acc: 1.0000 | Test Acc: 0.5939
Epoch 180 | Train Acc: 1.0000 | Test Acc: 0.5941
Epoch 181 | Train Acc: 1.0000 | Test Acc: 0.5941
Epoch 182 | Train Acc: 1.0000 | Test Acc: 0.5943
