displacement,effective_rank,ipr,participation_ratio,max_singular_val,hill_alpha,spectral_entropy,dominance_ratio,alpha,g,layer,run_name
0.010261300019919872,2.3067450523376465,0.9998462200164795,0.10891759395599365,132.3313446044922,1.1899678707122803,2.8318464756011963,0.07125137001276016,1.1,1.75,features.0.weight,GeneralMLP_LR0.001_BS128_20260301_115512_s1
0.004120300058275461,1.7116727828979492,0.9999547004699707,0.06189354881644249,250.18948364257812,1.259655475616455,1.9842932224273682,0.10972583293914795,1.1,1.75,features.2.weight,GeneralMLP_LR0.001_BS128_20260301_115512_s1
0.002332282718271017,1.6551179885864258,0.9999980926513672,0.02108708769083023,596.8264770507812,1.0815874338150024,1.332647442817688,0.19116970896720886,1.1,1.75,features.4.weight,GeneralMLP_LR0.001_BS128_20260301_115512_s1
0.0028218089137226343,1.219681978225708,0.999595046043396,0.01949511095881462,705.2225341796875,0.9617369174957275,0.8991273641586304,0.23160916566848755,1.1,1.75,features.6.weight,GeneralMLP_LR0.001_BS128_20260301_115512_s1
0.027047760784626007,1.1040831804275513,0.9874005317687988,0.2999114990234375,98.52180480957031,1.1740751266479492,0.4629632234573364,0.549544095993042,1.1,1.75,classifier.weight,GeneralMLP_LR0.001_BS128_20260301_115512_s1
0.0033762557432055473,1.2196769714355469,0.999595046043396,0.019491393119096756,705.222412109375,0.9619280695915222,0.899084746837616,0.23163177073001862,1.1,1.75,features.0.weight,GeneralMLP_LR0.001_BS128_20260301_135907_s4
0.00498696556314826,2.950380563735962,0.9967837333679199,0.07013877481222153,196.06112670898438,1.1418784856796265,2.5942442417144775,0.07850978523492813,1.1,1.75,features.2.weight,GeneralMLP_LR0.001_BS128_20260301_135907_s4
0.0026942025870084763,1.0563217401504517,0.9999954700469971,0.014128941111266613,780.8212280273438,1.1784940958023071,0.38760924339294434,0.2923404574394226,1.1,1.75,features.4.weight,GeneralMLP_LR0.001_BS128_20260301_135907_s4
0.00058097077999264,1.1565093994140625,1.0,0.0033305292017757893,11198.7568359375,0.9241812825202942,0.4807109236717224,0.5754530429840088,1.1,1.75,features.6.weight,GeneralMLP_LR0.001_BS128_20260301_135907_s4
0.031116796657443047,1.003582239151001,0.9961676597595215,0.12872478365898132,638.7616577148438,0.675450325012207,0.028261493891477585,0.8798170685768127,1.1,1.75,classifier.weight,GeneralMLP_LR0.001_BS128_20260301_135907_s4
0.047766003757715225,8.77478313446045,0.9881544709205627,0.4835362732410431,14.981927871704102,2.5861458778381348,5.161670684814453,0.017338404431939125,1.7,1.25,features.0.weight,GeneralMLP_LR0.001_BS128_20260301_121830_s1
0.028289901092648506,3.497671127319336,0.9970775246620178,0.3714302182197571,28.391565322875977,2.4199166297912598,4.309123992919922,0.03133385255932808,1.7,1.25,features.2.weight,GeneralMLP_LR0.001_BS128_20260301_121830_s1
0.018545551225543022,2.2938778400421143,0.9994202852249146,0.20751112699508667,49.32939529418945,2.1356513500213623,2.994479179382324,0.05176497623324394,1.7,1.25,features.4.weight,GeneralMLP_LR0.001_BS128_20260301_121830_s1
0.01927841454744339,1.7202776670455933,0.9945188760757446,0.20504021644592285,57.26025390625,2.1104960441589355,2.7353317737579346,0.060134418308734894,1.7,1.25,features.6.weight,GeneralMLP_LR0.001_BS128_20260301_121830_s1
0.039141155779361725,2.2096340656280518,0.8014619946479797,0.7956228256225586,10.871200561523438,2.5796456336975098,1.8169182538986206,0.23849885165691376,1.7,1.25,classifier.weight,GeneralMLP_LR0.001_BS128_20260301_121830_s1
0.037875447422266006,3.496903419494629,0.997078001499176,0.3714098036289215,28.391448974609375,2.41884446144104,4.308658123016357,0.031338151544332504,1.7,1.25,features.0.weight,GeneralMLP_LR0.001_BS128_20260301_125947_s2
0.0203079953789711,2.29355788230896,0.999420166015625,0.20748701691627502,49.32937240600586,2.1411685943603516,2.9939510822296143,0.0517716109752655,1.7,1.25,features.2.weight,GeneralMLP_LR0.001_BS128_20260301_125947_s2
0.01792975328862667,1.7198938131332397,0.9945193529129028,0.20493058860301971,57.26024627685547,2.111102342605591,2.7343056201934814,0.06015721336007118,1.7,1.25,features.4.weight,GeneralMLP_LR0.001_BS128_20260301_125947_s2
0.0257671307772398,6.28883695602417,0.9808121919631958,0.37511739134788513,21.88050079345703,2.031050205230713,4.5660271644592285,0.023252682760357857,1.7,1.25,features.6.weight,GeneralMLP_LR0.001_BS128_20260301_125947_s2
0.025045158341526985,2.5658209323883057,0.8613991737365723,0.7400083541870117,13.637859344482422,1.7206379175186157,1.7273706197738647,0.22949251532554626,1.7,1.25,classifier.weight,GeneralMLP_LR0.001_BS128_20260301_125947_s2
0.028440585359930992,2.29350209236145,0.9994202852249146,0.20746412873268127,49.32931137084961,2.1371817588806152,2.9938254356384277,0.05177508667111397,1.7,1.25,features.0.weight,GeneralMLP_LR0.001_BS128_20260301_134105_s3
0.021263830363750458,1.7198728322982788,0.9945188760757446,0.20497764647006989,57.26025390625,2.109501361846924,2.73435115814209,0.060150668025016785,1.7,1.25,features.2.weight,GeneralMLP_LR0.001_BS128_20260301_134105_s3
0.025717664510011673,6.288545608520508,0.9808105826377869,0.3751184046268463,21.880435943603516,2.0412447452545166,4.565927982330322,0.023253198713064194,1.7,1.25,features.4.weight,GeneralMLP_LR0.001_BS128_20260301_134105_s3
0.02503693476319313,2.1407601833343506,0.9981515407562256,0.2955707609653473,40.686622619628906,2.40443754196167,3.5279958248138428,0.04489801451563835,1.7,1.25,features.6.weight,GeneralMLP_LR0.001_BS128_20260301_134105_s3
