Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.5_g_3.0/GeneralMLP_LR0.001_BS1024_20260501_222645_s8
Overwriting weights with Heavy-Tailed Distribution (α=1.5, g=3.0)
Applying HT Init: alpha=1.5, g=3.0, seed=8
Epoch 0 | Train Acc: 0.0916 | Test Acc: 0.0906
Epoch 1 | Train Acc: 0.3847 | Test Acc: 0.5294
Epoch 2 | Train Acc: 0.5815 | Test Acc: 0.6240
Epoch 3 | Train Acc: 0.6622 | Test Acc: 0.6802
Epoch 4 | Train Acc: 0.6987 | Test Acc: 0.7183
Epoch 5 | Train Acc: 0.7358 | Test Acc: 0.7323
Epoch 6 | Train Acc: 0.7596 | Test Acc: 0.7580
Epoch 7 | Train Acc: 0.7830 | Test Acc: 0.7736
Epoch 8 | Train Acc: 0.7910 | Test Acc: 0.7832
Epoch 9 | Train Acc: 0.8020 | Test Acc: 0.7879
Epoch 10 | Train Acc: 0.8178 | Test Acc: 0.7985
Epoch 11 | Train Acc: 0.8288 | Test Acc: 0.8066
Epoch 12 | Train Acc: 0.8355 | Test Acc: 0.8104
Epoch 13 | Train Acc: 0.8447 | Test Acc: 0.8236
Epoch 14 | Train Acc: 0.8526 | Test Acc: 0.8256
Epoch 15 | Train Acc: 0.8605 | Test Acc: 0.8288
Epoch 16 | Train Acc: 0.8710 | Test Acc: 0.8370
Epoch 17 | Train Acc: 0.8848 | Test Acc: 0.8392
Epoch 18 | Train Acc: 0.8856 | Test Acc: 0.8443
Epoch 19 | Train Acc: 0.8900 | Test Acc: 0.8478
Epoch 20 | Train Acc: 0.9014 | Test Acc: 0.8489
Epoch 21 | Train Acc: 0.9075 | Test Acc: 0.8454
Epoch 22 | Train Acc: 0.9124 | Test Acc: 0.8510
Epoch 23 | Train Acc: 0.9160 | Test Acc: 0.8541
Epoch 24 | Train Acc: 0.9237 | Test Acc: 0.8513
Epoch 25 | Train Acc: 0.9271 | Test Acc: 0.8557
Epoch 26 | Train Acc: 0.9360 | Test Acc: 0.8564
Epoch 27 | Train Acc: 0.9381 | Test Acc: 0.8574
Epoch 28 | Train Acc: 0.9450 | Test Acc: 0.8540
Epoch 29 | Train Acc: 0.9525 | Test Acc: 0.8564
Epoch 30 | Train Acc: 0.9590 | Test Acc: 0.8584
Epoch 31 | Train Acc: 0.9647 | Test Acc: 0.8575
Epoch 32 | Train Acc: 0.9682 | Test Acc: 0.8540
Epoch 33 | Train Acc: 0.9738 | Test Acc: 0.8594
Epoch 34 | Train Acc: 0.9679 | Test Acc: 0.8600
Epoch 35 | Train Acc: 0.9765 | Test Acc: 0.8606
Epoch 36 | Train Acc: 0.9823 | Test Acc: 0.8594
Epoch 37 | Train Acc: 0.9841 | Test Acc: 0.8606
Epoch 38 | Train Acc: 0.9852 | Test Acc: 0.8602
Epoch 39 | Train Acc: 0.9867 | Test Acc: 0.8605
Epoch 40 | Train Acc: 0.9882 | Test Acc: 0.8630
Epoch 41 | Train Acc: 0.9902 | Test Acc: 0.8623
Epoch 42 | Train Acc: 0.9883 | Test Acc: 0.8625
Epoch 43 | Train Acc: 0.9910 | Test Acc: 0.8623
Epoch 44 | Train Acc: 0.9922 | Test Acc: 0.8620
Epoch 45 | Train Acc: 0.9929 | Test Acc: 0.8604
Epoch 46 | Train Acc: 0.9938 | Test Acc: 0.8612
Epoch 47 | Train Acc: 0.9940 | Test Acc: 0.8619
Epoch 48 | Train Acc: 0.9949 | Test Acc: 0.8630
Epoch 49 | Train Acc: 0.9954 | Test Acc: 0.8631
Epoch 50 | Train Acc: 0.9952 | Test Acc: 0.8641
Epoch 51 | Train Acc: 0.9953 | Test Acc: 0.8641
Epoch 52 | Train Acc: 0.9960 | Test Acc: 0.8639
Epoch 53 | Train Acc: 0.9964 | Test Acc: 0.8637
Epoch 54 | Train Acc: 0.9967 | Test Acc: 0.8641
Epoch 55 | Train Acc: 0.9969 | Test Acc: 0.8646
Epoch 56 | Train Acc: 0.9972 | Test Acc: 0.8654
Epoch 57 | Train Acc: 0.9972 | Test Acc: 0.8651
Epoch 58 | Train Acc: 0.9974 | Test Acc: 0.8660
Epoch 59 | Train Acc: 0.9976 | Test Acc: 0.8650
Epoch 60 | Train Acc: 0.9977 | Test Acc: 0.8658
Epoch 61 | Train Acc: 0.9979 | Test Acc: 0.8658
Epoch 62 | Train Acc: 0.9980 | Test Acc: 0.8664
Epoch 63 | Train Acc: 0.9980 | Test Acc: 0.8662
