step,task_idx,epoch,epoch_loss,intra_task_acc
4134,3.0,16.0,1.254132703328744,0.5
4173,3.0,17.0,1.2421060968668034,0.5
4212,3.0,18.0,1.2486279560969427,0.5139999985694885
4251,3.0,19.0,1.243575135866801,0.5139999985694885
4290,3.0,20.0,1.2268043939883893,0.5180000066757202
4329,3.0,21.0,1.2014547357192407,0.5220000147819519
4368,3.0,22.0,1.208879408163902,0.5260000228881836
4407,3.0,23.0,1.1884782344867022,0.5320000052452087
4446,3.0,24.0,1.1889652625108376,0.5300000309944153
4485,3.0,25.0,1.175372919975183,0.5320000052452087
4524,3.0,26.0,1.18816516491083,0.5320000052452087
4563,3.0,27.0,1.1978946251746936,0.534000039100647
4602,3.0,28.0,1.1672380795845618,0.5440000295639038
4641,3.0,29.0,1.1509274672239254,0.5480000376701355
4680,3.0,30.0,1.1334934815382347,0.5420000553131104
4719,4.0,1.0,1.9669191103715162,0.30000001192092896
4758,4.0,2.0,1.6771725171651595,0.3240000009536743
4797,4.0,3.0,1.553378633963756,0.3620000183582306
4836,4.0,4.0,1.4696920621089447,0.3880000114440918
4875,4.0,5.0,1.4146699844262538,0.4180000126361847
4914,4.0,6.0,1.3889057024931297,0.4300000071525574
4953,4.0,7.0,1.3551489878923466,0.4480000138282776
4992,4.0,8.0,1.292403554305052,0.46000000834465027
5031,4.0,9.0,1.3170624451759534,0.4700000286102295
5070,4.0,10.0,1.2666898522621546,0.492000013589859
5109,4.0,11.0,1.2620735749220238,0.4960000216960907
5148,4.0,12.0,1.2571194936067631,0.5060000419616699
5187,4.0,13.0,1.244672533793327,0.5100000500679016
5226,4.0,14.0,1.2162890969178615,0.5139999985694885
5265,4.0,15.0,1.2254018477904491,0.5160000324249268
5304,4.0,16.0,1.1906489439499683,0.5240000486373901
5343,4.0,17.0,1.201090476451776,0.5260000228881836
5382,4.0,18.0,1.1603290744316883,0.5240000486373901
5421,4.0,19.0,1.1752110841946724,0.5320000052452087
5460,4.0,20.0,1.1568519381376414,0.5320000052452087
5499,4.0,21.0,1.1529649679477398,0.5360000133514404
5538,4.0,22.0,1.16086407043995,0.5420000553131104
5577,4.0,23.0,1.1477923102867909,0.5480000376701355
5616,4.0,24.0,1.1580031147369971,0.550000011920929
5655,4.0,25.0,1.1287709000783088,0.5520000457763672
5694,4.0,26.0,1.131862583832863,0.5480000376701355
5733,4.0,27.0,1.1015006242654262,0.5580000281333923
5772,4.0,28.0,1.121262591618758,0.5580000281333923
5811,4.0,29.0,1.1015091767677894,0.5640000104904175
5850,4.0,30.0,1.0847852184222295,0.5640000104904175
5889,5.0,1.0,2.005887474769201,0.2680000066757202
5928,5.0,2.0,1.7732244852261665,0.32200002670288086
5967,5.0,3.0,1.6813574723708324,0.34800001978874207
6006,5.0,4.0,1.6082619459201128,0.3880000114440918
6045,5.0,5.0,1.55714340087695,0.406000018119812
6084,5.0,6.0,1.5184499208743756,0.42600002884864807
6123,5.0,7.0,1.477525729399461,0.4440000355243683
6162,5.0,8.0,1.4510540809386816,0.4480000138282776
6201,5.0,9.0,1.4502923488616943,0.4620000123977661
6240,5.0,10.0,1.401978856477982,0.47600001096725464
6279,5.0,11.0,1.4178334994193835,0.4820000231266022
6318,5.0,12.0,1.3739950962555714,0.48600003123283386
6357,5.0,13.0,1.3721256653467815,0.4960000216960907
6396,5.0,14.0,1.3431475773835793,0.4880000352859497
6435,5.0,15.0,1.3409818349740443,0.49400001764297485
6474,5.0,16.0,1.3108924902402437,0.5040000081062317
6513,5.0,17.0,1.297693622417939,0.5100000500679016
6552,5.0,18.0,1.2932808276934502,0.5220000147819519
6591,5.0,19.0,1.2899574866661658,0.5240000486373901
6630,5.0,20.0,1.2434521179932814,0.5220000147819519
6669,5.0,21.0,1.2756048410366743,0.5360000133514404
6708,5.0,22.0,1.264738523043119,0.534000039100647
6747,5.0,23.0,1.2491442500016627,0.5360000133514404
6786,5.0,24.0,1.225796373990866,0.5400000214576721
6825,5.0,25.0,1.2107220995120513,0.5420000553131104
6864,5.0,26.0,1.1915517770327055,0.5460000038146973
6903,5.0,27.0,1.2010808846889398,0.5400000214576721
6942,5.0,28.0,1.2020708994987683,0.5460000038146973
6981,5.0,29.0,1.1637350504214947,0.5460000038146973
7020,5.0,30.0,1.1733919978141785,0.5460000038146973
7059,6.0,1.0,1.789623303291125,0.35600000619888306
7098,6.0,2.0,1.6123884182709913,0.4100000262260437
7137,6.0,3.0,1.4756217094568105,0.44600000977516174
7176,6.0,4.0,1.4294884907893646,0.4700000286102295
7215,6.0,5.0,1.3755875000586877,0.5160000324249268
7254,6.0,6.0,1.330890845029782,0.534000039100647
7293,6.0,7.0,1.280869483947754,0.5540000200271606
7332,6.0,8.0,1.2501343396993785,0.5640000104904175
7371,6.0,9.0,1.2447711596122155,0.5680000185966492
7410,6.0,10.0,1.2051384724103487,0.5840000510215759
7449,6.0,11.0,1.204701114923526,0.5900000333786011
7488,6.0,12.0,1.183566506092365,0.5900000333786011
7527,6.0,13.0,1.171378798973866,0.5920000076293945
7566,6.0,14.0,1.1668323950889783,0.5940000414848328
7605,6.0,15.0,1.1520914618785565,0.6020000576972961
7644,6.0,16.0,1.134338854215084,0.6000000238418579
7683,6.0,17.0,1.122278528335767,0.6060000061988831
7722,6.0,18.0,1.1242876068139687,0.612000048160553
7761,6.0,19.0,1.0831702855917125,0.6200000047683716
7800,6.0,20.0,1.088874685458648,0.6240000128746033
7839,6.0,21.0,1.0603681527651274,0.6300000548362732
7878,6.0,22.0,1.0777402138098693,0.628000020980835
7917,6.0,23.0,1.0364760206295893,0.6360000371932983
7956,6.0,24.0,1.0655831434787848,0.6440000534057617
7995,6.0,25.0,1.0389464726814857,0.6420000195503235
8034,6.0,26.0,1.0693218218974578,0.6500000357627869
8073,6.0,27.0,1.0070390747143672,0.6440000534057617
8112,6.0,28.0,0.9996072481840085,0.6480000019073486
8151,6.0,29.0,1.0196375510631464,0.6580000519752502
8190,6.0,30.0,1.0119302853559837,0.6600000262260437
8229,7.0,1.0,1.9947444322781684,0.2720000147819519
8268,7.0,2.0,1.792080466563885,0.3140000104904175
8307,7.0,3.0,1.6722262027936103,0.3540000021457672
8346,7.0,4.0,1.6571254302293827,0.3720000088214874
8385,7.0,5.0,1.5844045480092366,0.398000031709671
8424,7.0,6.0,1.5806188461108086,0.4020000100135803
8463,7.0,7.0,1.5519373019536336,0.4220000207424164
8502,7.0,8.0,1.5120122891206007,0.43400001525878906
8541,7.0,9.0,1.486690383691054,0.44200003147125244
8580,7.0,10.0,1.4897913902233808,0.44600000977516174
8619,7.0,11.0,1.4457175639959483,0.45000001788139343
8658,7.0,12.0,1.4311391451419928,0.4520000219345093
8697,7.0,13.0,1.4553412779783592,0.4660000205039978
8736,7.0,14.0,1.4395726919174194,0.4780000150203705
8775,7.0,15.0,1.4013777849001763,0.48000001907348633
8814,7.0,16.0,1.396557052930196,0.48600003123283386
8853,7.0,17.0,1.4014261563618977,0.49800002574920654
8892,7.0,18.0,1.3683464435430674,0.4960000216960907
8931,7.0,19.0,1.3595956013752863,0.49800002574920654
8970,7.0,20.0,1.3509790224906726,0.5100000500679016
9009,7.0,21.0,1.35687662087954,0.5060000419616699
9048,7.0,22.0,1.3433504746510432,0.5040000081062317
9087,7.0,23.0,1.3403661862397804,0.5160000324249268
9126,7.0,24.0,1.3295672979110327,0.5139999985694885
9165,7.0,25.0,1.3189124052341168,0.5200000405311584
9204,7.0,26.0,1.339053560525943,0.5160000324249268
9243,7.0,27.0,1.3416878535197332,0.5200000405311584
9282,7.0,28.0,1.3099632996779222,0.5240000486373901
9321,7.0,29.0,1.3070340706751897,0.5320000052452087
9360,7.0,30.0,1.2825468564644837,0.5360000133514404
9399,8.0,1.0,1.9878389957623603,0.27400001883506775
9438,8.0,2.0,1.6803658803304036,0.3440000116825104
9477,8.0,3.0,1.5266670844493768,0.3840000033378601
9516,8.0,4.0,1.4420796571633754,0.4240000247955322
9555,8.0,5.0,1.4097680036838238,0.44600000977516174
9594,8.0,6.0,1.3796447760019548,0.47200003266334534
9633,8.0,7.0,1.3165812308971698,0.4960000216960907
9672,8.0,8.0,1.279648380401807,0.5
9711,8.0,9.0,1.2522777685752282,0.5040000081062317
9750,8.0,10.0,1.235139984350938,0.5160000324249268
9789,8.0,11.0,1.1921185117501478,0.5260000228881836
9828,8.0,12.0,1.184925140478672,0.5380000472068787
9867,8.0,13.0,1.14955756908808,0.5440000295639038
9906,8.0,14.0,1.1624071017289772,0.5520000457763672
9945,8.0,15.0,1.1590566008518903,0.5560000538825989
9984,8.0,16.0,1.1382902035346398,0.5700000524520874
10023,8.0,17.0,1.1042611598968506,0.578000009059906
10062,8.0,18.0,1.095364579787621,0.5800000429153442
10101,8.0,19.0,1.097961567915403,0.5860000252723694
10140,8.0,20.0,1.0910548797020545,0.6000000238418579
10179,8.0,21.0,1.069425642490387,0.6000000238418579
10218,8.0,22.0,1.0771244901877184,0.6040000319480896
10257,8.0,23.0,1.063266586034726,0.6080000400543213
10296,8.0,24.0,1.0622242918381324,0.6060000061988831
10335,8.0,25.0,1.0415785251519618,0.6100000143051147
10374,8.0,26.0,1.0578950460140522,0.6140000224113464
10413,8.0,27.0,1.0117155481607487,0.612000048160553
10452,8.0,28.0,1.034065570586767,0.612000048160553
10491,8.0,29.0,1.0151712512358642,0.612000048160553
10530,8.0,30.0,1.024272736830589,0.6140000224113464
10569,9.0,1.0,2.038191346021799,0.2460000067949295
10608,9.0,2.0,1.7332155673931806,0.328000009059906
10647,9.0,3.0,1.5805775813567333,0.3660000264644623
10686,9.0,4.0,1.5187373344714825,0.3760000169277191
10725,9.0,5.0,1.4490987123587193,0.4020000100135803
10764,9.0,6.0,1.4340105973757231,0.40800002217292786
10803,9.0,7.0,1.3898088656938994,0.4180000126361847
10842,9.0,8.0,1.383886844683916,0.42600002884864807
10881,9.0,9.0,1.3507654575201182,0.4300000071525574
10920,9.0,10.0,1.3478227976040962,0.4360000193119049
10959,9.0,11.0,1.3378881888511853,0.44200003147125244
10998,9.0,12.0,1.314320934124482,0.45000001788139343
11037,9.0,13.0,1.3185364191348736,0.46000000834465027
11076,9.0,14.0,1.2878714127418323,0.4700000286102295
11115,9.0,15.0,1.2839473638779078,0.47600001096725464
11154,9.0,16.0,1.2448450907682762,0.4880000352859497
11193,9.0,17.0,1.2541076372831295,0.49000000953674316
11232,9.0,18.0,1.2481409586392915,0.492000013589859
11271,9.0,19.0,1.2736392693641858,0.4880000352859497
11310,9.0,20.0,1.2341670867724297,0.49400001764297485
11349,9.0,21.0,1.2282499136068883,0.5080000162124634
11388,9.0,22.0,1.1982638713641045,0.5060000419616699
11427,9.0,23.0,1.1785624913680248,0.5100000500679016
11466,9.0,24.0,1.1744700028346136,0.5139999985694885
11505,9.0,25.0,1.1943462506318703,0.5100000500679016
11544,9.0,26.0,1.1992125358337011,0.5160000324249268
11583,9.0,27.0,1.1748124299905238,0.5080000162124634
11622,9.0,28.0,1.164352869376158,0.5160000324249268
11661,9.0,29.0,1.1558497181305518,0.5180000066757202
11700,9.0,30.0,1.162476556423383,0.5220000147819519
11739,10.0,1.0,1.8354536417203071,0.3160000145435333
11778,10.0,2.0,1.6388978988696368,0.4020000100135803
11817,10.0,3.0,1.5024443192359729,0.4400000274181366
11856,10.0,4.0,1.4367901973235302,0.46000000834465027
11895,10.0,5.0,1.3536548156004686,0.5
11934,10.0,6.0,1.3236332092529688,0.5300000309944153
11973,10.0,7.0,1.2919397384692461,0.5420000553131104
12012,10.0,8.0,1.231966617779854,0.5560000538825989
12051,10.0,9.0,1.2104536631168463,0.5720000267028809
12090,10.0,10.0,1.1671659824175713,0.5700000524520874
12129,10.0,11.0,1.1726855207712223,0.5860000252723694
12168,10.0,12.0,1.130685227039533,0.5879999995231628
12207,10.0,13.0,1.1485974284318776,0.6000000238418579
12246,10.0,14.0,1.107823407038664,0.6180000305175781
12285,10.0,15.0,1.1209421769166603,0.6200000047683716
12324,10.0,16.0,1.0718807211289039,0.6180000305175781
12363,10.0,17.0,1.0811604551779919,0.6300000548362732
12402,10.0,18.0,1.0730578853533819,0.6300000548362732
12441,10.0,19.0,1.0433123402106457,0.6340000033378601
12480,10.0,20.0,1.032934037538675,0.6320000290870667
12519,10.0,21.0,1.035681162125025,0.6360000371932983
12558,10.0,22.0,1.029296991152641,0.64000004529953
12597,10.0,23.0,1.0211307926055713,0.6420000195503235
12636,10.0,24.0,1.0163676876288195,0.6380000114440918
12675,10.0,25.0,1.0062403189830291,0.6380000114440918
12714,10.0,26.0,0.9829055835039188,0.6420000195503235
12753,10.0,27.0,0.98944818515044,0.6460000276565552
12792,10.0,28.0,0.9842434999270316,0.6460000276565552
12831,10.0,29.0,0.9820878826654874,0.6460000276565552
12870,10.0,30.0,0.9723699933443314,0.6460000276565552
12909,11.0,1.0,2.08527826040219,0.25200000405311584
12948,11.0,2.0,1.7341347260352893,0.33000001311302185
12987,11.0,3.0,1.6141007435627472,0.39000001549720764
13026,11.0,4.0,1.5183133345383863,0.40800002217292786
13065,11.0,5.0,1.4645041808103905,0.4320000112056732
13104,11.0,6.0,1.448302333171551,0.43400001525878906
13143,11.0,7.0,1.4178680456601656,0.45600003004074097
13182,11.0,8.0,1.351226167801099,0.46000000834465027
13221,11.0,9.0,1.3749101406488664,0.47600001096725464
13260,11.0,10.0,1.3214586331294134,0.4780000150203705
13299,11.0,11.0,1.3326834654196715,0.49000000953674316
13338,11.0,12.0,1.3007188852016742,0.5040000081062317
13377,11.0,13.0,1.3039702788377419,0.5060000419616699
13416,11.0,14.0,1.3147274958781707,0.5139999985694885
13455,11.0,15.0,1.2896177371342976,0.5100000500679016
13494,11.0,16.0,1.2459575915947938,0.5200000405311584
13533,11.0,17.0,1.2419215318484185,0.5300000309944153
13572,11.0,18.0,1.2434910780344255,0.5320000052452087
13611,11.0,19.0,1.2508535094750233,0.5260000228881836
13650,11.0,20.0,1.2149719764024784,0.534000039100647
13689,11.0,21.0,1.2049146722524593,0.534000039100647
13728,11.0,22.0,1.2326963895406478,0.534000039100647
13767,11.0,23.0,1.2144270982497778,0.5360000133514404
13806,11.0,24.0,1.1869464165125139,0.534000039100647
13845,11.0,25.0,1.1952523268186128,0.5360000133514404
13884,11.0,26.0,1.1827955566919768,0.5380000472068787
13923,11.0,27.0,1.1761950667087848,0.5400000214576721
13962,11.0,28.0,1.1800826742098882,0.5480000376701355
14001,11.0,29.0,1.1611687739690144,0.5460000038146973
14040,11.0,30.0,1.1566609388742692,0.5540000200271606
14079,12.0,1.0,2.0766774782767663,0.2639999985694885
14118,12.0,2.0,1.7042588454026442,0.320000022649765
14157,12.0,3.0,1.5745009672947419,0.3840000033378601
14196,12.0,4.0,1.5338996801620874,0.40400001406669617
14235,12.0,5.0,1.482088843981425,0.4240000247955322
14274,12.0,6.0,1.4618932895171337,0.4300000071525574
14313,12.0,7.0,1.4195338151393793,0.44600000977516174
14352,12.0,8.0,1.4048310701663678,0.45600003004074097
14391,12.0,9.0,1.360139779555492,0.4700000286102295
14430,12.0,10.0,1.34192016797188,0.47200003266334534
14469,12.0,11.0,1.333602385643201,0.48000001907348633
14508,12.0,12.0,1.321458529203366,0.4880000352859497
14547,12.0,13.0,1.3056079882841845,0.4960000216960907
14586,12.0,14.0,1.2691444494785407,0.5139999985694885
14625,12.0,15.0,1.2618256348830004,0.5139999985694885
14664,12.0,16.0,1.254199397869599,0.5180000066757202
14703,12.0,17.0,1.2790620174163427,0.5220000147819519
14742,12.0,18.0,1.2560505775304942,0.527999997138977
14781,12.0,19.0,1.2202446965070872,0.5300000309944153
14820,12.0,20.0,1.2349245976179073,0.5360000133514404
14859,12.0,21.0,1.1990097501339056,0.534000039100647
14898,12.0,22.0,1.1881006910250738,0.5380000472068787
14937,12.0,23.0,1.199580349983313,0.5420000553131104
14976,12.0,24.0,1.188269622814961,0.550000011920929
15015,12.0,25.0,1.1876745285131993,0.5580000281333923
15054,12.0,26.0,1.1640713352423449,0.5540000200271606
15093,12.0,27.0,1.1709083975889745,0.5580000281333923
15132,12.0,28.0,1.1573458115259807,0.5680000185966492
15171,12.0,29.0,1.1502580963648283,0.5680000185966492
15210,12.0,30.0,1.1470089157422383,0.5740000009536743
15249,13.0,1.0,1.8982426570012019,0.3500000238418579
15288,13.0,2.0,1.5532119090740497,0.4580000340938568
15327,13.0,3.0,1.4332376198890882,0.492000013589859
15366,13.0,4.0,1.3169039151607416,0.5139999985694885
15405,13.0,5.0,1.293663223584493,0.5220000147819519
15444,13.0,6.0,1.233433220631037,0.5460000038146973
15483,13.0,7.0,1.202643816287701,0.5560000538825989
15522,13.0,8.0,1.2078805474134593,0.5760000348091125
15561,13.0,9.0,1.1521636721415398,0.578000009059906
15600,13.0,10.0,1.1275413158612373,0.5800000429153442
15639,13.0,11.0,1.1273720615949385,0.5840000510215759
15678,13.0,12.0,1.104454326323974,0.5920000076293945
15717,13.0,13.0,1.0998876645014837,0.5940000414848328
15756,13.0,14.0,1.0537665562751966,0.6020000576972961
15795,13.0,15.0,1.0734347334274879,0.6060000061988831
15834,13.0,16.0,1.0660577798501039,0.6100000143051147
15873,13.0,17.0,1.028558807495313,0.6220000386238098
15912,13.0,18.0,1.008255613155854,0.6300000548362732
15951,13.0,19.0,1.0138825315695543,0.628000020980835
15990,13.0,20.0,0.9912273089090983,0.6340000033378601
16029,13.0,21.0,0.9798613863113599,0.6360000371932983
16068,13.0,22.0,1.0055629931963408,0.6360000371932983
16107,13.0,23.0,0.9953526396017808,0.6340000033378601
16146,13.0,24.0,0.9850202554311508,0.6420000195503235
16185,13.0,25.0,0.967002483514639,0.6380000114440918
16224,13.0,26.0,0.948725530734429,0.6420000195503235
16263,13.0,27.0,0.9744769884989812,0.6460000276565552
16302,13.0,28.0,0.9515005059731312,0.6480000019073486
16341,13.0,29.0,0.9318870076766381,0.6480000019073486
16380,13.0,30.0,0.9057482740817926,0.6520000100135803
16419,14.0,1.0,1.9999796335513775,0.3240000009536743
16458,14.0,2.0,1.726881308433337,0.3760000169277191
16497,14.0,3.0,1.5893521217199473,0.4220000207424164
16536,14.0,4.0,1.5161164999008179,0.4540000259876251
16575,14.0,5.0,1.4497432494774842,0.4620000123977661
16614,14.0,6.0,1.4188210689104521,0.48000001907348633
16653,14.0,7.0,1.4069890731420271,0.49800002574920654
16692,14.0,8.0,1.366424138729389,0.5060000419616699
16731,14.0,9.0,1.346920282412798,0.5160000324249268
16770,14.0,10.0,1.301804346916003,0.527999997138977
16809,14.0,11.0,1.2674822104282868,0.5360000133514404
16848,14.0,12.0,1.247259604625213,0.550000011920929
16887,14.0,13.0,1.2364726998867133,0.5600000023841858
16926,14.0,14.0,1.2367865672478309,0.562000036239624
16965,14.0,15.0,1.2315557461518507,0.5700000524520874
17004,14.0,16.0,1.2196870476771624,0.5760000348091125
17043,14.0,17.0,1.2284043736946888,0.5820000171661377
17082,14.0,18.0,1.1719005291278546,0.5860000252723694
17121,14.0,19.0,1.1661856541266808,0.5800000429153442
17160,14.0,20.0,1.1869479478933873,0.5879999995231628
17199,14.0,21.0,1.1614673947676635,0.5900000333786011
17238,14.0,22.0,1.1382135106967046,0.5900000333786011
17277,14.0,23.0,1.1311951615871527,0.5900000333786011
17316,14.0,24.0,1.1010189117529454,0.5940000414848328
17355,14.0,25.0,1.1083422883962974,0.5900000333786011
17394,14.0,26.0,1.1160039672484765,0.5980000495910645
17433,14.0,27.0,1.0946257328375792,0.5940000414848328
17472,14.0,28.0,1.0958057748965728,0.6020000576972961
17511,14.0,29.0,1.0754687159489362,0.6000000238418579
17550,14.0,30.0,1.0961166818936665,0.6000000238418579
17589,15.0,1.0,1.9954953346496973,0.26600000262260437
17628,15.0,2.0,1.7266714297808134,0.3020000159740448
17667,15.0,3.0,1.5908106871140308,0.36400002241134644
17706,15.0,4.0,1.4930678728299263,0.406000018119812
17745,15.0,5.0,1.4295957699800148,0.4480000138282776
17784,15.0,6.0,1.3638419126852965,0.484000027179718
17823,15.0,7.0,1.3203977285287318,0.5040000081062317
17862,15.0,8.0,1.2686162850795648,0.5240000486373901
17901,15.0,9.0,1.2466947268217037,0.534000039100647
17940,15.0,10.0,1.1781484958453057,0.5400000214576721
17979,15.0,11.0,1.2124404188914177,0.5480000376701355
18018,15.0,12.0,1.1753794719011357,0.5580000281333923
18057,15.0,13.0,1.1459545829357245,0.5720000267028809
18096,15.0,14.0,1.1708936721850665,0.5820000171661377
18135,15.0,15.0,1.1493344031847441,0.5840000510215759
18174,15.0,16.0,1.1065741242506566,0.5840000510215759
18213,15.0,17.0,1.0959677405846424,0.5980000495910645
18252,15.0,18.0,1.073685267032721,0.6080000400543213
18291,15.0,19.0,1.0814262001942365,0.6100000143051147
18330,15.0,20.0,1.069628017070966,0.6200000047683716
18369,15.0,21.0,1.0635955654657805,0.628000020980835
18408,15.0,22.0,1.0479696408296242,0.6340000033378601
18447,15.0,23.0,1.0224852837049043,0.6420000195503235
18486,15.0,24.0,0.9970888373179313,0.6460000276565552
18525,15.0,25.0,1.0158696174621582,0.6480000019073486
18564,15.0,26.0,1.022206764954787,0.6480000019073486
18603,15.0,27.0,1.0033791355597668,0.656000018119812
18642,15.0,28.0,0.9984515125934894,0.6620000600814819
18681,15.0,29.0,0.9906286154037867,0.6700000166893005
18720,15.0,30.0,0.9556224957490579,0.6800000071525574
18759,16.0,1.0,2.0589046814502816,0.30400002002716064
18798,16.0,2.0,1.7897597031715589,0.34200000762939453
18837,16.0,3.0,1.6524560359808116,0.3700000047683716
18876,16.0,4.0,1.5977018857613587,0.3920000195503235
18915,16.0,5.0,1.533502263900561,0.4100000262260437
18954,16.0,6.0,1.534597323491023,0.4140000343322754
18993,16.0,7.0,1.4901409607667189,0.43400001525878906
