alpha,g,epoch,task_id,train_loss,train_acc,task_1_acc,task_2_acc,task_3_acc,task_4_acc,task_5_acc,task_6_acc,task_7_acc,task_8_acc,task_9_acc,task_10_acc
2.0,3.0,1,1,1.289387393321818,0.7776166666666666,0.8873999714851379,,,,,,,,,
2.0,3.0,2,1,0.2907484234380188,0.9139333333333334,0.9229999780654907,,,,,,,,,
2.0,3.0,3,1,0.1638077372935281,0.9490833333333333,0.9310999512672424,,,,,,,,,
2.0,3.0,4,1,0.09379839081007407,0.9695666666666667,0.9350999593734741,,,,,,,,,
2.0,3.0,5,1,0.049581169982804166,0.9851166666666666,0.9384999871253967,,,,,,,,,
2.0,3.0,6,1,0.025159721325800966,0.9943166666666666,0.9412999749183655,,,,,,,,,
2.0,3.0,7,1,0.01291291385458143,0.9981833333333333,0.9423999786376953,,,,,,,,,
2.0,3.0,8,1,0.007386940133287264,0.9993,0.9438999891281128,,,,,,,,,
2.0,3.0,9,1,0.004926027304657709,0.9998666666666667,0.9444999694824219,,,,,,,,,
2.0,3.0,10,1,0.0036863422734654946,0.9999666666666667,0.9443999528884888,,,,,,,,,
2.0,3.0,11,1,0.0029863028470347368,0.9999833333333333,0.945099949836731,,,,,,,,,
2.0,3.0,12,1,0.002534434494839461,0.9999833333333333,0.945099949836731,,,,,,,,,
2.0,3.0,13,1,0.0022075106192485437,1.0,0.9458999633789062,,,,,,,,,
2.0,3.0,14,1,0.001958786870471077,1.0,0.9459999799728394,,,,,,,,,
2.0,3.0,15,1,0.0017619585078001133,1.0,0.9459999799728394,,,,,,,,,
2.0,3.0,16,1,0.0015982594967795922,1.0,0.9462999701499939,,,,,,,,,
2.0,3.0,17,1,0.0014685487015612686,1.0,0.9460999965667725,,,,,,,,,
2.0,3.0,18,1,0.0013553252941849374,1.0,0.946399986743927,,,,,,,,,
2.0,3.0,19,1,0.00125822298618943,1.0,0.9465000033378601,,,,,,,,,
2.0,3.0,20,1,0.0011738680683742605,1.0,0.9467999935150146,,,,,,,,,
2.0,3.0,21,1,0.0010998912974072596,1.0,0.9470999836921692,,,,,,,,,
2.0,3.0,22,1,0.0010362991425610865,1.0,0.9466999769210815,,,,,,,,,
