Logging initialized in: runs_symlink/mnist_mlp_sweep/alpha_1.5_g_0.25/GeneralMLP_LR0.001_BS1024_20260501_190206_s5
Overwriting weights with Heavy-Tailed Distribution (α=1.5, g=0.25)
Applying HT Init: alpha=1.5, g=0.25, seed=5
Epoch 0 | Train Acc: 0.1113 | Test Acc: 0.1095
Epoch 1 | Train Acc: 0.1152 | Test Acc: 0.1182
Epoch 2 | Train Acc: 0.1245 | Test Acc: 0.1266
Epoch 3 | Train Acc: 0.1342 | Test Acc: 0.1362
Epoch 4 | Train Acc: 0.1434 | Test Acc: 0.1445
Epoch 5 | Train Acc: 0.1525 | Test Acc: 0.1531
Epoch 6 | Train Acc: 0.1595 | Test Acc: 0.1601
Epoch 7 | Train Acc: 0.1661 | Test Acc: 0.1655
Epoch 8 | Train Acc: 0.1711 | Test Acc: 0.1720
Epoch 9 | Train Acc: 0.1757 | Test Acc: 0.1762
Epoch 10 | Train Acc: 0.1792 | Test Acc: 0.1810
Epoch 11 | Train Acc: 0.1822 | Test Acc: 0.1833
Epoch 12 | Train Acc: 0.1854 | Test Acc: 0.1863
Epoch 13 | Train Acc: 0.1877 | Test Acc: 0.1886
Epoch 14 | Train Acc: 0.1898 | Test Acc: 0.1910
Epoch 15 | Train Acc: 0.1913 | Test Acc: 0.1919
Epoch 16 | Train Acc: 0.1923 | Test Acc: 0.1908
Epoch 17 | Train Acc: 0.1929 | Test Acc: 0.1907
Epoch 18 | Train Acc: 0.1935 | Test Acc: 0.1907
Epoch 19 | Train Acc: 0.1939 | Test Acc: 0.1918
Epoch 20 | Train Acc: 0.1942 | Test Acc: 0.1913
Epoch 21 | Train Acc: 0.1940 | Test Acc: 0.1919
Epoch 22 | Train Acc: 0.1939 | Test Acc: 0.1915
Epoch 23 | Train Acc: 0.1939 | Test Acc: 0.1914
Epoch 24 | Train Acc: 0.1932 | Test Acc: 0.1903
Epoch 25 | Train Acc: 0.1934 | Test Acc: 0.1905
Epoch 26 | Train Acc: 0.1929 | Test Acc: 0.1901
Epoch 27 | Train Acc: 0.1930 | Test Acc: 0.1912
Epoch 28 | Train Acc: 0.1932 | Test Acc: 0.1922
Epoch 29 | Train Acc: 0.1947 | Test Acc: 0.1937
Epoch 30 | Train Acc: 0.1981 | Test Acc: 0.1984
Epoch 31 | Train Acc: 0.2052 | Test Acc: 0.2087
Epoch 32 | Train Acc: 0.2197 | Test Acc: 0.2257
Epoch 33 | Train Acc: 0.2377 | Test Acc: 0.2429
Epoch 34 | Train Acc: 0.2457 | Test Acc: 0.2444
Epoch 35 | Train Acc: 0.2403 | Test Acc: 0.2344
Epoch 36 | Train Acc: 0.2288 | Test Acc: 0.2238
Epoch 37 | Train Acc: 0.2193 | Test Acc: 0.2229
Epoch 38 | Train Acc: 0.2258 | Test Acc: 0.2370
Epoch 39 | Train Acc: 0.2412 | Test Acc: 0.2420
Epoch 40 | Train Acc: 0.2118 | Test Acc: 0.1940
Epoch 41 | Train Acc: 0.1941 | Test Acc: 0.1917
Epoch 42 | Train Acc: 0.1930 | Test Acc: 0.1909
Epoch 43 | Train Acc: 0.1924 | Test Acc: 0.1907
Epoch 44 | Train Acc: 0.1920 | Test Acc: 0.1911
Epoch 45 | Train Acc: 0.1923 | Test Acc: 0.1919
Epoch 46 | Train Acc: 0.1926 | Test Acc: 0.1917
Epoch 47 | Train Acc: 0.1927 | Test Acc: 0.1919
Epoch 48 | Train Acc: 0.1930 | Test Acc: 0.1919
