epoch,train_loss,train_acc,test_loss,test_acc,fs_1shot_mean
1,10.027652607848312,0.0009336099585062241,7.718427699746438,0.0010622154779969652,0.30839999213814734
10,6.731425130604118,0.015871369294605808,7.362571387615018,0.0017450682852807283,0.6079999831318855
20,4.956613161705977,0.13988589211618258,8.396271992655633,0.0012139605462822458,0.6783999834954738
30,3.724827785365629,0.3155601659751037,9.584055224668633,0.0018209408194233688,0.6979999822378159
40,2.9481733950558087,0.4307572614107884,10.598168113856639,0.0018968133535660092,0.7171999797224998
50,2.408216320126262,0.5096473029045643,11.36011044955948,0.002276176024279211,0.7443999814987182
60,2.0126399709688907,0.5807572614107884,12.113474808850334,0.002731411229135053,0.7387999776005745
70,1.6910836586099587,0.6429979253112034,12.542074462742482,0.0019726858877086493,0.7543999779224396
80,1.4302643979622038,0.7030601659751037,12.934582969517384,0.0021244309559939304,0.7751999798417092
90,1.2108216309389532,0.7580912863070539,13.414232976228288,0.0019726858877086493,0.7631999781727791
100,1.025412196749883,0.8049792531120332,13.726249824449853,0.00204855842185129,0.7779999774694443
110,0.8700005143683478,0.8438278008298755,14.17937542628316,0.002503793626707132,0.7927999773621559
120,0.7431639432907104,0.8760892116182573,14.387516836518223,0.0028072837632776935,0.7811999756097794
130,0.6285732834544403,0.9065871369294606,14.66918426809959,0.0025796661608497723,0.7883999773859978
140,0.5359900978622057,0.9284751037344399,14.953824691402103,0.002883156297420334,0.7803999781608582
150,0.46116130991487314,0.9475103734439834,15.23225650972533,0.002352048558421851,0.8031999784708023
