epoch,train_loss,train_acc,test_loss,test_acc
10,1.126483608100374,0.77215,1.0874778866767882,0.7869
20,0.6898654517480882,0.88435,0.6804343163967133,0.8877
30,0.4939885589025788,0.9120666666666667,0.5014813512563705,0.909
40,0.3831092184883053,0.9272,0.3857118487358093,0.926
50,0.29709625193628214,0.94105,0.3121457025408745,0.9362
60,0.24611132604590916,0.95035,0.2663987994194031,0.9427
70,0.21501776348736326,0.95545,0.237566801905632,0.9468
80,0.18613686576738195,0.96125,0.21745077073574065,0.9506
90,0.16663921258207096,0.9650166666666666,0.199748232960701,0.9512
100,0.14445879878634113,0.9706666666666667,0.18430123329162598,0.9562
110,0.13416079684334287,0.9725166666666667,0.1767316922545433,0.9566
120,0.11620198404889996,0.9771833333333333,0.164687642455101,0.9594
130,0.10465014650154922,0.9797333333333333,0.157665154337883,0.9616
140,0.09516184347665917,0.9823,0.1542285665869713,0.9599
150,0.08911461206310886,0.9831666666666666,0.1470727875828743,0.9627
